origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720
1217,6,True,0.6552326943780898,0.05558627534155098,0.8010180472003702,0.3099137319347458,0.6174955119748105,0.463357580465247,0.09232061473804572,0.16356087084962645,0.09232061473804572,0.43555806313282075,0.16356087084962645,0.23518082405023832,0.11466078098174738,0.5124569299185122,0.20367360077173122,0.30306134785520417,0.13473174298856327,0.5554307933292271,0.15992001972343567,0.25447211564414235,0.175607712611536,0.3099137319347458,0.17665619083393058
1053,6,True,0.6548062785746303,0.07517453480053633,0.992596020360944,0.04382146755914218,0.4536182812641559,0.461438873055641,0.17999218189891697,0.22045188909569116,0.17999218189891697,0.18353078017495195,0.22045188909569116,0.15495704887820275,0.14816660358772618,0.04382146755914218,0.25097592870033575,0.20593104797656628,0.12642834545297538,0.3860646721549139,0.18443400101702198,0.28376627114827585,0.18412827499634585,0.3511269882383814,0.21899247062605465
375,6,True,0.6523555956287068,0.060993454552122524,0.8968070337806571,0.1457631315214707,0.6022313928193713,0.5018548367089918,0.13908217682497323,0.1628145330143509,0.13908217682497323,0.1457631315214707,0.1628145330143509,0.4332186479328268,0.23986001304215096,0.44633035953857936,0.17926971519914714,0.7959512567798628,0.3643198457020344,0.542283723282323,0.2110947760722519,0.9418414633210688,0.3584620465546772,0.6194029881730961,0.22192728344414647
1219,6,True,0.6516636546692984,0.05488386534390941,0.7825080981027303,0.32912405628094954,0.6167238873364841,0.46260104869836455,0.09638963430246199,0.16439912846099178,0.09638963430246199,0.41368524757518355,0.16439912846099178,0.24887436698636944,0.12006520868915764,0.5175669951749853,0.2104285861980273,0.30657265562929936,0.1383896857923352,0.5485909025113027,0.15988573151391614,0.25701212319200667,0.17242325069367434,0.32912405628094954,0.17854072337312063
1322,6,True,0.6515511118412659,0.05934781262591954,0.8708931050439611,0.21902928923374587,0.5039577254916155,0.45656375858379444,0.12502611764895993,0.25024181732239215,0.12502611764895993,0.5003787976496111,0.25024181732239215,0.3049372763670322,0.14650519684990246,0.5195562884428595,0.29888653283881,0.23150029827864824,0.18079495248927574,0.21902928923374587,0.23041911145586372,0.2846556355373163,0.17013101755215776,0.40232689498306173,0.27975368402477835
1192,6,True,0.6507344277254269,0.0603558440020101,0.8866265617769551,0.15610164253775405,0.6059065407562312,0.46027222862841033,0.08725932421293747,0.10340027734541628,0.08725932421293747,0.15610164253775405,0.10340027734541628,0.18231784645465587,0.09948944788768443,0.4543076839577064,0.12252006986922005,0.28426714829563515,0.12681317005710274,0.5538943883687247,0.09985738096767438,0.2598853453924318,0.16987796625361454,0.3463349539886692,0.0998698553358315
882,0,True,0.6475256825973611,0.05846512447585286,0.950023137436372,0.07548865612783073,0.49867517040825843,0.600624560240338,0.16869006201064693,0.182464026135272,0.16869006201064693,0.07548865612783073,0.182464026135272,0.30554483389293535,0.2691049270483894,0.11926206174153386,0.17255280376493878,0.3385480525497178,0.251950538003913,0.2557909103112843,0.24040455974693042,0.4508055243651024,0.3167885197337849,0.2972834124427868,0.23102691946376508
1201,6,True,0.6474394609461926,0.05431449519736426,0.7681628875520592,0.353828495011569,0.572094686666924,0.4608056171010844,0.07989867010011235,0.12364932449558086,0.07989867010011235,0.353828495011569,0.12364932449558086,0.21941049457351866,0.10417181551508344,0.5252195401246944,0.1670214874737516,0.3327257670646314,0.14585747309145097,0.5616285616282961,0.12801738813596103,0.27854388917756573,0.15625997754595347,0.4390112882844789,0.14269200170180502
1190,6,True,0.6473603697066381,0.06249573898856483,0.918093475242943,0.09834121596861756,0.5881126729458132,0.46032898073744377,0.08690468338359165,0.09638311623276652,0.08690468338359165,0.09834121596861756,0.09638311623276652,0.16763364075898826,0.09976069549786182,0.4048885710160608,0.11160500477740697,0.265959166773075,0.12577338855551204,0.527095117338723,0.09338792643477012,0.25264868961401876,0.17097095114906627,0.32328581869842565,0.08915584910051873
1953,0,True,0.646922959724013,0.04500973025255556,0.7653863951874132,0.4295429019567768,0.3536689154327343,0.388125907839772,0.08074090006035546,0.14868685578374327,0.08074090006035546,0.45697351904603734,0.14868685578374327,0.18770054765662417,0.09718314368281428,0.4822436860408139,0.1635020569795239,0.2944744721983388,0.16798505285807414,0.4295429019567768,0.1309857124431306,0.5001096961004948,0.2602883046900217,0.4795375760166868,0.13267263774457103
1849,0,True,0.6468430031008299,0.057375513521182,0.940768162887552,0.10263626800334247,0.456680412560512,0.37659908918174073,0.19130528398392901,0.21318588790998919,0.19130528398392901,0.10263626800334247,0.21318588790998919,0.2475406686878905,0.1857206212874476,0.24973693303862,0.21832670676600974,0.3170316842924449,0.21301984362026488,0.3280802702869111,0.27393817252700786,0.601979680224395,0.33190181303875377,0.44864947448885073,0.29619382425591684
835,0,True,0.6458501812324418,0.05724371106967622,0.93984266543267,0.1039926076037182,0.44731066234991257,0.6013707018810264,0.2793325645869455,0.32141030298195633,0.2793325645869455,0.1309159600816313,0.32141030298195633,0.2588864064582841,0.23196413397753105,0.1039926076037182,0.3243407474495324,0.4581122767464251,0.3703661638786454,0.19153844444197032,0.3650420206012586,0.5427136782489893,0.416214812837671,0.23308582495921992,0.38322487086361634
1191,6,True,0.6455402671207682,0.061635059581714724,0.906524757056918,0.10892748083351866,0.5959964434225354,0.46024704650601267,0.08900844763870726,0.09988911757930398,0.08900844763870726,0.10892748083351866,0.09988911757930398,0.1741594941806671,0.09999881361862599,0.4258204866230798,0.11619842679480201,0.2736257475878285,0.12681508395377547,0.5365381910447944,0.09665269238020713,0.2554795089711107,0.1724224635730198,0.3251025717584376,0.09401532307211959
1342,6,True,0.6453654032599969,0.06430987365514276,0.9361406756131421,0.08947399792818189,0.5045286607497131,0.4528978335046227,0.21301717331708706,0.3062870273135245,0.21301717331708706,0.3045178074125994,0.3062870273135245,0.34708746886871583,0.211818815914648,0.3897249687375852,0.3580659594956452,0.23714413532169165,0.21592590144923812,0.08947399792818189,0.35557344492760096,0.2724279965749284,0.16159874861181223,0.4068203318179663,0.39838482172730094
1202,6,True,0.6441506806710885,0.05425546864890271,0.7667746413697363,0.3455752827610029,0.5709077515791945,0.46100752674564843,0.08132802489162202,0.12427407270731322,0.08132802489162202,0.3455752827610029,0.12427407270731322,0.2135367065359549,0.1068298468225436,0.49971202349439725,0.16662983672163603,0.3266714228928159,0.1487182302156284,0.5447467400158099,0.13031663305537053,0.2731537379741437,0.15513765188017176,0.43205004979702377,0.1462363973667807
1343,6,True,0.6439590401363811,0.06531922941997885,0.944007403979639,0.07287716531137112,0.5009218855315021,0.4531367498645215,0.21214674303547779,0.30085759091219405,0.21214674303547779,0.2948599289376306,0.30085759091219405,0.34488375521204734,0.21578373619480543,0.3743290806430313,0.35029581803271403,0.23479755633162622,0.2176861760041403,0.07287716531137112,0.3526250036327796,0.27184057813022,0.16330896521895008,0.3992472855148209,0.3979405707268297
1187,6,True,0.6437810987710317,0.06218200156258213,0.9148542341508561,0.09624249490591585,0.5748123322382894,0.46054943894604383,0.07382879812878093,0.08169093779320273,0.07382879812878093,0.09624249490591585,0.08169093779320273,0.15856732461667658,0.0917861599327691,0.4211533797732,0.09682669599300298,0.2579444696378095,0.1185505194599403,0.5404029416625912,0.08280510092937768,0.2561805572446612,0.17125277814699907,0.331515318770086,0.07476766106820874
