comparison,metric,horizon,macro_gain_percent,dataset_wins
capacity_random_vs_a6,mse,375,-0.699182227131594,2
capacity_random_vs_a6,mse,376,-0.7021792088068834,2
capacity_random_vs_a6,mse,377,-0.7055144928307189,2
capacity_random_vs_a6,mse,378,-0.7101046439943048,2
capacity_random_vs_a6,mse,379,-0.7107296185853751,2
capacity_random_vs_a6,mse,380,-0.7156115438858857,2
capacity_random_vs_a6,mse,381,-0.7137506747525091,2
capacity_random_vs_a6,mse,382,-0.7109678074340864,2
capacity_random_vs_a6,mse,383,-0.7119501908125914,2
capacity_random_vs_a6,mse,384,-0.7111928215311769,2
capacity_random_vs_a6,mse,385,-0.7086832165057788,2
capacity_random_vs_a6,mse,386,-0.707553845344604,2
capacity_random_vs_a6,mse,387,-0.7007942145956325,2
capacity_random_vs_a6,mse,388,-0.7004137681934064,2
capacity_random_vs_a6,mse,389,-0.7013304978262158,2
capacity_random_vs_a6,mse,390,-0.7001315054705715,2
capacity_random_vs_a6,mse,391,-0.7018151771671866,2
capacity_random_vs_a6,mse,392,-0.6995627711305619,2
capacity_random_vs_a6,mse,393,-0.6965625230249173,2
capacity_random_vs_a6,mse,394,-0.6978832454286166,2
capacity_random_vs_a6,mse,395,-0.7001102170760176,2
capacity_random_vs_a6,mse,396,-0.7065548659540144,2
capacity_random_vs_a6,mse,397,-0.7045320821740386,2
capacity_random_vs_a6,mse,398,-0.7081784441815464,2
capacity_random_vs_a6,mse,399,-0.7092893791910626,2
capacity_random_vs_a6,mse,400,-0.7137277389808361,2
capacity_random_vs_a6,mse,401,-0.7134996415223704,2
capacity_random_vs_a6,mse,402,-0.7144180741219186,2
capacity_random_vs_a6,mse,403,-0.7151011407688435,1
capacity_random_vs_a6,mse,404,-0.7174040448355123,1
capacity_random_vs_a6,mse,405,-0.7170415639872862,1
capacity_random_vs_a6,mse,406,-0.7175726663603532,1
capacity_random_vs_a6,mse,407,-0.7202067139980506,1
capacity_random_vs_a6,mse,408,-0.7186732538835616,1
capacity_random_vs_a6,mse,409,-0.7122401374975262,1
capacity_random_vs_a6,mse,410,-0.7069306787926655,1
capacity_random_vs_a6,mse,411,-0.7073217239232621,1
capacity_random_vs_a6,mse,412,-0.7038933422701055,1
capacity_random_vs_a6,mse,413,-0.706351596491781,1
capacity_random_vs_a6,mse,414,-0.7023478688982254,1
capacity_random_vs_a6,mse,415,-0.6954053579844199,1
capacity_random_vs_a6,mse,416,-0.6933861974421718,1
capacity_random_vs_a6,mse,417,-0.6889233362773184,1
capacity_random_vs_a6,mse,418,-0.6890769727709767,1
capacity_random_vs_a6,mse,419,-0.6907178440657913,1
capacity_random_vs_a6,mse,420,-0.6919992470091607,1
capacity_random_vs_a6,mse,421,-0.6909472296966612,1
capacity_random_vs_a6,mse,422,-0.6977036165044415,1
capacity_random_vs_a6,mse,423,-0.7007315894617006,1
capacity_random_vs_a6,mse,424,-0.7020428344469143,1
capacity_random_vs_a6,mse,425,-0.7003476154698318,1
capacity_random_vs_a6,mse,426,-0.70441949811888,1
capacity_random_vs_a6,mse,427,-0.704830850923539,1
capacity_random_vs_a6,mse,428,-0.7052299472125245,1
capacity_random_vs_a6,mse,429,-0.7065403701339013,1
capacity_random_vs_a6,mse,430,-0.7078706890376774,1
capacity_random_vs_a6,mse,431,-0.705524491030296,1
capacity_random_vs_a6,mse,432,-0.7059918420532196,1
capacity_random_vs_a6,mse,433,-0.6985532107385595,1
capacity_random_vs_a6,mse,434,-0.6959786714601601,1
capacity_random_vs_a6,mse,435,-0.6931257860367657,1
capacity_random_vs_a6,mse,436,-0.6928832492442694,1
capacity_random_vs_a6,mse,437,-0.6901242413144515,1
capacity_random_vs_a6,mse,438,-0.6854367138097173,1
capacity_random_vs_a6,mse,439,-0.6823899681289047,1
capacity_random_vs_a6,mse,440,-0.6781566460574395,1
capacity_random_vs_a6,mse,441,-0.6781094051746117,1
capacity_random_vs_a6,mse,442,-0.6785471186089365,1
capacity_random_vs_a6,mse,443,-0.6746205577276654,1
capacity_random_vs_a6,mse,444,-0.6733145402679308,1
capacity_random_vs_a6,mse,445,-0.6740808477393267,1
capacity_random_vs_a6,mse,446,-0.6735294357194044,1
capacity_random_vs_a6,mse,447,-0.6746273299826555,1
capacity_random_vs_a6,mse,448,-0.6707190229488114,1
capacity_random_vs_a6,mse,449,-0.673964639636564,1
capacity_random_vs_a6,mse,450,-0.6732631899946506,1
capacity_random_vs_a6,mse,451,-0.6746880492619756,1
capacity_random_vs_a6,mse,452,-0.6727240878389051,1
capacity_random_vs_a6,mse,453,-0.6764227350259056,1
capacity_random_vs_a6,mse,454,-0.6756206424071443,1
capacity_random_vs_a6,mse,455,-0.6744071979342503,1
capacity_random_vs_a6,mse,456,-0.6716944164805172,1
capacity_random_vs_a6,mse,457,-0.6716541284730515,1
capacity_random_vs_a6,mse,458,-0.6697244545674641,1
capacity_random_vs_a6,mse,459,-0.6659674369015822,1
capacity_random_vs_a6,mse,460,-0.6616753752699167,1
capacity_random_vs_a6,mse,461,-0.6602016931475263,1
capacity_random_vs_a6,mse,462,-0.6527432017130774,1
capacity_random_vs_a6,mse,463,-0.649812626787527,1
capacity_random_vs_a6,mse,464,-0.6454789142363215,1
capacity_random_vs_a6,mse,465,-0.6468219986654944,1
capacity_random_vs_a6,mse,466,-0.6437244287647959,1
capacity_random_vs_a6,mse,467,-0.6462658129151677,1
capacity_random_vs_a6,mse,468,-0.6478591304209136,1
capacity_random_vs_a6,mse,469,-0.6499540944944182,1
capacity_random_vs_a6,mse,470,-0.6498944121669936,1
capacity_random_vs_a6,mse,471,-0.6501088791552756,1
capacity_random_vs_a6,mse,472,-0.6486552391551403,1
capacity_random_vs_a6,mse,473,-0.6514131187560501,1
capacity_random_vs_a6,mse,474,-0.6489551397486704,1
capacity_random_vs_a6,mse,475,-0.6463257969807756,1
capacity_random_vs_a6,mse,476,-0.6457122325084086,1
capacity_random_vs_a6,mse,477,-0.6448232442388013,1
capacity_random_vs_a6,mse,478,-0.6463080826148282,1
capacity_random_vs_a6,mse,479,-0.6512663441281896,1
capacity_random_vs_a6,mse,480,-0.6545109199784971,1
capacity_random_vs_a6,mse,481,-0.6549660206118202,1
capacity_random_vs_a6,mse,482,-0.6562730001312644,1
capacity_random_vs_a6,mse,483,-0.6538725663355849,1
capacity_random_vs_a6,mse,484,-0.6565745508611132,1
capacity_random_vs_a6,mse,485,-0.6543347871652383,1
capacity_random_vs_a6,mse,486,-0.6529658631471791,1
capacity_random_vs_a6,mse,487,-0.6502168919046625,1
capacity_random_vs_a6,mse,488,-0.6509548813917854,1
capacity_random_vs_a6,mse,489,-0.6530471875716515,1
capacity_random_vs_a6,mse,490,-0.6511722941924991,1
capacity_random_vs_a6,mse,491,-0.6574207115036801,1
capacity_random_vs_a6,mse,492,-0.6596820778330992,1
capacity_random_vs_a6,mse,493,-0.6598408471368078,1
capacity_random_vs_a6,mse,494,-0.6612294467941027,1
capacity_random_vs_a6,mse,495,-0.6634579364978022,1
capacity_random_vs_a6,mse,496,-0.6676677543396847,1
capacity_random_vs_a6,mse,497,-0.6682846131642006,1
capacity_random_vs_a6,mse,498,-0.6691746076302252,1
capacity_random_vs_a6,mse,499,-0.674929679938312,1
capacity_random_vs_a6,mse,500,-0.6753469103807719,1
capacity_random_vs_a6,mse,501,-0.6766312330227886,1
capacity_random_vs_a6,mse,502,-0.6798871134519735,1
capacity_random_vs_a6,mse,503,-0.6831299282104508,1
capacity_random_vs_a6,mse,504,-0.6845139283121959,1
capacity_random_vs_a6,mse,505,-0.6841065444675309,1
capacity_random_vs_a6,mse,506,-0.6813767721061148,1
capacity_random_vs_a6,mse,507,-0.6821161869414882,1
capacity_random_vs_a6,mse,508,-0.6790814691043612,1
capacity_random_vs_a6,mse,509,-0.676859915760315,1
capacity_random_vs_a6,mse,510,-0.6778464096945092,1
capacity_random_vs_a6,mse,511,-0.6785056440449777,1
capacity_random_vs_a6,mse,512,-0.680113869759571,1
capacity_random_vs_a6,mse,513,-0.681567658521014,1
capacity_random_vs_a6,mse,514,-0.6816015016035903,1
capacity_random_vs_a6,mse,515,-0.6851846122487393,1
capacity_random_vs_a6,mse,516,-0.6861953179028779,1
capacity_random_vs_a6,mse,517,-0.6927654249897008,1
capacity_random_vs_a6,mse,518,-0.6943770172738906,1
capacity_random_vs_a6,mse,519,-0.6930920619515457,1
capacity_random_vs_a6,mse,520,-0.6942669347040731,1
capacity_random_vs_a6,mse,521,-0.6945690463787679,1
capacity_random_vs_a6,mse,522,-0.6937777222074515,1
capacity_random_vs_a6,mse,523,-0.6977214872941073,1
capacity_random_vs_a6,mse,524,-0.6997445689159143,1
capacity_random_vs_a6,mse,525,-0.700892747045827,1
capacity_random_vs_a6,mse,526,-0.6987347718155545,1
capacity_random_vs_a6,mse,527,-0.69905752775417,1
capacity_random_vs_a6,mse,528,-0.6981277719183332,1
capacity_random_vs_a6,mse,529,-0.6939664144045121,1
capacity_random_vs_a6,mse,530,-0.6887631975155206,1
capacity_random_vs_a6,mse,531,-0.6873663482570169,1
capacity_random_vs_a6,mse,532,-0.6833911614176036,1
capacity_random_vs_a6,mse,533,-0.6830699317443534,1
capacity_random_vs_a6,mse,534,-0.6855451129671364,1
capacity_random_vs_a6,mse,535,-0.6813083024576483,1
capacity_random_vs_a6,mse,536,-0.6810862182148214,1
capacity_random_vs_a6,mse,537,-0.6818563192402305,1
capacity_random_vs_a6,mse,538,-0.684187854377083,1
capacity_random_vs_a6,mse,539,-0.6850295496275138,1
capacity_random_vs_a6,mse,540,-0.6871939345476341,1
capacity_random_vs_a6,mse,541,-0.6872251840864396,1
capacity_random_vs_a6,mse,542,-0.6861359461781436,1
capacity_random_vs_a6,mse,543,-0.6883001864765137,1
capacity_random_vs_a6,mse,544,-0.6887072088705248,1
capacity_random_vs_a6,mse,545,-0.6916201412106782,1
capacity_random_vs_a6,mse,546,-0.6957326059248237,1
capacity_random_vs_a6,mse,547,-0.697707451467926,1
capacity_random_vs_a6,mse,548,-0.697266417544804,1
capacity_random_vs_a6,mse,549,-0.698439328120728,1
capacity_random_vs_a6,mse,550,-0.7002374813856083,1
capacity_random_vs_a6,mse,551,-0.7012819782457513,1
capacity_random_vs_a6,mse,552,-0.699060036289525,1
capacity_random_vs_a6,mse,553,-0.6956181783403381,1
capacity_random_vs_a6,mse,554,-0.693834010741714,1
capacity_random_vs_a6,mse,555,-0.6950533881473153,1
capacity_random_vs_a6,mse,556,-0.6933421223710967,1
capacity_random_vs_a6,mse,557,-0.6879700242009013,1
capacity_random_vs_a6,mse,558,-0.6856403029399449,1
capacity_random_vs_a6,mse,559,-0.6846962882551111,1
capacity_random_vs_a6,mse,560,-0.6830545624272277,1
capacity_random_vs_a6,mse,561,-0.6825670334231004,1
capacity_random_vs_a6,mse,562,-0.685312580498112,1
capacity_random_vs_a6,mse,563,-0.6909274911891061,1
capacity_random_vs_a6,mse,564,-0.6910347084181989,1
capacity_random_vs_a6,mse,565,-0.6921987728835322,1
capacity_random_vs_a6,mse,566,-0.6920385794690165,1
capacity_random_vs_a6,mse,567,-0.6973223377937932,1
capacity_random_vs_a6,mse,568,-0.6990067332094729,1
capacity_random_vs_a6,mse,569,-0.700988948874004,1
capacity_random_vs_a6,mse,570,-0.7036076838121352,1
capacity_random_vs_a6,mse,571,-0.7078278255730619,1
capacity_random_vs_a6,mse,572,-0.7110361540658405,1
capacity_random_vs_a6,mse,573,-0.7147794512356764,1
capacity_random_vs_a6,mse,574,-0.7169520279588237,1
capacity_random_vs_a6,mse,575,-0.7218838453449483,1
capacity_random_vs_a6,mse,576,-0.7205455014693474,1
capacity_random_vs_a6,mse,577,-0.7181101564359516,1
capacity_random_vs_a6,mse,578,-0.7154762108413215,1
capacity_random_vs_a6,mse,579,-0.7159478452368218,1
capacity_random_vs_a6,mse,580,-0.7161813691671504,1
capacity_random_vs_a6,mse,581,-0.713319964597765,1
capacity_random_vs_a6,mse,582,-0.7134231810487002,1
capacity_random_vs_a6,mse,583,-0.7105279001660891,1
capacity_random_vs_a6,mse,584,-0.7121491629277177,1
capacity_random_vs_a6,mse,585,-0.7149662516201527,1
capacity_random_vs_a6,mse,586,-0.7155648586989716,1
capacity_random_vs_a6,mse,587,-0.7145897090711695,1
capacity_random_vs_a6,mse,588,-0.7130780596242459,1
capacity_random_vs_a6,mse,589,-0.7149594114526447,1
capacity_random_vs_a6,mse,590,-0.7164829758801528,1
capacity_random_vs_a6,mse,591,-0.7170681089103725,1
capacity_random_vs_a6,mse,592,-0.7173433334018342,1
capacity_random_vs_a6,mse,593,-0.7161187599223129,1
capacity_random_vs_a6,mse,594,-0.7158149380188372,1
capacity_random_vs_a6,mse,595,-0.7178766489375144,1
capacity_random_vs_a6,mse,596,-0.7201954336013783,1
capacity_random_vs_a6,mse,597,-0.7208670122205629,1
capacity_random_vs_a6,mse,598,-0.7234244024695791,1
capacity_random_vs_a6,mse,599,-0.7260554942857333,1
capacity_random_vs_a6,mse,600,-0.7234822247573502,1
capacity_random_vs_a6,mse,601,-0.7212576237960278,1
capacity_random_vs_a6,mse,602,-0.719677663607261,1
capacity_random_vs_a6,mse,603,-0.7181336692253493,1
capacity_random_vs_a6,mse,604,-0.7145359494720216,1
capacity_random_vs_a6,mse,605,-0.714825118836051,1
capacity_random_vs_a6,mse,606,-0.7130002955469039,1
capacity_random_vs_a6,mse,607,-0.7145219032477867,1
capacity_random_vs_a6,mse,608,-0.7128749864714834,1
capacity_random_vs_a6,mse,609,-0.7105852277002467,1
capacity_random_vs_a6,mse,610,-0.7103728973205925,1
capacity_random_vs_a6,mse,611,-0.7125947178362146,1
capacity_random_vs_a6,mse,612,-0.7109377372399384,1
capacity_random_vs_a6,mse,613,-0.7110562466602643,1
capacity_random_vs_a6,mse,614,-0.7112847664608779,1
capacity_random_vs_a6,mse,615,-0.7099696024306468,1
capacity_random_vs_a6,mse,616,-0.7104925019052244,1
capacity_random_vs_a6,mse,617,-0.7122163002972215,1
capacity_random_vs_a6,mse,618,-0.7120035082725273,1
capacity_random_vs_a6,mse,619,-0.71338003326612,1
capacity_random_vs_a6,mse,620,-0.7154439170415716,1
capacity_random_vs_a6,mse,621,-0.7180997740472517,1
capacity_random_vs_a6,mse,622,-0.7198400254819282,1
capacity_random_vs_a6,mse,623,-0.7199810596030587,1
capacity_random_vs_a6,mse,624,-0.7206318821189073,1
capacity_random_vs_a6,mse,625,-0.719618454866664,1
capacity_random_vs_a6,mse,626,-0.7218192555250069,1
capacity_random_vs_a6,mse,627,-0.7179870704138103,1
capacity_random_vs_a6,mse,628,-0.7137784968378957,1
capacity_random_vs_a6,mse,629,-0.7129176492349765,1
capacity_random_vs_a6,mse,630,-0.7120320173374117,1
capacity_random_vs_a6,mse,631,-0.711945706838697,1
capacity_random_vs_a6,mse,632,-0.7101566213986898,1
capacity_random_vs_a6,mse,633,-0.7074884718657826,1
capacity_random_vs_a6,mse,634,-0.7097171389990264,1
capacity_random_vs_a6,mse,635,-0.7088699849495561,1
capacity_random_vs_a6,mse,636,-0.7116809763854981,1
capacity_random_vs_a6,mse,637,-0.7134165059193176,1
capacity_random_vs_a6,mse,638,-0.7135069500494828,1
capacity_random_vs_a6,mse,639,-0.7137000345837863,1
capacity_random_vs_a6,mse,640,-0.7166730003154509,1
capacity_random_vs_a6,mse,641,-0.7175095154544264,1
capacity_random_vs_a6,mse,642,-0.7189729488944119,1
capacity_random_vs_a6,mse,643,-0.7217399799000535,1
capacity_random_vs_a6,mse,644,-0.7289244246985227,1
capacity_random_vs_a6,mse,645,-0.7333901106236795,1
capacity_random_vs_a6,mse,646,-0.7341796018548985,1
capacity_random_vs_a6,mse,647,-0.7338002180868863,1
capacity_random_vs_a6,mse,648,-0.7341923243991433,1
capacity_random_vs_a6,mse,649,-0.7360008126336037,1
capacity_random_vs_a6,mse,650,-0.7378334182467317,1
capacity_random_vs_a6,mse,651,-0.7387305141966682,1
capacity_random_vs_a6,mse,652,-0.7375417106227578,1
capacity_random_vs_a6,mse,653,-0.7351998388536396,1
capacity_random_vs_a6,mse,654,-0.7327538303605152,1
capacity_random_vs_a6,mse,655,-0.733605292387447,1
capacity_random_vs_a6,mse,656,-0.7321243480731088,1
capacity_random_vs_a6,mse,657,-0.7327668820574629,1
capacity_random_vs_a6,mse,658,-0.7321125362331293,1
capacity_random_vs_a6,mse,659,-0.7321817702069433,1
capacity_random_vs_a6,mse,660,-0.7340455015113467,1
capacity_random_vs_a6,mse,661,-0.7320266395410346,1
capacity_random_vs_a6,mse,662,-0.730926127722622,1
capacity_random_vs_a6,mse,663,-0.7339149302608972,1
capacity_random_vs_a6,mse,664,-0.7350290683402227,1
capacity_random_vs_a6,mse,665,-0.7355992112673304,1
capacity_random_vs_a6,mse,666,-0.7349530305397045,1
capacity_random_vs_a6,mse,667,-0.7371097940156668,1
capacity_random_vs_a6,mse,668,-0.7378074721743011,1
capacity_random_vs_a6,mse,669,-0.7377163129393427,1
capacity_random_vs_a6,mse,670,-0.7395917663489748,1
capacity_random_vs_a6,mse,671,-0.738333202067909,1
capacity_random_vs_a6,mse,672,-0.7388124510501881,1
capacity_random_vs_a6,mse,673,-0.740322108295346,1
capacity_random_vs_a6,mse,674,-0.7388074081263052,1
capacity_random_vs_a6,mse,675,-0.7366655009351764,1
capacity_random_vs_a6,mse,676,-0.7344880427556766,1
capacity_random_vs_a6,mse,677,-0.730917760516614,1
capacity_random_vs_a6,mse,678,-0.7297010333031961,1
capacity_random_vs_a6,mse,679,-0.7273364349339762,1
capacity_random_vs_a6,mse,680,-0.725761997223402,1
capacity_random_vs_a6,mse,681,-0.7264309823568382,1
capacity_random_vs_a6,mse,682,-0.7253808269937245,1
capacity_random_vs_a6,mse,683,-0.7252334042614783,1
capacity_random_vs_a6,mse,684,-0.7243675674692018,1
capacity_random_vs_a6,mse,685,-0.7250004855595615,1
capacity_random_vs_a6,mse,686,-0.7274217586958787,1
capacity_random_vs_a6,mse,687,-0.7239527506095356,1
capacity_random_vs_a6,mse,688,-0.7230909033407174,1
capacity_random_vs_a6,mse,689,-0.7223046042520487,2
capacity_random_vs_a6,mse,690,-0.7226092178032117,2
capacity_random_vs_a6,mse,691,-0.7234871312150459,2
capacity_random_vs_a6,mse,692,-0.723168165741408,2
capacity_random_vs_a6,mse,693,-0.7222892905130696,2
capacity_random_vs_a6,mse,694,-0.7236549292903405,2
capacity_random_vs_a6,mse,695,-0.7270439823806885,2
capacity_random_vs_a6,mse,696,-0.7248215567797889,2
capacity_random_vs_a6,mse,697,-0.7269725247126235,2
capacity_random_vs_a6,mse,698,-0.7278360946604212,2
capacity_random_vs_a6,mse,699,-0.7263107151888049,2
capacity_random_vs_a6,mse,700,-0.7248840756296948,2
capacity_random_vs_a6,mse,701,-0.7242121878753349,2
capacity_random_vs_a6,mse,702,-0.7221877144179234,2
capacity_random_vs_a6,mse,703,-0.7220919717480045,2
capacity_random_vs_a6,mse,704,-0.7216930879285988,2
capacity_random_vs_a6,mse,705,-0.7215352540224318,2
capacity_random_vs_a6,mse,706,-0.7212180972600235,2
capacity_random_vs_a6,mse,707,-0.7216089237335477,2
capacity_random_vs_a6,mse,708,-0.7223485511747074,2
capacity_random_vs_a6,mse,709,-0.722915572854903,2
capacity_random_vs_a6,mse,710,-0.7239205277600314,2
capacity_random_vs_a6,mse,711,-0.7266589148327918,2
capacity_random_vs_a6,mse,712,-0.7277589318469757,2
capacity_random_vs_a6,mse,713,-0.7300438629947625,2
capacity_random_vs_a6,mse,714,-0.7318536162351186,2
capacity_random_vs_a6,mse,715,-0.7341636057496825,2
capacity_random_vs_a6,mse,716,-0.7360951611341982,2
capacity_random_vs_a6,mse,717,-0.7373999914658524,2
capacity_random_vs_a6,mse,718,-0.7380175459120442,2
capacity_random_vs_a6,mse,719,-0.7410284377937737,2
capacity_random_vs_a6,mse,720,-0.7414678556881449,2
capacity_random_vs_a6,mae,1,-0.43499913178725913,2
capacity_random_vs_a6,mae,2,-1.896327635092796,2
capacity_random_vs_a6,mae,3,-2.3247865542826895,2
capacity_random_vs_a6,mae,4,-2.4063581860985916,2
capacity_random_vs_a6,mae,5,-2.2133368605006076,2
capacity_random_vs_a6,mae,6,-2.0990169763682043,2
capacity_random_vs_a6,mae,7,-1.9880412638210099,2
capacity_random_vs_a6,mae,8,-1.9679312657707815,2
capacity_random_vs_a6,mae,9,-1.8961743366978556,2
capacity_random_vs_a6,mae,10,-1.7714912467190769,2
capacity_random_vs_a6,mae,11,-1.6363959570983377,2
capacity_random_vs_a6,mae,12,-1.5696557792096955,2
capacity_random_vs_a6,mae,13,-1.53771144341468,2
capacity_random_vs_a6,mae,14,-1.5074282307752451,2
capacity_random_vs_a6,mae,15,-1.4666070771573692,2
capacity_random_vs_a6,mae,16,-1.4333640924879987,2
capacity_random_vs_a6,mae,17,-1.3870243238746194,2
capacity_random_vs_a6,mae,18,-1.3586391802000208,2
capacity_random_vs_a6,mae,19,-1.3377744211289655,2
capacity_random_vs_a6,mae,20,-1.3053647088012732,2
capacity_random_vs_a6,mae,21,-1.2595759134409912,2
capacity_random_vs_a6,mae,22,-1.2388914894015057,2
capacity_random_vs_a6,mae,23,-1.2235232732422485,2
capacity_random_vs_a6,mae,24,-1.219649528388933,2
capacity_random_vs_a6,mae,25,-1.1891131480134098,2
capacity_random_vs_a6,mae,26,-1.1739722836493982,2
capacity_random_vs_a6,mae,27,-1.1546423942379747,2
capacity_random_vs_a6,mae,28,-1.1386944701097668,2
capacity_random_vs_a6,mae,29,-1.1286306219004638,2
capacity_random_vs_a6,mae,30,-1.1107425544304905,2
capacity_random_vs_a6,mae,31,-1.1221475294226324,2
capacity_random_vs_a6,mae,32,-1.1093139713613431,2
capacity_random_vs_a6,mae,33,-1.0950876958636013,2
capacity_random_vs_a6,mae,34,-1.0987037980553271,2
capacity_random_vs_a6,mae,35,-1.1018599205127289,1
capacity_random_vs_a6,mae,36,-1.105227133555975,1
capacity_random_vs_a6,mae,37,-1.0918209799197731,1
capacity_random_vs_a6,mae,38,-1.0805615197884544,2
capacity_random_vs_a6,mae,39,-1.0664815304451225,1
capacity_random_vs_a6,mae,40,-1.0755253271621967,1
capacity_random_vs_a6,mae,41,-1.0718256969526774,1
capacity_random_vs_a6,mae,42,-1.0615049282693323,1
capacity_random_vs_a6,mae,43,-1.0487048184054282,1
capacity_random_vs_a6,mae,44,-1.0453113031028671,0
capacity_random_vs_a6,mae,45,-1.0407493094366993,0
capacity_random_vs_a6,mae,46,-1.0353460507896006,0
capacity_random_vs_a6,mae,47,-1.0287492994890357,0
capacity_random_vs_a6,mae,48,-1.0418240018185942,0
capacity_random_vs_a6,mae,49,-1.0312606296412419,0
capacity_random_vs_a6,mae,50,-1.0129121370711136,0
capacity_random_vs_a6,mae,51,-0.9916200131603259,1
capacity_random_vs_a6,mae,52,-0.9620274839054543,2
capacity_random_vs_a6,mae,53,-0.9258643607048067,2
capacity_random_vs_a6,mae,54,-0.9157877982721763,2
capacity_random_vs_a6,mae,55,-0.9110343310954594,2
capacity_random_vs_a6,mae,56,-0.897845203834482,1
capacity_random_vs_a6,mae,57,-0.8842456139776855,1
capacity_random_vs_a6,mae,58,-0.8731685688642488,2
capacity_random_vs_a6,mae,59,-0.8691832966240476,2
capacity_random_vs_a6,mae,60,-0.8525140385727759,2
capacity_random_vs_a6,mae,61,-0.8429182958637282,2
capacity_random_vs_a6,mae,62,-0.8330191292435107,2
capacity_random_vs_a6,mae,63,-0.8136488116495921,2
capacity_random_vs_a6,mae,64,-0.8244790814503133,1
capacity_random_vs_a6,mae,65,-0.8099213519122972,1
capacity_random_vs_a6,mae,66,-0.8123571510754224,1
capacity_random_vs_a6,mae,67,-0.8053698400058185,1
capacity_random_vs_a6,mae,68,-0.8009574188503876,1
capacity_random_vs_a6,mae,69,-0.8025124724971877,1
capacity_random_vs_a6,mae,70,-0.7972260141461152,1
capacity_random_vs_a6,mae,71,-0.801081606573848,1
capacity_random_vs_a6,mae,72,-0.8015851169637722,1
capacity_random_vs_a6,mae,73,-0.7918461911161456,1
capacity_random_vs_a6,mae,74,-0.7863819224255386,1
capacity_random_vs_a6,mae,75,-0.7781428277523439,1
capacity_random_vs_a6,mae,76,-0.7692466560877365,1
capacity_random_vs_a6,mae,77,-0.7718403723765443,1
capacity_random_vs_a6,mae,78,-0.7715008028807224,1
capacity_random_vs_a6,mae,79,-0.7728275802610574,1
capacity_random_vs_a6,mae,80,-0.7669328800048691,1
capacity_random_vs_a6,mae,81,-0.7692395264348306,1
capacity_random_vs_a6,mae,82,-0.7714293817047557,1
capacity_random_vs_a6,mae,83,-0.7687259112198697,1
capacity_random_vs_a6,mae,84,-0.76522820721171,1
capacity_random_vs_a6,mae,85,-0.7644367795676099,1
capacity_random_vs_a6,mae,86,-0.7556830733349051,1
capacity_random_vs_a6,mae,87,-0.7512915798182118,1
capacity_random_vs_a6,mae,88,-0.7512235574641668,1
capacity_random_vs_a6,mae,89,-0.7616573869881504,1
capacity_random_vs_a6,mae,90,-0.7799555932318358,1
capacity_random_vs_a6,mae,91,-0.789458494292774,1
capacity_random_vs_a6,mae,92,-0.7917145486506882,1
capacity_random_vs_a6,mae,93,-0.7978343594981818,1
capacity_random_vs_a6,mae,94,-0.8165116349133283,1
capacity_random_vs_a6,mae,95,-0.8281796311810807,1
capacity_random_vs_a6,mae,96,-0.8264463433574165,1
capacity_random_vs_a6,mae,97,-0.8355525297882638,1
capacity_random_vs_a6,mae,98,-0.8414052498248936,1
capacity_random_vs_a6,mae,99,-0.8355755384920038,1
capacity_random_vs_a6,mae,100,-0.8337331488567168,1
capacity_random_vs_a6,mae,101,-0.8334645274284291,1
capacity_random_vs_a6,mae,102,-0.823401346473358,1
capacity_random_vs_a6,mae,103,-0.8151775114519522,1
capacity_random_vs_a6,mae,104,-0.8162101291517687,1
capacity_random_vs_a6,mae,105,-0.8151204059016726,1
capacity_random_vs_a6,mae,106,-0.8117052555012871,1
capacity_random_vs_a6,mae,107,-0.8204225224151185,1
capacity_random_vs_a6,mae,108,-0.8180166352316465,1
capacity_random_vs_a6,mae,109,-0.8284751091024756,1
capacity_random_vs_a6,mae,110,-0.8368899145913011,1
capacity_random_vs_a6,mae,111,-0.8490400285282229,1
capacity_random_vs_a6,mae,112,-0.8491093563822427,1
capacity_random_vs_a6,mae,113,-0.8525402704629625,1
capacity_random_vs_a6,mae,114,-0.8590448211449075,1
capacity_random_vs_a6,mae,115,-0.8558560710717833,0
capacity_random_vs_a6,mae,116,-0.8629161323947487,0
capacity_random_vs_a6,mae,117,-0.859073221106974,0
capacity_random_vs_a6,mae,118,-0.868648264918872,0
capacity_random_vs_a6,mae,119,-0.8665019224211168,0
capacity_random_vs_a6,mae,120,-0.8599319606600586,0
capacity_random_vs_a6,mae,121,-0.8559770019824242,0
capacity_random_vs_a6,mae,122,-0.8546053543583287,0
capacity_random_vs_a6,mae,123,-0.843849794316256,0
capacity_random_vs_a6,mae,124,-0.8442594948957627,0
capacity_random_vs_a6,mae,125,-0.8419315785698211,0
capacity_random_vs_a6,mae,126,-0.8427155135131636,0
capacity_random_vs_a6,mae,127,-0.8505178964064974,0
capacity_random_vs_a6,mae,128,-0.8502136038483599,0
capacity_random_vs_a6,mae,129,-0.8494591117450234,0
capacity_random_vs_a6,mae,130,-0.8523208283630312,0
capacity_random_vs_a6,mae,131,-0.8523607392731236,0
capacity_random_vs_a6,mae,132,-0.8522522804818777,0
capacity_random_vs_a6,mae,133,-0.851565648017103,0
capacity_random_vs_a6,mae,134,-0.8494562605075329,0
capacity_random_vs_a6,mae,135,-0.8561504083624749,0
capacity_random_vs_a6,mae,136,-0.8648577103111643,0
capacity_random_vs_a6,mae,137,-0.872673145627858,0
