dataset,batch_index,checkpoint_loaded,left_group,right_group,parameter_group,gradient_cosine
Weather,10,False,early_1_96,full_1_720,target_path,0.3932049870491028
Weather,10,False,early_1_96,late_337_720,all_shared,0.27035340666770935
Weather,10,False,early_1_96,late_337_720,encoder,0.23761144280433655
Weather,10,False,early_1_96,late_337_720,readout_head,0.27684393525123596
Weather,10,False,early_1_96,late_337_720,target_path,0.16821274161338806
Weather,10,False,early_1_96,learnable_hard,all_shared,-0.12354631721973419
Weather,10,False,early_1_96,learnable_hard,encoder,0.023994063958525658
Weather,10,False,early_1_96,learnable_hard,readout_head,-0.1348913460969925
Weather,10,False,early_1_96,learnable_hard,target_path,-0.11494401842355728
Weather,10,False,early_1_96,middle_193_336,all_shared,0.31557899713516235
Weather,10,False,early_1_96,middle_193_336,encoder,0.3730241358280182
Weather,10,False,early_1_96,middle_193_336,readout_head,0.3168174922466278
Weather,10,False,early_1_96,middle_193_336,target_path,0.1459696888923645
Weather,10,False,early_1_96,middle_97_192,all_shared,0.1851748675107956
Weather,10,False,early_1_96,middle_97_192,encoder,0.4292457699775696
Weather,10,False,early_1_96,middle_97_192,readout_head,0.16626065969467163
Weather,10,False,early_1_96,middle_97_192,target_path,0.20188875496387482
Weather,10,False,early_1_96,noisy_hard,all_shared,0.1549006849527359
Weather,10,False,early_1_96,noisy_hard,encoder,0.10498613864183426
Weather,10,False,early_1_96,noisy_hard,readout_head,0.161287322640419
Weather,10,False,early_1_96,noisy_hard,target_path,0.08689654618501663
Weather,10,False,early_1_96,predictable_easy,all_shared,0.580664873123169
Weather,10,False,early_1_96,predictable_easy,encoder,0.5959829688072205
Weather,10,False,early_1_96,predictable_easy,readout_head,0.5814207196235657
Weather,10,False,early_1_96,predictable_easy,target_path,0.5438266396522522
Weather,10,False,full_1_720,late_337_720,all_shared,0.9634202122688293
Weather,10,False,full_1_720,late_337_720,encoder,0.9637621641159058
Weather,10,False,full_1_720,late_337_720,readout_head,0.9641684889793396
Weather,10,False,full_1_720,late_337_720,target_path,0.9349536895751953
Weather,10,False,full_1_720,learnable_hard,all_shared,0.7130231857299805
Weather,10,False,full_1_720,learnable_hard,encoder,0.816223680973053
Weather,10,False,full_1_720,learnable_hard,readout_head,0.708351731300354
Weather,10,False,full_1_720,learnable_hard,target_path,0.5519327521324158
Weather,10,False,full_1_720,middle_193_336,all_shared,0.9237837791442871
Weather,10,False,full_1_720,middle_193_336,encoder,0.9475796818733215
Weather,10,False,full_1_720,middle_193_336,readout_head,0.9260962605476379
Weather,10,False,full_1_720,middle_193_336,target_path,0.7459023594856262
Weather,10,False,full_1_720,middle_97_192,all_shared,0.7564943432807922
Weather,10,False,full_1_720,middle_97_192,encoder,0.8594272136688232
Weather,10,False,full_1_720,middle_97_192,readout_head,0.7488530278205872
Weather,10,False,full_1_720,middle_97_192,target_path,0.6952243447303772
Weather,10,False,full_1_720,noisy_hard,all_shared,0.8090606927871704
Weather,10,False,full_1_720,noisy_hard,encoder,0.8616719245910645
Weather,10,False,full_1_720,noisy_hard,readout_head,0.8040027618408203
Weather,10,False,full_1_720,noisy_hard,target_path,0.8154796957969666
Weather,10,False,full_1_720,predictable_easy,all_shared,0.960915744304657
Weather,10,False,full_1_720,predictable_easy,encoder,0.9685207009315491
Weather,10,False,full_1_720,predictable_easy,readout_head,0.9603527784347534
Weather,10,False,full_1_720,predictable_easy,target_path,0.953494668006897
Weather,10,False,late_337_720,learnable_hard,all_shared,0.753959596157074
Weather,10,False,late_337_720,learnable_hard,encoder,0.8708929419517517
Weather,10,False,late_337_720,learnable_hard,readout_head,0.7470641732215881
Weather,10,False,late_337_720,learnable_hard,target_path,0.6413787007331848
Weather,10,False,late_337_720,middle_193_336,all_shared,0.8667047023773193
Weather,10,False,late_337_720,middle_193_336,encoder,0.8927997350692749
Weather,10,False,late_337_720,middle_193_336,readout_head,0.8716810941696167
Weather,10,False,late_337_720,middle_193_336,target_path,0.599218487739563
Weather,10,False,late_337_720,middle_97_192,all_shared,0.6455011963844299
Weather,10,False,late_337_720,middle_97_192,encoder,0.7485781908035278
Weather,10,False,late_337_720,middle_97_192,readout_head,0.639380693435669
Weather,10,False,late_337_720,middle_97_192,target_path,0.5318623185157776
Weather,10,False,late_337_720,noisy_hard,all_shared,0.8996648192405701
Weather,10,False,late_337_720,noisy_hard,encoder,0.9388783574104309
Weather,10,False,late_337_720,noisy_hard,readout_head,0.8962846398353577
Weather,10,False,late_337_720,noisy_hard,target_path,0.8883253335952759
Weather,10,False,late_337_720,predictable_easy,all_shared,0.8637152910232544
Weather,10,False,late_337_720,predictable_easy,encoder,0.8744834065437317
Weather,10,False,late_337_720,predictable_easy,readout_head,0.8641502261161804
Weather,10,False,late_337_720,predictable_easy,target_path,0.8110920190811157
Weather,10,False,learnable_hard,middle_193_336,all_shared,0.6603514552116394
Weather,10,False,learnable_hard,middle_193_336,encoder,0.7486772537231445
Weather,10,False,learnable_hard,middle_193_336,readout_head,0.6614412069320679
Weather,10,False,learnable_hard,middle_193_336,target_path,0.3419295847415924
Weather,10,False,learnable_hard,middle_97_192,all_shared,0.7100605964660645
Weather,10,False,learnable_hard,middle_97_192,encoder,0.7051835656166077
Weather,10,False,learnable_hard,middle_97_192,readout_head,0.7186180949211121
Weather,10,False,learnable_hard,middle_97_192,target_path,0.3891964554786682
Weather,10,False,learnable_hard,noisy_hard,all_shared,0.5892884135246277
Weather,10,False,learnable_hard,noisy_hard,encoder,0.7672601342201233
Weather,10,False,learnable_hard,noisy_hard,readout_head,0.5783399343490601
Weather,10,False,learnable_hard,noisy_hard,target_path,0.4406628906726837
Weather,10,False,learnable_hard,predictable_easy,all_shared,0.5870221257209778
Weather,10,False,learnable_hard,predictable_easy,encoder,0.7055718898773193
Weather,10,False,learnable_hard,predictable_easy,readout_head,0.5819785594940186
Weather,10,False,learnable_hard,predictable_easy,target_path,0.3925890326499939
Weather,10,False,middle_193_336,middle_97_192,all_shared,0.6907009482383728
Weather,10,False,middle_193_336,middle_97_192,encoder,0.8041985034942627
Weather,10,False,middle_193_336,middle_97_192,readout_head,0.6849643588066101
Weather,10,False,middle_193_336,middle_97_192,target_path,0.525871217250824
Weather,10,False,middle_193_336,noisy_hard,all_shared,0.7367386221885681
Weather,10,False,middle_193_336,noisy_hard,encoder,0.7970893383026123
Weather,10,False,middle_193_336,noisy_hard,readout_head,0.7370522022247314
Weather,10,False,middle_193_336,noisy_hard,target_path,0.5252188444137573
Weather,10,False,middle_193_336,predictable_easy,all_shared,0.8914018869400024
Weather,10,False,middle_193_336,predictable_easy,encoder,0.9299604892730713
Weather,10,False,middle_193_336,predictable_easy,readout_head,0.8911519646644592
Weather,10,False,middle_193_336,predictable_easy,target_path,0.7616702914237976
Weather,10,False,middle_97_192,noisy_hard,all_shared,0.3943924307823181
Weather,10,False,middle_97_192,noisy_hard,encoder,0.5971590280532837
Weather,10,False,middle_97_192,noisy_hard,readout_head,0.37475186586380005
Weather,10,False,middle_97_192,noisy_hard,target_path,0.4709278345108032
Weather,10,False,middle_97_192,predictable_easy,all_shared,0.7833269238471985
Weather,10,False,middle_97_192,predictable_easy,encoder,0.8898816108703613
Weather,10,False,middle_97_192,predictable_easy,readout_head,0.7759492993354797
Weather,10,False,middle_97_192,predictable_easy,target_path,0.7041546702384949
Weather,10,False,noisy_hard,predictable_easy,all_shared,0.6336974501609802
Weather,10,False,noisy_hard,predictable_easy,encoder,0.7186707854270935
Weather,10,False,noisy_hard,predictable_easy,readout_head,0.6259989142417908
Weather,10,False,noisy_hard,predictable_easy,target_path,0.6316499710083008
Weather,11,False,early_1_96,full_1_720,all_shared,0.22453860938549042
Weather,11,False,early_1_96,full_1_720,encoder,0.32036733627319336
Weather,11,False,early_1_96,full_1_720,readout_head,0.20980697870254517
Weather,11,False,early_1_96,full_1_720,target_path,0.3563401997089386
Weather,11,False,early_1_96,late_337_720,all_shared,-0.24180647730827332
Weather,11,False,early_1_96,late_337_720,encoder,-0.1576041728258133
Weather,11,False,early_1_96,late_337_720,readout_head,-0.25637295842170715
Weather,11,False,early_1_96,late_337_720,target_path,-0.04451180621981621
Weather,11,False,early_1_96,learnable_hard,all_shared,0.19042378664016724
Weather,11,False,early_1_96,learnable_hard,encoder,0.2342870682477951
Weather,11,False,early_1_96,learnable_hard,readout_head,0.18948374688625336
Weather,11,False,early_1_96,learnable_hard,target_path,0.09691217541694641
Weather,11,False,early_1_96,middle_193_336,all_shared,0.3356885612010956
Weather,11,False,early_1_96,middle_193_336,encoder,0.37244221568107605
Weather,11,False,early_1_96,middle_193_336,readout_head,0.3332056403160095
Weather,11,False,early_1_96,middle_193_336,target_path,0.3164199888706207
Weather,11,False,early_1_96,middle_97_192,all_shared,0.2971664369106293
Weather,11,False,early_1_96,middle_97_192,encoder,0.550030529499054
Weather,11,False,early_1_96,middle_97_192,readout_head,0.2699998915195465
Weather,11,False,early_1_96,middle_97_192,target_path,0.42383304238319397
Weather,11,False,early_1_96,noisy_hard,all_shared,-0.2924453914165497
Weather,11,False,early_1_96,noisy_hard,encoder,-0.26284661889076233
Weather,11,False,early_1_96,noisy_hard,readout_head,-0.30415695905685425
Weather,11,False,early_1_96,noisy_hard,target_path,0.031205687671899796
Weather,11,False,early_1_96,predictable_easy,all_shared,0.3358496129512787
Weather,11,False,early_1_96,predictable_easy,encoder,0.44491127133369446
Weather,11,False,early_1_96,predictable_easy,readout_head,0.32013556361198425
Weather,11,False,early_1_96,predictable_easy,target_path,0.45572641491889954
Weather,11,False,full_1_720,late_337_720,all_shared,0.8635739684104919
Weather,11,False,full_1_720,late_337_720,encoder,0.8657848238945007
Weather,11,False,full_1_720,late_337_720,readout_head,0.8629767894744873
Weather,11,False,full_1_720,late_337_720,target_path,0.8849357962608337
Weather,11,False,full_1_720,learnable_hard,all_shared,0.6040151119232178
Weather,11,False,full_1_720,learnable_hard,encoder,0.7691628932952881
Weather,11,False,full_1_720,learnable_hard,readout_head,0.5860984325408936
Weather,11,False,full_1_720,learnable_hard,target_path,0.7920823693275452
Weather,11,False,full_1_720,middle_193_336,all_shared,0.8547147512435913
Weather,11,False,full_1_720,middle_193_336,encoder,0.9146544933319092
Weather,11,False,full_1_720,middle_193_336,readout_head,0.8472048044204712
Weather,11,False,full_1_720,middle_193_336,target_path,0.8769837021827698
Weather,11,False,full_1_720,middle_97_192,all_shared,0.6303229928016663
Weather,11,False,full_1_720,middle_97_192,encoder,0.718202531337738
Weather,11,False,full_1_720,middle_97_192,readout_head,0.6148924231529236
Weather,11,False,full_1_720,middle_97_192,target_path,0.8061245679855347
Weather,11,False,full_1_720,noisy_hard,all_shared,0.6490140557289124
Weather,11,False,full_1_720,noisy_hard,encoder,0.6988365054130554
Weather,11,False,full_1_720,noisy_hard,readout_head,0.6448610424995422
Weather,11,False,full_1_720,noisy_hard,target_path,0.7260288596153259
Weather,11,False,full_1_720,predictable_easy,all_shared,0.9603771567344666
Weather,11,False,full_1_720,predictable_easy,encoder,0.9735946655273438
Weather,11,False,full_1_720,predictable_easy,readout_head,0.9582369327545166
Weather,11,False,full_1_720,predictable_easy,target_path,0.9740447402000427
Weather,11,False,late_337_720,learnable_hard,all_shared,0.6033283472061157
Weather,11,False,late_337_720,learnable_hard,encoder,0.741071879863739
Weather,11,False,late_337_720,learnable_hard,readout_head,0.5866432785987854
Weather,11,False,late_337_720,learnable_hard,target_path,0.8400617241859436
Weather,11,False,late_337_720,middle_193_336,all_shared,0.6118713617324829
Weather,11,False,late_337_720,middle_193_336,encoder,0.7025582194328308
Weather,11,False,late_337_720,middle_193_336,readout_head,0.6006168723106384
Weather,11,False,late_337_720,middle_193_336,target_path,0.6766461730003357
Weather,11,False,late_337_720,middle_97_192,all_shared,0.3346441090106964
Weather,11,False,late_337_720,middle_97_192,encoder,0.3713475465774536
Weather,11,False,late_337_720,middle_97_192,readout_head,0.32371985912323
Weather,11,False,late_337_720,middle_97_192,target_path,0.5464356541633606
Weather,11,False,late_337_720,noisy_hard,all_shared,0.7465039491653442
Weather,11,False,late_337_720,noisy_hard,encoder,0.8425636887550354
Weather,11,False,late_337_720,noisy_hard,readout_head,0.7386285066604614
Weather,11,False,late_337_720,noisy_hard,target_path,0.7969740629196167
Weather,11,False,late_337_720,predictable_easy,all_shared,0.7303590178489685
Weather,11,False,late_337_720,predictable_easy,encoder,0.7520188689231873
Weather,11,False,late_337_720,predictable_easy,readout_head,0.726580023765564
Weather,11,False,late_337_720,predictable_easy,target_path,0.7842221260070801
Weather,11,False,learnable_hard,middle_193_336,all_shared,0.6127671599388123
Weather,11,False,learnable_hard,middle_193_336,encoder,0.7090064287185669
Weather,11,False,learnable_hard,middle_193_336,readout_head,0.6069310903549194
Weather,11,False,learnable_hard,middle_193_336,target_path,0.6296740770339966
Weather,11,False,learnable_hard,middle_97_192,all_shared,-0.11083905398845673
Weather,11,False,learnable_hard,middle_97_192,encoder,0.2629561424255371
Weather,11,False,learnable_hard,middle_97_192,readout_head,-0.1567133218050003
Weather,11,False,learnable_hard,middle_97_192,target_path,0.4758149981498718
Weather,11,False,learnable_hard,noisy_hard,all_shared,0.004841987043619156
Weather,11,False,learnable_hard,noisy_hard,encoder,0.3310261070728302
Weather,11,False,learnable_hard,noisy_hard,readout_head,-0.028786778450012207
Weather,11,False,learnable_hard,noisy_hard,target_path,0.5181834101676941
Weather,11,False,learnable_hard,predictable_easy,all_shared,0.41968753933906555
Weather,11,False,learnable_hard,predictable_easy,encoder,0.6502325534820557
Weather,11,False,learnable_hard,predictable_easy,readout_head,0.39309823513031006
Weather,11,False,learnable_hard,predictable_easy,target_path,0.6732953786849976
Weather,11,False,middle_193_336,middle_97_192,all_shared,0.5095833539962769
Weather,11,False,middle_193_336,middle_97_192,encoder,0.6940448880195618
Weather,11,False,middle_193_336,middle_97_192,readout_head,0.4815807044506073
Weather,11,False,middle_193_336,middle_97_192,target_path,0.7481715679168701
Weather,11,False,middle_193_336,noisy_hard,all_shared,0.35166555643081665
Weather,11,False,middle_193_336,noisy_hard,encoder,0.5175331234931946
Weather,11,False,middle_193_336,noisy_hard,readout_head,0.3325229585170746
Weather,11,False,middle_193_336,noisy_hard,target_path,0.5467999577522278
Weather,11,False,middle_193_336,predictable_easy,all_shared,0.8440352082252502
Weather,11,False,middle_193_336,predictable_easy,encoder,0.9205111861228943
Weather,11,False,middle_193_336,predictable_easy,readout_head,0.8330475091934204
Weather,11,False,middle_193_336,predictable_easy,target_path,0.8946733474731445
Weather,11,False,middle_97_192,noisy_hard,all_shared,0.5459944605827332
Weather,11,False,middle_97_192,noisy_hard,encoder,0.41937464475631714
Weather,11,False,middle_97_192,noisy_hard,readout_head,0.5590192675590515
Weather,11,False,middle_97_192,noisy_hard,target_path,0.454664945602417
Weather,11,False,middle_97_192,predictable_easy,all_shared,0.7829753160476685
Weather,11,False,middle_97_192,predictable_easy,encoder,0.8294835090637207
Weather,11,False,middle_97_192,predictable_easy,readout_head,0.7756184339523315
Weather,11,False,middle_97_192,predictable_easy,target_path,0.8644131422042847
Weather,11,False,noisy_hard,predictable_easy,all_shared,0.6070725321769714
Weather,11,False,noisy_hard,predictable_easy,encoder,0.6226947903633118
Weather,11,False,noisy_hard,predictable_easy,readout_head,0.6083934903144836
Weather,11,False,noisy_hard,predictable_easy,target_path,0.6136958003044128
Weather,12,False,early_1_96,full_1_720,all_shared,0.4834422171115875
Weather,12,False,early_1_96,full_1_720,encoder,0.6847100257873535
Weather,12,False,early_1_96,full_1_720,readout_head,0.4594764709472656
Weather,12,False,early_1_96,full_1_720,target_path,0.643674373626709
Weather,12,False,early_1_96,late_337_720,all_shared,0.2682652771472931
Weather,12,False,early_1_96,late_337_720,encoder,0.46477049589157104
Weather,12,False,early_1_96,late_337_720,readout_head,0.2432040274143219
Weather,12,False,early_1_96,late_337_720,target_path,0.4769570231437683
Weather,12,False,early_1_96,learnable_hard,all_shared,0.5904554128646851
Weather,12,False,early_1_96,learnable_hard,encoder,0.5618924498558044
Weather,12,False,early_1_96,learnable_hard,readout_head,0.5952571630477905
Weather,12,False,early_1_96,learnable_hard,target_path,0.48310011625289917
Weather,12,False,early_1_96,middle_193_336,all_shared,0.28953081369400024
Weather,12,False,early_1_96,middle_193_336,encoder,0.5599777698516846
Weather,12,False,early_1_96,middle_193_336,readout_head,0.2567969560623169
Weather,12,False,early_1_96,middle_193_336,target_path,0.4953334331512451
Weather,12,False,early_1_96,middle_97_192,all_shared,0.08260629326105118
Weather,12,False,early_1_96,middle_97_192,encoder,0.5938728451728821
Weather,12,False,early_1_96,middle_97_192,readout_head,0.026612285524606705
Weather,12,False,early_1_96,middle_97_192,target_path,0.5272026062011719
Weather,12,False,early_1_96,noisy_hard,all_shared,1.000190019607544
Weather,12,False,early_1_96,noisy_hard,encoder,1.0000258684158325
Weather,12,False,early_1_96,noisy_hard,readout_head,1.0001633167266846
Weather,12,False,early_1_96,noisy_hard,target_path,1.000003695487976
Weather,12,False,early_1_96,predictable_easy,all_shared,0.03236144781112671
Weather,12,False,early_1_96,predictable_easy,encoder,0.4562043249607086
Weather,12,False,early_1_96,predictable_easy,readout_head,-0.018395936116576195
Weather,12,False,early_1_96,predictable_easy,target_path,0.5062248706817627
Weather,12,False,full_1_720,late_337_720,all_shared,0.9346413612365723
Weather,12,False,full_1_720,late_337_720,encoder,0.9426429867744446
Weather,12,False,full_1_720,late_337_720,readout_head,0.9331043362617493
Weather,12,False,full_1_720,late_337_720,target_path,0.9491264820098877
Weather,12,False,full_1_720,learnable_hard,all_shared,0.47801846265792847
Weather,12,False,full_1_720,learnable_hard,encoder,0.7113041281700134
Weather,12,False,full_1_720,learnable_hard,readout_head,0.45442041754722595
Weather,12,False,full_1_720,learnable_hard,target_path,0.7765148878097534
Weather,12,False,full_1_720,middle_193_336,all_shared,0.9192789793014526
Weather,12,False,full_1_720,middle_193_336,encoder,0.9501968026161194
Weather,12,False,full_1_720,middle_193_336,readout_head,0.9169380068778992
Weather,12,False,full_1_720,middle_193_336,target_path,0.8971239328384399
Weather,12,False,full_1_720,middle_97_192,all_shared,0.6734774112701416
Weather,12,False,full_1_720,middle_97_192,encoder,0.8165215849876404
Weather,12,False,full_1_720,middle_97_192,readout_head,0.653154730796814
Weather,12,False,full_1_720,middle_97_192,target_path,0.8291498422622681
Weather,12,False,full_1_720,noisy_hard,all_shared,0.4834422171115875
Weather,12,False,full_1_720,noisy_hard,encoder,0.6847100257873535
Weather,12,False,full_1_720,noisy_hard,readout_head,0.4594764709472656
Weather,12,False,full_1_720,noisy_hard,target_path,0.643674373626709
Weather,12,False,full_1_720,predictable_easy,all_shared,0.84251868724823
Weather,12,False,full_1_720,predictable_easy,encoder,0.9343122243881226
Weather,12,False,full_1_720,predictable_easy,readout_head,0.8282270431518555
Weather,12,False,full_1_720,predictable_easy,target_path,0.9741937518119812
Weather,12,False,late_337_720,learnable_hard,all_shared,0.5366038680076599
Weather,12,False,late_337_720,learnable_hard,encoder,0.7638554573059082
Weather,12,False,late_337_720,learnable_hard,readout_head,0.514178454875946
Weather,12,False,late_337_720,learnable_hard,target_path,0.8388575315475464
Weather,12,False,late_337_720,middle_193_336,all_shared,0.8374987840652466
Weather,12,False,late_337_720,middle_193_336,encoder,0.8853605389595032
Weather,12,False,late_337_720,middle_193_336,readout_head,0.8349350094795227
Weather,12,False,late_337_720,middle_193_336,target_path,0.7895498871803284
Weather,12,False,late_337_720,middle_97_192,all_shared,0.5177130103111267
Weather,12,False,late_337_720,middle_97_192,encoder,0.649572491645813
Weather,12,False,late_337_720,middle_97_192,readout_head,0.49785637855529785
Weather,12,False,late_337_720,middle_97_192,target_path,0.6890868544578552
Weather,12,False,late_337_720,noisy_hard,all_shared,0.2682652771472931
Weather,12,False,late_337_720,noisy_hard,encoder,0.46477049589157104
Weather,12,False,late_337_720,noisy_hard,readout_head,0.2432040274143219
Weather,12,False,late_337_720,noisy_hard,target_path,0.4769570231437683
Weather,12,False,late_337_720,predictable_easy,all_shared,0.8028586506843567
Weather,12,False,late_337_720,predictable_easy,encoder,0.8999603390693665
Weather,12,False,late_337_720,predictable_easy,readout_head,0.7882916331291199
Weather,12,False,late_337_720,predictable_easy,target_path,0.9271559715270996
Weather,12,False,learnable_hard,middle_193_336,all_shared,0.29362183809280396
Weather,12,False,learnable_hard,middle_193_336,encoder,0.6048031449317932
Weather,12,False,learnable_hard,middle_193_336,readout_head,0.2614484131336212
Weather,12,False,learnable_hard,middle_193_336,target_path,0.6113556027412415
Weather,12,False,learnable_hard,middle_97_192,all_shared,-0.21455489099025726
Weather,12,False,learnable_hard,middle_97_192,encoder,0.2727333605289459
Weather,12,False,learnable_hard,middle_97_192,readout_head,-0.26669323444366455
Weather,12,False,learnable_hard,middle_97_192,target_path,0.4635048806667328
Weather,12,False,learnable_hard,noisy_hard,all_shared,0.5904554128646851
Weather,12,False,learnable_hard,noisy_hard,encoder,0.5618924498558044
Weather,12,False,learnable_hard,noisy_hard,readout_head,0.5952571630477905
Weather,12,False,learnable_hard,noisy_hard,target_path,0.48310011625289917
Weather,12,False,learnable_hard,predictable_easy,all_shared,-0.027375098317861557
Weather,12,False,learnable_hard,predictable_easy,encoder,0.4631565809249878
Weather,12,False,learnable_hard,predictable_easy,readout_head,-0.08000583946704865
Weather,12,False,learnable_hard,predictable_easy,target_path,0.6583319902420044
Weather,12,False,middle_193_336,middle_97_192,all_shared,0.6875390410423279
Weather,12,False,middle_193_336,middle_97_192,encoder,0.7906637191772461
Weather,12,False,middle_193_336,middle_97_192,readout_head,0.6762501001358032
Weather,12,False,middle_193_336,middle_97_192,target_path,0.7396606206893921
Weather,12,False,middle_193_336,noisy_hard,all_shared,0.28953081369400024
Weather,12,False,middle_193_336,noisy_hard,encoder,0.5599777698516846
Weather,12,False,middle_193_336,noisy_hard,readout_head,0.2567969560623169
Weather,12,False,middle_193_336,noisy_hard,target_path,0.4953334331512451
Weather,12,False,middle_193_336,predictable_easy,all_shared,0.8808823823928833
Weather,12,False,middle_193_336,predictable_easy,encoder,0.9402129650115967
Weather,12,False,middle_193_336,predictable_easy,readout_head,0.8746623396873474
Weather,12,False,middle_193_336,predictable_easy,target_path,0.9133560657501221
Weather,12,False,middle_97_192,noisy_hard,all_shared,0.08260629326105118
Weather,12,False,middle_97_192,noisy_hard,encoder,0.5938728451728821
Weather,12,False,middle_97_192,noisy_hard,readout_head,0.026612285524606705
Weather,12,False,middle_97_192,noisy_hard,target_path,0.5272026062011719
Weather,12,False,middle_97_192,predictable_easy,all_shared,0.864195704460144
Weather,12,False,middle_97_192,predictable_easy,encoder,0.8644469380378723
Weather,12,False,middle_97_192,predictable_easy,readout_head,0.864544689655304
Weather,12,False,middle_97_192,predictable_easy,target_path,0.85533607006073
Weather,12,False,noisy_hard,predictable_easy,all_shared,0.03236144781112671
Weather,12,False,noisy_hard,predictable_easy,encoder,0.4562043249607086
Weather,12,False,noisy_hard,predictable_easy,readout_head,-0.018395936116576195
Weather,12,False,noisy_hard,predictable_easy,target_path,0.5062248706817627
Weather,13,False,early_1_96,full_1_720,all_shared,0.07416527718305588
Weather,13,False,early_1_96,full_1_720,encoder,0.01588919386267662
Weather,13,False,early_1_96,full_1_720,readout_head,0.06863836199045181
Weather,13,False,early_1_96,full_1_720,target_path,0.40768134593963623
Weather,13,False,early_1_96,late_337_720,all_shared,-0.4298033118247986
Weather,13,False,early_1_96,late_337_720,encoder,-0.5804570913314819
Weather,13,False,early_1_96,late_337_720,readout_head,-0.4278928339481354
Weather,13,False,early_1_96,late_337_720,target_path,-0.019174635410308838
Weather,13,False,early_1_96,learnable_hard,all_shared,0.13907676935195923
Weather,13,False,early_1_96,learnable_hard,encoder,-0.027241969481110573
Weather,13,False,early_1_96,learnable_hard,readout_head,0.14968405663967133
Weather,13,False,early_1_96,learnable_hard,target_path,0.11365267634391785
Weather,13,False,early_1_96,middle_193_336,all_shared,0.04978558048605919
Weather,13,False,early_1_96,middle_193_336,encoder,0.1564168483018875
Weather,13,False,early_1_96,middle_193_336,readout_head,0.03971376270055771
Weather,13,False,early_1_96,middle_193_336,target_path,0.13411568105220795
Weather,13,False,early_1_96,middle_97_192,all_shared,0.2364974468946457
Weather,13,False,early_1_96,middle_97_192,encoder,0.6473718285560608
Weather,13,False,early_1_96,middle_97_192,readout_head,0.20079921185970306
Weather,13,False,early_1_96,middle_97_192,target_path,0.539027988910675
Weather,13,False,early_1_96,noisy_hard,all_shared,0.3254897892475128
Weather,13,False,early_1_96,noisy_hard,encoder,0.19211696088314056
Weather,13,False,early_1_96,noisy_hard,readout_head,0.33443209528923035
Weather,13,False,early_1_96,noisy_hard,target_path,0.33166617155075073
Weather,13,False,early_1_96,predictable_easy,all_shared,-0.14287742972373962
Weather,13,False,early_1_96,predictable_easy,encoder,-0.04712331295013428
Weather,13,False,early_1_96,predictable_easy,readout_head,-0.15920843183994293
Weather,13,False,early_1_96,predictable_easy,target_path,0.32031431794166565
Weather,13,False,full_1_720,late_337_720,all_shared,0.7912417054176331
Weather,13,False,full_1_720,late_337_720,encoder,0.7606295943260193
Weather,13,False,full_1_720,late_337_720,readout_head,0.7932940125465393
Weather,13,False,full_1_720,late_337_720,target_path,0.8298414945602417
Weather,13,False,full_1_720,learnable_hard,all_shared,0.17656415700912476
Weather,13,False,full_1_720,learnable_hard,encoder,0.043400853872299194
Weather,13,False,full_1_720,learnable_hard,readout_head,0.18673554062843323
Weather,13,False,full_1_720,learnable_hard,target_path,0.10304952412843704
Weather,13,False,full_1_720,middle_193_336,all_shared,0.6180533766746521
Weather,13,False,full_1_720,middle_193_336,encoder,0.5793887376785278
Weather,13,False,full_1_720,middle_193_336,readout_head,0.6254560351371765
Weather,13,False,full_1_720,middle_193_336,target_path,0.5150413513183594
Weather,13,False,full_1_720,middle_97_192,all_shared,0.24872450530529022
Weather,13,False,full_1_720,middle_97_192,encoder,0.15366128087043762
Weather,13,False,full_1_720,middle_97_192,readout_head,0.2556471824645996
Weather,13,False,full_1_720,middle_97_192,target_path,0.2636045217514038
Weather,13,False,full_1_720,noisy_hard,all_shared,0.26661670207977295
Weather,13,False,full_1_720,noisy_hard,encoder,0.28798818588256836
Weather,13,False,full_1_720,noisy_hard,readout_head,0.26104608178138733
Weather,13,False,full_1_720,noisy_hard,target_path,0.5633571147918701
Weather,13,False,full_1_720,predictable_easy,all_shared,0.58806973695755
Weather,13,False,full_1_720,predictable_easy,encoder,0.7427495121955872
Weather,13,False,full_1_720,predictable_easy,readout_head,0.5701217651367188
Weather,13,False,full_1_720,predictable_easy,target_path,0.9129987955093384
Weather,13,False,late_337_720,learnable_hard,all_shared,0.22908906638622284
Weather,13,False,late_337_720,learnable_hard,encoder,0.102839894592762
Weather,13,False,late_337_720,learnable_hard,readout_head,0.24343380331993103
Weather,13,False,late_337_720,learnable_hard,target_path,-0.019386515021324158
Weather,13,False,late_337_720,middle_193_336,all_shared,0.32454586029052734
Weather,13,False,late_337_720,middle_193_336,encoder,0.21296317875385284
Weather,13,False,late_337_720,middle_193_336,readout_head,0.3406468331813812
Weather,13,False,late_337_720,middle_193_336,target_path,0.1639437973499298
Weather,13,False,late_337_720,middle_97_192,all_shared,-0.16307207942008972
Weather,13,False,late_337_720,middle_97_192,encoder,-0.39509931206703186
Weather,13,False,late_337_720,middle_97_192,readout_head,-0.1449151188135147
Weather,13,False,late_337_720,middle_97_192,target_path,-0.1566154807806015
Weather,13,False,late_337_720,noisy_hard,all_shared,0.18026521801948547
Weather,13,False,late_337_720,noisy_hard,encoder,0.14001208543777466
Weather,13,False,late_337_720,noisy_hard,readout_head,0.1824333816766739
Weather,13,False,late_337_720,noisy_hard,target_path,0.28703299164772034
Weather,13,False,late_337_720,predictable_easy,all_shared,0.4407472312450409
