origin,channel,accuracy_eligible,min_gain,visibility96,persistent_fraction96,gain_h96,gain_h192,gain_h336,gain_h720,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,fit_eligible,audited_eligible
700,18,True,0.6681620699698219,0.015599130697504246,0.0,0.8113819329663452,0.6733319538848268,0.704083022919056,0.6681620699698219,0.9839432351361767,0.9935672608800563,1.04757813281614,0.0177621076796979,0.9851974260126917,0.9966299559713689,1.0767024927169213,0.04077047934392057,0.9777599903898893,0.995754592608904,1.1055298944473892,0.04143188890341369,True,False
701,18,True,0.6519415666536428,0.01666348342076232,0.0,0.7992364040343806,0.6519415666536428,0.697992437941823,0.6543497857442483,0.9833835051946166,0.9935814099442151,1.0532191739846044,0.016243463066130535,0.9843785446620453,0.9964842698848781,1.0817443950152426,0.036511183611433504,0.9765063790091894,0.9958327300439253,1.1134053029664193,0.036785014801311446,True,False
702,18,True,0.6712819295051334,0.01768711720234064,0.0,0.8302388588919071,0.6712819295051334,0.7054782515688379,0.684498661988346,0.9847112459554028,0.9932901703964727,1.0362837469031987,0.008103643008628862,0.986476455432704,0.9963535566630538,1.0691835812569883,0.030655210977250043,0.9792183632043652,0.9957148200769403,1.1005204586097141,0.03529047815240757,True,False
703,18,True,0.6636753025047668,0.018177980249781952,0.0,0.868237992210339,0.6835718637078481,0.7033463981372823,0.6636753025047668,0.9838535330514311,0.9933924006659324,1.0453593517919302,0.01656395605106386,0.9848320008115993,0.996476557633146,1.0772561439233472,0.040102213649495407,0.9769962198490184,0.9957504162431996,1.108562822996582,0.04237962342914666,True,False
704,18,True,0.6647253501089365,0.01931143148310723,0.0,0.8502532650372081,0.6647253501089365,0.7000097799522369,0.6874157209101748,0.9848735229699597,0.9931066410051681,1.0285221412320624,0.011533420233716432,0.9869602759815751,0.9963597656096626,1.063336851716746,0.03586887900075255,0.9796807051792584,0.9957552552407507,1.096174272155776,0.04199814522255127,True,False
705,18,True,0.6622004941354998,0.01955717391841787,0.0,0.9020302328602056,0.667826381619666,0.6979148504070875,0.6622004941354998,0.9837976949833372,0.9932438074861478,1.0392697793596752,0.0248430279825227,0.984824809135173,0.996581891651267,1.0746604013411383,0.047480563988367544,0.9771071479251188,0.9959712479613064,1.107266011211171,0.049649315339089124,True,False
941,18,False,-0.09085835514809748,0.023559197083141945,0.0,0.8600403522233125,0.8287546099625781,0.7269453002733736,-0.09085835514809748,0.8974763780396351,0.9619746385502633,1.0991967543832175,0.09533581751158342,0.8095987379874845,0.9375917483659915,1.1403625355517464,0.16841483450272865,0.753057347803411,0.9146739645058294,1.1344841840146977,0.1877620327458751,True,False
944,18,False,-0.1491448460077971,0.020837834242377732,0.0,0.8408747012479899,0.8392710906089933,0.6416499665332664,-0.1491448460077971,0.8922711913799332,0.9611135250627705,1.1000493562275904,0.11029438561047641,0.8015205974942002,0.9364550320486069,1.1385068280243333,0.1860174757863902,0.7525341443315962,0.9124108452728011,1.1238544125408751,0.18775256083681718,True,False
945,18,False,-0.11115242078193499,0.02061298975606066,0.0,0.8698031670554149,0.8530269738812409,0.7387196731397137,-0.11115242078193499,0.8972984348393013,0.9609928691221535,1.0900415693325285,0.09775117717112385,0.8091163851271772,0.9349791203119825,1.1254260525922615,0.16970426122293483,0.75896621733593,0.9118398177017344,1.1136821598128956,0.178172121111815,True,False
946,18,False,-0.10640679724249358,0.020029764686483906,0.0,0.8987022517098217,0.8744827284542545,0.7396897250512869,-0.10640679724249358,0.8968437318031841,0.9609462758223638,1.085665525955784,0.10497200512443276,0.8082616631187081,0.9348643890782053,1.1196155702281545,0.17769851972246878,0.7557908876359797,0.9107455655015706,1.1075778582592124,0.18687869320114048,True,False
947,18,False,-0.16070164411211274,0.01941994255453469,0.0,0.881369741741804,0.8230377312801206,0.6737631598065735,-0.16070164411211274,0.8924562283338217,0.961134027382683,1.0958575306325253,0.11476919417301913,0.8011716267217339,0.9345582740406113,1.1300776871038836,0.18439007557736395,0.7537267513929776,0.9117479069872837,1.1162221438565285,0.18907083582471018,True,False
949,18,False,-0.1639204897045734,0.018605067085108905,0.0,0.8624449317370678,0.8321978090682735,0.6561907369554751,-0.1639204897045734,0.8919329186147265,0.9611256412876114,1.1019910934322557,0.10948289417932121,0.8005448413764078,0.9355194997980308,1.1399804039087544,0.181239156409909,0.7452563448049425,0.9133206045033009,1.139060105875867,0.19478156823836684,True,False
957,18,False,-0.0794675317327278,0.018861240256786,0.0,0.7909435385505864,0.7947155394310627,0.6854033548359016,-0.0794675317327278,0.899642693268792,0.9614535421055516,1.0924524120650931,0.08711783071129832,0.8152707815393426,0.9376087164944434,1.1296758813336167,0.16416311369384043,0.9119034276803439,0.9665426520265211,1.0780398367577844,0.09934610361317318,True,False
973,18,False,-0.02215709079695416,0.015085130684149196,0.0,0.8103700103023479,0.8437312934622141,0.8078613676457753,-0.02215709079695416,0.9043264527414775,0.9633183509588121,1.0878285400908378,0.09029399401308588,0.8242431898039573,0.9378320879769786,1.1221235231923703,0.1460222665950394,0.9316942625236003,0.9744801078072929,1.0888427955518711,0.06955856266736264,True,False
976,18,False,-0.03956780745121202,0.014395611067845954,0.0,0.8356666786878856,0.853910180634209,0.7301375445768129,-0.03956780745121202,0.9017988499641008,0.9638361232619354,1.0912485218701984,0.10462936118215144,0.8227850175481408,0.9405237687755212,1.1301249482602829,0.1607835029521268,0.9235525726981452,0.9732447979440465,1.103153212652785,0.08232051879613812,True,False
977,18,True,0.03075203622411904,0.013942163589714042,0.0,0.8378069983532451,0.8516281897509262,0.7950525424538837,0.03075203622411904,0.9083706654325774,0.9646576388649678,1.0816163200701974,0.09227329883932307,0.8335477817124604,0.9405516330308499,1.1136594717470372,0.14533846311127718,0.9315359754705389,0.9754466569555919,1.0934932168097755,0.07762225712959626,True,False
978,18,True,0.02684578572052765,0.013383762822882754,0.0,0.8609939974328155,0.842269510876344,0.770534333662708,0.02684578572052765,0.907962999012219,0.9646137249140284,1.0750272147662492,0.10161447012582063,0.8337547495433062,0.940481727343706,1.1047190214328566,0.15419870672080463,0.930488600285244,0.975534498413421,1.0856515411297607,0.09514827488130792,True,False
981,18,True,0.03533276184669443,0.013496866300604753,0.0,0.7816846999355542,0.8203238417501424,0.7562970171487171,0.03533276184669443,0.9063739274099247,0.9647169449268802,1.0882307124194277,0.0951273128965867,0.831987480991598,0.9408441084847984,1.1178076413370306,0.1479326316923143,0.9282145109576887,0.976742387531542,1.1073466817447055,0.09356120443971361,True,False
988,18,True,0.04465844423759313,0.016751568901724728,0.0,0.808224352719116,0.8508045679068512,0.7838384051710352,0.04465844423759313,0.9048515627646754,0.9623580194042568,1.0828502619635456,0.08223754756826208,0.8266684632905197,0.9386331076454203,1.1212823747947047,0.14492374783798598,0.9293881288767806,0.9752536979306334,1.0998218252339163,0.07883164409516996,True,False
989,18,True,0.0861884613183952,0.017721938011821873,0.0,0.7982546206305601,0.8385621836906574,0.7868964508057512,0.0861884613183952,0.9086822868418948,0.9628114975566816,1.0782940361489222,0.07062206642216531,0.8332280720055603,0.9393053193698805,1.1177206340827261,0.13127980220471677,0.9304131335550039,0.9748732479676625,1.099313377458388,0.0669280973907603,True,False
