dataset,reference,target_horizon,pcc_mse,reference_mse,pcc_mse_gain_percent,pcc_mae_gain_percent
ETTh2,a6,387,0.4601190579761522,0.4598917563371264,-0.049425030106253764,-0.5153251047559593
ETTh2,a6,388,0.46074864834777474,0.4605061159536396,-0.05266648709603139,-0.5140083168357235
ETTh2,a6,389,0.46141743795960605,0.4611191658786759,-0.06468438160920353,-0.5187429047291303
ETTh2,a6,390,0.46204566250626855,0.4617111833813863,-0.07244336652898475,-0.5213729102153231
ETTh2,a6,391,0.46270886038803993,0.46234137364818007,-0.07948385344798137,-0.5242581076779995
ETTh2,a6,392,0.46334652828850914,0.46294834947555646,-0.0860093384939642,-0.5235542380599867
ETTh2,a6,393,0.46394158636264826,0.463555716186686,-0.08324138015953775,-0.520345908576636
ETTh2,a6,394,0.4645627171065904,0.4641601574526826,-0.0867286102532061,-0.519583626651321
ETTh2,a6,395,0.4651655391613139,0.46474957341634776,-0.0895032010268304,-0.5180770756035846
ETTh2,a6,396,0.465792589397593,0.46534785188057204,-0.0955709831309326,-0.519635155637066
ETTh2,a6,397,0.4664261211788925,0.46594678871427436,-0.10287279067655586,-0.5219044148652152
ETTh2,a6,398,0.46704544986237834,0.466536727345469,-0.10904232980839534,-0.525160834085181
ETTh2,a6,399,0.4676874408260324,0.4671118287439633,-0.12322789675802692,-0.5284339254684189
ETTh2,a6,400,0.4683347931317985,0.4676968627795577,-0.13639825344338163,-0.5335169591878408
ETTh2,a6,401,0.4689745529742907,0.4682735871718709,-0.14969150975463474,-0.5384786663412688
ETTh2,a6,402,0.46964195057453206,0.46887041172429694,-0.16455268469548479,-0.5433522072805674
ETTh2,a6,403,0.47027072774491296,0.46946660708404947,-0.1712838887217183,-0.5451620365680476
ETTh2,a6,404,0.4709179479407497,0.47006742239441024,-0.1809369264534677,-0.5479181654821197
ETTh2,a6,405,0.4715247583794005,0.47062314450740816,-0.19157873608957043,-0.5514336744431247
ETTh2,a6,406,0.47215950619337593,0.47120577504335365,-0.2024022625644939,-0.5566545260351718
ETTh2,a6,407,0.47276870329711007,0.4717965772974989,-0.20604770072296663,-0.5562043809149486
ETTh2,a6,408,0.47341389163378994,0.4723717081999662,-0.22062782671619097,-0.5628027480858
ETTh2,a6,409,0.4740203059207839,0.4729790518146855,-0.22014803871406308,-0.5618156386124173
ETTh2,a6,410,0.4746353107072958,0.47356145421906215,-0.22676180222576114,-0.5630737174502354
ETTh2,a6,411,0.4752308829096112,0.4741254085969461,-0.23316074030634848,-0.5643325760237072
ETTh2,a6,412,0.47584997101243837,0.4746940099426265,-0.24351709640313413,-0.567956731569419
ETTh2,a6,413,0.47646893569906457,0.47526683079272725,-0.25293263246084496,-0.5710265841254225
ETTh2,a6,414,0.4770622489353021,0.47584860073627483,-0.2550492314465913,-0.5702425630486507
ETTh2,a6,415,0.47765785453908416,0.47640472819288093,-0.2630381841415952,-0.5707097984943399
ETTh2,a6,416,0.4782790509948077,0.476989236409561,-0.27040748234814505,-0.5720037222515462
ETTh2,a6,417,0.47887825578165283,0.4775892191296287,-0.2699048890536737,-0.5679018215916765
ETTh2,a6,418,0.479526044774141,0.47816819505115443,-0.28396905880394563,-0.571189158702401
ETTh2,a6,419,0.48011321382405936,0.4787549373287005,-0.28371018018897853,-0.5692009914619822
ETTh2,a6,420,0.48071205614223367,0.47936962527178584,-0.28004087027557745,-0.5667733117700413
ETTh2,a6,421,0.48132513748424355,0.4799219717818031,-0.29237371592529815,-0.5725809219143674
ETTh2,a6,422,0.48191529072785827,0.4804792415121155,-0.2988785137154615,-0.5745421796612193
ETTh2,a6,423,0.4825062078047306,0.4810594002898985,-0.30075444195876155,-0.5743353888221225
ETTh2,a6,424,0.4831104091421332,0.48163170827868973,-0.3070190018693353,-0.5751817656565184
ETTh2,a6,425,0.4837400360493099,0.4822248487963396,-0.314207626743479,-0.5775643923354945
ETTh2,a6,426,0.48434917731953897,0.4827953235294338,-0.32184524463614306,-0.5819612275543173
ETTh2,a6,427,0.4849708332773952,0.48337166716259594,-0.3308357157518982,-0.5855998408575536
ETTh2,a6,428,0.4855856728156872,0.4839403003663103,-0.33999492254137564,-0.5883194880680565
ETTh2,a6,429,0.486212642859051,0.4845028309485851,-0.35290029309391624,-0.5931116863736596
ETTh2,a6,430,0.486830175460078,0.48507657615944394,-0.3615097876953799,-0.5954395135327806
ETTh2,a6,431,0.4874328400965633,0.48566055889057724,-0.3649217902385482,-0.5943766697248165
ETTh2,a6,432,0.4880183532109691,0.4862342548246185,-0.366921575073742,-0.5943716496638274
ETTh2,a6,433,0.4886013814366442,0.4868018597915046,-0.3696620316755439,-0.5928566883113051
ETTh2,a6,434,0.48922497938786236,0.487390268336518,-0.3764357170294552,-0.5937729725687513
ETTh2,a6,435,0.4897752868546837,0.48795365365757337,-0.373320946252953,-0.5919578594264063
ETTh2,a6,436,0.49034276548260397,0.48851426161073763,-0.3742989745759706,-0.5908725463004139
ETTh2,a6,437,0.4908955530764309,0.48906679553761906,-0.3739279696552522,-0.5908357598418235
ETTh2,a6,438,0.4914465668913164,0.48964552353370133,-0.36782596205866547,-0.5854904562076158
ETTh2,a6,439,0.4920346450255781,0.4902221055060693,-0.36973843063190515,-0.5851067625500361
ETTh2,a6,440,0.49263719413429496,0.490796260908246,-0.3750911269458701,-0.5867461143959307
ETTh2,a6,441,0.49321464858019975,0.4913722769676152,-0.37494415109340373,-0.5844094746425998
ETTh2,a6,442,0.49379614722067955,0.4919312814444438,-0.37909070770210107,-0.5847620349839211
ETTh2,a6,443,0.4943819633825907,0.49250311005868974,-0.3814906516381278,-0.5830814461819545
ETTh2,a6,444,0.4949761300037305,0.49306935068589075,-0.38671625303565715,-0.5841356297356493
ETTh2,a6,445,0.4955509923649638,0.49363644534952184,-0.3878455558698368,-0.5832667297388072
ETTh2,a6,446,0.4961301557251958,0.4942174819486024,-0.3870105462583373,-0.582239088674652
ETTh2,a6,447,0.4967080369191682,0.49481113775064484,-0.38335821969295303,-0.5784987827703425
ETTh2,a6,448,0.49729022222371505,0.4953831025465791,-0.38497875025049755,-0.5770613795013757
ETTh2,a6,449,0.49783701459588875,0.49596190462531914,-0.3780754031877054,-0.5728822591068772
ETTh2,a6,450,0.4984370110929012,0.4965243504775895,-0.38520983179817225,-0.576341753708709
ETTh2,a6,451,0.4989985426982861,0.49708132214530343,-0.3856955527333561,-0.5752750881873991
ETTh2,a6,452,0.4995753490654504,0.4976910398531277,-0.37861023434917485,-0.572209746532204
ETTh2,a6,453,0.5001350830557857,0.4982470552587088,-0.37893406035214294,-0.5698518592344604
ETTh2,a6,454,0.5006653663706412,0.49883763718578783,-0.3663976108869038,-0.5637872353232432
ETTh2,a6,455,0.5012346115577352,0.49940279116342357,-0.3668021938852517,-0.5628738008167655
ETTh2,a6,456,0.50178272889829,0.4999421698678481,-0.3681543869220816,-0.562062345080605
ETTh2,a6,457,0.5023281778854928,0.5004889043924323,-0.3674953584222207,-0.5626067818866876
ETTh2,a6,458,0.5029094029039014,0.5010624851657314,-0.3686002829685231,-0.5629653203562013
ETTh2,a6,459,0.5034619035901328,0.5016258083332598,-0.3660288658140942,-0.5625581720224648
ETTh2,a6,460,0.5040643938047731,0.5022177119293939,-0.3677054455695439,-0.5622159662568738
ETTh2,a6,461,0.5046588916679008,0.5027706816695517,-0.3755608803756916,-0.5667581251109999
ETTh2,a6,462,0.5052210906464042,0.5033448748451806,-0.37274955899782025,-0.5633617250855538
ETTh2,a6,463,0.5057866745678704,0.5038994041876969,-0.3745331636610949,-0.5636016609603223
ETTh2,a6,464,0.5063767286563485,0.5044739949998671,-0.37717180178571397,-0.5645887223248103
ETTh2,a6,465,0.5069548461866635,0.5050051097908328,-0.3860825084796238,-0.5676584337451551
ETTh2,a6,466,0.5075117844464697,0.5055447119436038,-0.38909961006283744,-0.5676328915517947
ETTh2,a6,467,0.5080568804315888,0.5060951803876705,-0.3876148439935001,-0.5652967672588494
ETTh2,a6,468,0.5086228342997468,0.5066493554438791,-0.3895157143027683,-0.5646900697467094
ETTh2,a6,469,0.5092042895363592,0.5071871662889716,-0.39770786436625905,-0.5678689404257531
ETTh2,a6,470,0.5097859177025075,0.5077264302271478,-0.4056293611577999,-0.5713898280606866
ETTh2,a6,471,0.5103404380048916,0.508263529074673,-0.4086283613541575,-0.5725745848679686
ETTh2,a6,472,0.510894258127753,0.5088078552320346,-0.41005713144246503,-0.5734093867884482
ETTh2,a6,473,0.5114500478351091,0.5093683563566611,-0.408680957988361,-0.5730343122251513
ETTh2,a6,474,0.5119691086060638,0.5099686464365525,-0.3922716001247828,-0.5637927592936798
ETTh2,a6,475,0.5125320409316766,0.5105059672343103,-0.39687561505747926,-0.5661982150708456
ETTh2,a6,476,0.5130968982776424,0.5110430529325449,-0.4018928216148909,-0.5665696138362986
ETTh2,a6,477,0.5136545803905533,0.5115722973579131,-0.40703592500892505,-0.5687719934801994
ETTh2,a6,478,0.5142027650761055,0.5121025455234939,-0.41011699140545144,-0.5692156351167377
ETTh2,a6,479,0.5147391159344068,0.5126585097738497,-0.405846410600863,-0.5660796938623314
ETTh2,a6,480,0.515280753855283,0.5132046037353575,-0.4045462774133979,-0.5632335958936308
ETTh2,a6,481,0.5158473709114129,0.5137193856950609,-0.4142310521283443,-0.5679451343176822
ETTh2,a6,482,0.5164042911434322,0.5142157006993333,-0.42561719549256694,-0.5709740789598738
ETTh2,a6,483,0.5169242675846161,0.5147706256334826,-0.41836923940310466,-0.5666581781622382
ETTh2,a6,484,0.5174848605870954,0.5153195833063815,-0.42018144678708236,-0.5657411200997275
ETTh2,a6,485,0.5180412965797886,0.5158504114630296,-0.4247132633945938,-0.5668655522304222
ETTh2,a6,486,0.5185858556855117,0.5163974857318058,-0.4237762603752415,-0.5651232051648858
ETTh2,a6,487,0.5191067706724701,0.5169348775177766,-0.420148310580748,-0.5621033630954564
ETTh2,a6,488,0.5196505751857747,0.5174636312867286,-0.4226275561836301,-0.561822238758225
ETTh2,a6,489,0.520208599605809,0.5179774482983996,-0.4307429434889265,-0.5642153526529858
ETTh2,a6,490,0.5207334961057926,0.5184654326767337,-0.43745701952573324,-0.5662704633409676
ETTh2,a6,491,0.5212951503891323,0.5189871003513666,-0.4447220434194099,-0.5694543061057766
ETTh2,a6,492,0.521837744392394,0.5194914941562385,-0.4516436289233816,-0.5718112518674712
ETTh2,a6,493,0.5223803720748691,0.5200562603756573,-0.4468962064859916,-0.5675327171135169
ETTh2,a6,494,0.5228977647236726,0.520586908074767,-0.44389449927804137,-0.5644825606331283
ETTh2,a6,495,0.5234034429746445,0.5211266949622319,-0.4368895384600613,-0.561541481261596
ETTh2,a6,496,0.523931106477375,0.5216652247153463,-0.43435553199182575,-0.5588883591274518
ETTh2,a6,497,0.5244679843006239,0.5221750349765812,-0.4391150802806054,-0.5590914967664729
ETTh2,a6,498,0.5249982569441498,0.522709579682015,-0.4378487311303969,-0.5570511845472526
ETTh2,a6,499,0.5255326832792085,0.52320931678664,-0.44406061169510735,-0.5585277864469829
ETTh2,a6,500,0.526058436140418,0.5236856323182583,-0.4530969871477719,-0.5608569239605954
ETTh2,a6,501,0.5265931251371454,0.5242330724310257,-0.45019149501106526,-0.5571426599347395
ETTh2,a6,502,0.5270758222387844,0.5247746353071049,-0.43850955759947574,-0.5521706569857843
ETTh2,a6,503,0.5276047849127834,0.5252936435918921,-0.43997130920678806,-0.551400292509574
ETTh2,a6,504,0.5281513731719719,0.5258101470591057,-0.4452607325972968,-0.5534529468417704
ETTh2,a6,505,0.5286850788658208,0.526355990413392,-0.44249300755552223,-0.5498706784041296
ETTh2,a6,506,0.5291913973808053,0.5268465746709481,-0.445067467947724,-0.5507375859357122
ETTh2,a6,507,0.5297291402133729,0.527393198195529,-0.4429222875524941,-0.5490439462639163
ETTh2,a6,508,0.5302276675714048,0.5278734887150798,-0.44597406512221216,-0.5489585836315092
ETTh2,a6,509,0.5307248770927165,0.5283979314190934,-0.4403775138509314,-0.5451587082177856
ETTh2,a6,510,0.531266969895246,0.5289304000197672,-0.441753749716689,-0.5441090779778612
ETTh2,a6,511,0.5317973860643381,0.5294627622790533,-0.44094201738296146,-0.5427540544070242
ETTh2,a6,512,0.5323237067641458,0.5299882326216903,-0.44066528249175896,-0.5416589723299614
ETTh2,a6,513,0.532855631416885,0.530515260718487,-0.441150494941156,-0.5421506766905893
ETTh2,a6,514,0.5333988930783615,0.5310412849143785,-0.44395948694706533,-0.5428246042271212
ETTh2,a6,515,0.5339341727130621,0.5315954624738508,-0.4399417234164815,-0.5385415238547298
ETTh2,a6,516,0.5345056800734859,0.5321073197983495,-0.4507286755696782,-0.5425271470632653
ETTh2,a6,517,0.5350046893239483,0.5326351984268922,-0.4448618686963002,-0.5395461672984991
ETTh2,a6,518,0.535490575199767,0.5332048083997141,-0.42868458124243336,-0.53144112799699
ETTh2,a6,519,0.5360152032190435,0.5337015496915016,-0.43351073814179575,-0.532048289876319
ETTh2,a6,520,0.5365769034251571,0.5342438269979679,-0.43670629575622844,-0.5328511378398515
ETTh2,a6,521,0.5371227588025485,0.5347810040680323,-0.4378904105984738,-0.5323172342234894
ETTh2,a6,522,0.5376566191599972,0.5352633951438798,-0.4471114665844267,-0.5363189689902903
ETTh2,a6,523,0.538157018702869,0.5357740411737909,-0.44477286056214815,-0.533310641331064
ETTh2,a6,524,0.5386332172104193,0.5362497848806945,-0.44446308360852615,-0.5322899627462796
ETTh2,a6,525,0.5391487014719418,0.536745457847913,-0.44774363506765447,-0.5337886095741817
ETTh2,a6,526,0.5396659889686923,0.5372789691099649,-0.44427941459941334,-0.5315678406516033
ETTh2,a6,527,0.5401511841384691,0.537810819509812,-0.4351650327135914,-0.5256818090366044
ETTh2,a6,528,0.5406576333934385,0.5383305729959499,-0.432273497776281,-0.5211026718028755
ETTh2,a6,529,0.5411520224973024,0.538836119390165,-0.42979730270467087,-0.5195282090086684
ETTh2,a6,530,0.5416573902205476,0.5393479291841669,-0.42819503170692386,-0.5173730391681453
ETTh2,a6,531,0.5421558379313142,0.5398915960907712,-0.4193882358862089,-0.5109538940478053
ETTh2,a6,532,0.5426685947756794,0.5404125434955708,-0.41746834104103847,-0.5103774210099221
ETTh2,a6,533,0.5431743885825544,0.5409264709611771,-0.4155680562984765,-0.5085559628028147
ETTh2,a6,534,0.5436500717052136,0.5414360531427888,-0.40891598362788883,-0.5043851757517315
ETTh2,a6,535,0.5441696055442373,0.5419567671613158,-0.4083053330087516,-0.5026657947233781
ETTh2,a6,536,0.5446794604493389,0.5425016438282693,-0.40143963540855143,-0.49867834238990216
ETTh2,a6,537,0.5452114450060234,0.5430251247556516,-0.4026186175742019,-0.4990834946421163
ETTh2,a6,538,0.545724113177522,0.5435902903680465,-0.39254248048299356,-0.49250739560968704
ETTh2,a6,539,0.5462918084577859,0.5441189259843614,-0.3993396240525193,-0.4948207188595566
ETTh2,a6,540,0.5468301998106417,0.5446258958567072,-0.40473726473604366,-0.4966482427364083
ETTh2,a6,541,0.5473705655628344,0.5451720996782211,-0.40326089429574274,-0.49528487081809125
ETTh2,a6,542,0.547917798202746,0.5456981912695174,-0.40674625071872583,-0.4976711758821306
ETTh2,a6,543,0.548448456790895,0.5462376501404339,-0.40473347999587794,-0.49659046266186113
ETTh2,a6,544,0.5489774193916032,0.546763089403291,-0.404988930530914,-0.49487129678724706
ETTh2,a6,545,0.5494934914172243,0.5473215759073923,-0.3968262179745441,-0.48974045872225425
ETTh2,a6,546,0.5499955455980676,0.5478745022918279,-0.3871403573933785,-0.4841505026707882
ETTh2,a6,547,0.5505313501579234,0.5483934530337942,-0.3898473098652211,-0.48459340555870867
ETTh2,a6,548,0.5510546988025852,0.5489072534017754,-0.39122190269873514,-0.4846234382599013
ETTh2,a6,549,0.5515578581200055,0.5494373943147763,-0.38593365270918056,-0.4799192209752112
ETTh2,a6,550,0.5520769864727151,0.5499757660248062,-0.3820569155430942,-0.4759279663339999
ETTh2,a6,551,0.5525545553454686,0.5505054148214915,-0.3722289497627429,-0.47117528773810147
ETTh2,a6,552,0.5530653734003073,0.5510188086039346,-0.3714146893747383,-0.47033769794890823
ETTh2,a6,553,0.5535813282104125,0.5515509999843877,-0.3681125092842352,-0.468081297373768
ETTh2,a6,554,0.5540561296099575,0.5520744400926015,-0.35895331742283876,-0.462404341109357
ETTh2,a6,555,0.5545703170401556,0.55264436766371,-0.348497060521491,-0.4569745940005143
ETTh2,a6,556,0.5550696144295897,0.5531722733603536,-0.3429928000024951,-0.4541464506766735
ETTh2,a6,557,0.5556336932245448,0.5537462188215188,-0.3408554928001184,-0.45258133188865735
ETTh2,a6,558,0.5561904427478604,0.5542818260609462,-0.3443404775649972,-0.4529923950967296
ETTh2,a6,559,0.5567051940905813,0.5548343378817246,-0.33719185730272105,-0.44880004072778146
ETTh2,a6,560,0.5572713466494211,0.5553397377420749,-0.3478247235106702,-0.4526115214517734
ETTh2,a6,561,0.5578185803192185,0.5558981158888489,-0.3454705773375366,-0.4510665387921442
ETTh2,a6,562,0.5583584323339827,0.5564354936794454,-0.3455815950599739,-0.45150555542397
ETTh2,a6,563,0.5589067457280192,0.5570098183665352,-0.3405554622083473,-0.44679227568664714
ETTh2,a6,564,0.5594453754445129,0.557557564968547,-0.33858575231999755,-0.4447121171123447
ETTh2,a6,565,0.5600028022068791,0.5581275944952416,-0.33598190272843276,-0.4422315582694347
ETTh2,a6,566,0.560548215354184,0.5586339066548819,-0.3426767828621502,-0.4458677708678582
ETTh2,a6,567,0.56112273942804,0.5591760189182123,-0.3481409151976589,-0.4471901156523961
ETTh2,a6,568,0.5616370603101144,0.5596605334430933,-0.3531653116329858,-0.4503401202944346
ETTh2,a6,569,0.5621662796565016,0.560177900329206,-0.35495497521895736,-0.4505775316352212
ETTh2,a6,570,0.5627200339839123,0.5607402904776104,-0.35305890087113934,-0.4497332774515028
ETTh2,a6,571,0.5632472712474821,0.5613080542632451,-0.34548176700979205,-0.444911089237765
ETTh2,a6,572,0.5637724535943537,0.5618648945607922,-0.3395049329523614,-0.4422794686431031
ETTh2,a6,573,0.5642923676192656,0.5624310393764086,-0.3309433712834764,-0.43806302580757794
ETTh2,a6,574,0.5648375259329426,0.5629612174962456,-0.33329266357668974,-0.4390662567946402
ETTh2,a6,575,0.5653462268865627,0.5634763783734777,-0.33184150833125425,-0.4370681282773292
ETTh2,a6,576,0.5658821770792,0.5640257401133163,-0.3291404689280242,-0.43484238450592905
ETTh2,a6,577,0.5663873180230528,0.5645985925373213,-0.3168136636141572,-0.42891525828243626
ETTh2,a6,578,0.5669126740453772,0.5651426560480702,-0.3131984426169909,-0.42631559494021865
ETTh2,a6,579,0.5674572144224854,0.5656950270728126,-0.3115083685269804,-0.42371006020016644
ETTh2,a6,580,0.5680228302062585,0.5662350247389284,-0.3157355849109589,-0.4234203462717412
ETTh2,a6,581,0.5685411769505623,0.5667717139558824,-0.31220030059890824,-0.4209156564498162
ETTh2,a6,582,0.5690697345408992,0.5672954060521322,-0.31276976154532843,-0.42162148699746993
ETTh2,a6,583,0.5696227183345047,0.5678234059191077,-0.3168788740725681,-0.4232920662105233
ETTh2,a6,584,0.5701630531797466,0.5683977852690302,-0.3105691043255643,-0.41935909636936497
ETTh2,a6,585,0.5707041322548165,0.5689575092150615,-0.306986551977273,-0.4174124832456716
ETTh2,a6,586,0.5712284350023945,0.5695071634121316,-0.3022387953735439,-0.4155825508178168
ETTh2,a6,587,0.5717793784185203,0.5700671376067086,-0.30035774715944097,-0.41371755228740703
ETTh2,a6,588,0.5723273263369896,0.5705998784982834,-0.3027424126434308,-0.4127897888399845
ETTh2,a6,589,0.5728508024421127,0.5711501569365403,-0.29775803874312334,-0.41196379138905836
ETTh2,a6,590,0.5733831188310001,0.5716885890748541,-0.29640783260835857,-0.41033612157141963
ETTh2,a6,591,0.5739357051787844,0.5722034697353134,-0.30273067800030695,-0.41262596119238104
ETTh2,a6,592,0.5744967939760033,0.5727416757947287,-0.30644149979817126,-0.4146887629920215
ETTh2,a6,593,0.5750433577328267,0.5732941335761326,-0.3051180980664592,-0.41249395597560135
ETTh2,a6,594,0.5755977668620721,0.5738417892293497,-0.30600379158176594,-0.41333075585192613
ETTh2,a6,595,0.5761105298870752,0.574398517283071,-0.2980531029401101,-0.41150806856080635
ETTh2,a6,596,0.5766285795768435,0.5749423229604359,-0.293291439691723,-0.41066854893037075
ETTh2,a6,597,0.577169759476704,0.5755065693278208,-0.28899585817512286,-0.40871790494072524
ETTh2,a6,598,0.5776707869783094,0.5761450040450065,-0.2648262021870851,-0.3976830054792657
ETTh2,a6,599,0.578220152583763,0.5766834119872776,-0.266479070585679,-0.3991553292772787
ETTh2,a6,600,0.5787601791694761,0.5772712727139393,-0.2579214532081098,-0.3948288493466068
ETTh2,a6,601,0.5792772143013069,0.5778435417846118,-0.2481073877311557,-0.3912063898502627
ETTh2,a6,602,0.5798414499928983,0.5783884787430795,-0.251210268395452,-0.39294008814521053
ETTh2,a6,603,0.5803941930976277,0.5789264043913552,-0.25353632087581346,-0.39304234279078365
ETTh2,a6,604,0.5809377661677978,0.5794875019581507,-0.2502666933706932,-0.3908602166348585
ETTh2,a6,605,0.5814759779444411,0.5800209079645882,-0.2508650912186994,-0.3902764363992839
ETTh2,a6,606,0.5819984449092115,0.5805479253430178,-0.24985354401820814,-0.3905035595753281
ETTh2,a6,607,0.5825616058324274,0.5811633285767164,-0.24059970527312569,-0.38668719820158515
ETTh2,a6,608,0.5831277959514409,0.581729646355502,-0.24034353495618888,-0.38687927804497146
ETTh2,a6,609,0.583693669824471,0.5823009554143805,-0.23917433023947776,-0.3864217732593378
ETTh2,a6,610,0.5842344341585871,0.5828679976648972,-0.2344332677663319,-0.3841987678865788
ETTh2,a6,611,0.584790847585849,0.5834434202913372,-0.23094395234399823,-0.382534652099209
ETTh2,a6,612,0.5853024515524214,0.5840205605464434,-0.2194941569828801,-0.3774681413978076
ETTh2,a6,613,0.5858534983743656,0.5846079752019334,-0.2130527165665086,-0.37510274776919594
ETTh2,a6,614,0.586376101640129,0.5851623050698628,-0.2074290431475001,-0.3732505788150764
ETTh2,a6,615,0.5869066835297801,0.5857333297409663,-0.20032218233727583,-0.3695607563692249
ETTh2,a6,616,0.5874696308021228,0.5862955292082065,-0.20025764063080764,-0.3686066042041469
ETTh2,a6,617,0.5879697253749475,0.5868877833965725,-0.18435244504722004,-0.3603034279970885
ETTh2,a6,618,0.5885080601477507,0.5874538423318694,-0.17945542950177362,-0.35649288806196555
ETTh2,a6,619,0.5890658388880228,0.5880664387456049,-0.1699468081446165,-0.35165828891534634
ETTh2,a6,620,0.5896379867748868,0.5886295354895054,-0.17132189680946208,-0.3515370718609079
ETTh2,a6,621,0.5901908434795489,0.5891606094324646,-0.17486471949925697,-0.35434604547512905
ETTh2,a6,622,0.5907588476416957,0.5896979932376809,-0.17989791659120957,-0.35728367564051844
ETTh2,a6,623,0.5913005992531011,0.59031071964753,-0.16768789260037664,-0.3529581824576633
ETTh2,a6,624,0.5918592629978099,0.5908914508106999,-0.16378849038720666,-0.35133331182333194
ETTh2,a6,625,0.5924095170855522,0.5914231703519821,-0.1667751253274563,-0.35144995115830024
ETTh2,a6,626,0.5929906810886754,0.5919818347587753,-0.17041846061225385,-0.35364269990425523
ETTh2,a6,627,0.5935240604541899,0.5925337812689503,-0.16712619879981627,-0.35338550545751524
ETTh2,a6,628,0.5940631075530864,0.5931155166001456,-0.15976499120653465,-0.3506953193152418
ETTh2,a6,629,0.5946106080481093,0.5936581673180545,-0.16043588423242383,-0.3506554873539791
ETTh2,a6,630,0.5951616308873608,0.5942250454000064,-0.15761460992005372,-0.3487311878159982
ETTh2,a6,631,0.5957270297568688,0.5948050313772377,-0.155008503794285,-0.3488070224287654
ETTh2,a6,632,0.5963001779245236,0.5953725611060103,-0.15580442887559443,-0.3476421469978064
ETTh2,a6,633,0.5968528999042172,0.5959469704031003,-0.15201511981914884,-0.346142914251657
ETTh2,a6,634,0.5974422119651871,0.5965059676709987,-0.1569547238301494,-0.34825177831141474
ETTh2,a6,635,0.5979839851419757,0.5970603255540368,-0.15470121667886527,-0.34885140133604775
ETTh2,a6,636,0.5985445822442665,0.5976548508606242,-0.14887043623275087,-0.3448754754298511
ETTh2,a6,637,0.5991521981929311,0.5982462249848307,-0.15143818218381622,-0.34482825986070775
ETTh2,a6,638,0.5997317643444927,0.5988225142550319,-0.1518396633085839,-0.34476234882141465
ETTh2,a6,639,0.6002887102989524,0.5994015157642499,-0.14801339525662982,-0.342066895342219
ETTh2,a6,640,0.600832253403496,0.5999747955007478,-0.14291565398718564,-0.34054450686080706
ETTh2,a6,641,0.6013794827642567,0.6005405593727383,-0.13969470977857057,-0.33940934474163686
ETTh2,a6,642,0.601942030335791,0.6011402896399438,-0.1333699819600076,-0.337108243505968
ETTh2,a6,643,0.6025005939473075,0.6017666880626515,-0.12195854293941544,-0.3306855772126749
ETTh2,a6,644,0.6030318713775888,0.6023661929026524,-0.11051059683957476,-0.3252093464713113
ETTh2,a6,645,0.6035955655366876,0.6029550225928773,-0.10623395109237155,-0.3235514194580347
ETTh2,a6,646,0.604164236735541,0.6035627034195805,-0.09966376526455711,-0.32036247739450907
ETTh2,a6,647,0.6047294180281748,0.6041648654840092,-0.09344345830395451,-0.3181027126745395
ETTh2,a6,648,0.6053016709945636,0.6047492788667664,-0.09134233757701615,-0.31844745107398875
ETTh2,a6,649,0.6058359649290657,0.6053400815497562,-0.08191814724047841,-0.3143685875262481
ETTh2,a6,650,0.6064077965915203,0.6059693841521556,-0.07234894217933441,-0.31039660567511174
ETTh2,a6,651,0.6069293554912332,0.6065534471137916,-0.0619744853862958,-0.3073039425111057
ETTh2,a6,652,0.6074817378896694,0.6071522324317438,-0.05427064915926039,-0.3049582818463348
ETTh2,a6,653,0.6080360897170639,0.6077787679652891,-0.0423380620281133,-0.3009288134148136
ETTh2,a6,654,0.6086266156434101,0.6084009280217533,-0.03709521324872789,-0.2986692432422444
ETTh2,a6,655,0.6091939532916054,0.609015805552934,-0.029251743065961122,-0.29589287322173696
ETTh2,a6,656,0.6097350091355421,0.6096166389335583,-0.019417154064371722,-0.29209959675589037
ETTh2,a6,657,0.6103393178620294,0.6101927389610485,-0.02402173798896623,-0.293198181233878
ETTh2,a6,658,0.610889419766092,0.610803271929725,-0.01410402339445671,-0.2895598326198012
ETTh2,a6,659,0.6114407097510937,0.6114115896599427,-0.0047627640109348945,-0.285349650829958
ETTh2,a6,660,0.6119843714052078,0.6120284494802807,0.007201965057401782,-0.2804939423564523
ETTh2,a6,661,0.6125361848955075,0.612594822418852,0.009571991338896968,-0.28015974406505606
ETTh2,a6,662,0.6130816071122615,0.6131767080224533,0.015509543814629101,-0.2790797829198777
ETTh2,a6,663,0.6135942619378211,0.6137916021172637,0.03215100675243443,-0.2716663721327617
ETTh2,a6,664,0.6141447983121118,0.614381344629878,0.03850154628454172,-0.2701266338730024
ETTh2,a6,665,0.6146729428853307,0.6149475803724805,0.04466030860443837,-0.26847886985836844
ETTh2,a6,666,0.6152284175672151,0.6155308921550129,0.04914043984677319,-0.2666086342113072
ETTh2,a6,667,0.6157886497508819,0.6160997303127349,0.05049191657576779,-0.2664295473248979
ETTh2,a6,668,0.6162942972614202,0.6166923794516189,0.06455117712865777,-0.25976177692228486
ETTh2,a6,669,0.6168364625763821,0.6172540957394915,0.0676598447854837,-0.2581645075814487
ETTh2,a6,670,0.6173735579336757,0.6178216859253485,0.07253354841399995,-0.25550879087623546
ETTh2,a6,671,0.6178713971984902,0.6184264170741538,0.08974711628417786,-0.24707178272360686
ETTh2,a6,672,0.6184466957402903,0.6190105802379549,0.0910944845963324,-0.24742093084899608
