dataset,probe_row,future_step,future_region,split,scope_1_probability,scope_48_probability,scope_144_probability,scope_360_probability,scope_720_probability
ETTm1,113,535,513–720,validation,0.200440838933,0.201419532299,0.200855642557,0.198771342635,0.19851256907
ETTm1,113,536,513–720,validation,0.20037484169,0.201362133026,0.200842544436,0.198825076222,0.198595359921
ETTm1,113,537,513–720,validation,0.200308144093,0.20130418241,0.200829401612,0.198879465461,0.198678910732
ETTm1,113,538,513–720,validation,0.200240671635,0.201245680451,0.200816139579,0.198934406042,0.198763117194
ETTm1,113,539,513–720,validation,0.200172513723,0.201186642051,0.200802847743,0.198989927769,0.198848053813
ETTm1,113,540,513–720,validation,0.200103670359,0.201127097011,0.200789511204,0.199046060443,0.198933705688
ETTm1,113,541,513–720,validation,0.200034126639,0.201067000628,0.200776085258,0.199102759361,0.199020043015
ETTm1,113,542,513–720,validation,0.199963897467,0.201006397605,0.200762584805,0.199160024524,0.199107021093
ETTm1,113,543,513–720,validation,0.199893057346,0.200945347548,0.200749054551,0.199217870831,0.199194714427
ETTm1,113,544,513–720,validation,0.199821516871,0.200883746147,0.200735419989,0.199276268482,0.199283063412
ETTm1,113,545,513–720,validation,0.199749335647,0.200821653008,0.200721725821,0.199335202575,0.199372053146
ETTm1,113,546,513–720,validation,0.199676528573,0.200759112835,0.20070797205,0.199394702911,0.199461698532
ETTm1,113,547,513–720,validation,0.199603110552,0.200696095824,0.200694143772,0.199454709888,0.199551954865
ETTm1,113,548,513–720,validation,0.199529066682,0.200632616878,0.20068025589,0.199515238404,0.199642851949
ETTm1,113,549,513–720,validation,0.199454441667,0.200568646193,0.200666278601,0.199576303363,0.199734345078
ETTm1,113,550,513–720,validation,0.199379220605,0.200504243374,0.200652241707,0.199637830257,0.199826434255
ETTm1,113,551,513–720,validation,0.199303433299,0.200439423323,0.200638130307,0.199699893594,0.199919119477
ETTm1,113,552,513–720,validation,0.199227064848,0.200374171138,0.200623944402,0.199762418866,0.200012385845
ETTm1,113,553,513–720,validation,0.199150174856,0.200308486819,0.20060968399,0.199825406075,0.200106188655
ETTm1,113,554,513–720,validation,0.199072748423,0.200242400169,0.200595378876,0.199888914824,0.200200602412
ETTm1,113,555,513–720,validation,0.198994800448,0.200175911188,0.200580984354,0.199952870607,0.200295507908
ETTm1,113,556,513–720,validation,0.198916330934,0.200108990073,0.200566500425,0.200017243624,0.200390949845
ETTm1,113,557,513–720,validation,0.19883736968,0.20004171133,0.200551941991,0.200082078576,0.200486898422
ETTm1,113,558,513–720,validation,0.198757901788,0.199974060059,0.200537338853,0.200147330761,0.20058336854
ETTm1,113,559,513–720,validation,0.198678001761,0.199906051159,0.200522646308,0.200213015079,0.200680330396
ETTm1,113,560,513–720,validation,0.198597624898,0.199837639928,0.200507864356,0.200279101729,0.200777754188
ETTm1,113,561,513–720,validation,0.198516815901,0.199768930674,0.200493037701,0.200345575809,0.200875639915
ETTm1,113,562,513–720,validation,0.198435544968,0.199699863791,0.200478106737,0.200412452221,0.200974002481
ETTm1,113,563,513–720,validation,0.198353886604,0.199630483985,0.200463145971,0.200479730964,0.20107281208
ETTm1,113,564,513–720,validation,0.198271811008,0.199560731649,0.200448065996,0.200547367334,0.20117200911
ETTm1,113,565,513–720,validation,0.198189362884,0.199490740895,0.200432956219,0.200615361333,0.201271653175
ETTm1,113,566,513–720,validation,0.198106512427,0.199420407414,0.200417771935,0.200683683157,0.201371669769
ETTm1,113,567,513–720,validation,0.198023319244,0.199349805713,0.200402468443,0.200752347708,0.201472073793
ETTm1,113,568,513–720,validation,0.197939738631,0.199278891087,0.200387135148,0.200821340084,0.201572850347
ETTm1,113,569,513–720,validation,0.197855859995,0.19920770824,0.200371727347,0.200890660286,0.201673969626
ETTm1,113,570,513–720,validation,0.197771668434,0.199136316776,0.200356245041,0.200960278511,0.201775476336
ETTm1,113,571,513–720,validation,0.197687149048,0.199064642191,0.200340688229,0.201030194759,0.20187728107
ETTm1,113,572,513–720,validation,0.197602361441,0.198992729187,0.200325101614,0.20110039413,0.201979383826
ETTm1,113,573,513–720,validation,0.197517305613,0.198920607567,0.200309425592,0.201170861721,0.202081829309
ETTm1,113,574,513–720,validation,0.197431966662,0.198848247528,0.200293675065,0.201241567731,0.202184513211
ETTm1,113,575,513–720,validation,0.197346359491,0.198775663972,0.200277864933,0.201312556863,0.202287480235
ETTm1,113,576,513–720,validation,0.197260573506,0.198702931404,0.200262024999,0.201383769512,0.20239071548
ETTm1,113,577,513–720,validation,0.1971745193,0.198629975319,0.200246095657,0.20145522058,0.202494189143
ETTm1,113,578,513–720,validation,0.197088286281,0.198556855321,0.20023009181,0.201526865363,0.202597871423
ETTm1,113,579,513–720,validation,0.197001859546,0.19848357141,0.20021404326,0.201598733664,0.20270177722
ETTm1,113,580,513–720,validation,0.196915268898,0.198410108685,0.200197950006,0.201670780778,0.202805861831
ETTm1,113,581,513–720,validation,0.196828499436,0.198336541653,0.200181797147,0.201743021607,0.202910155058
ETTm1,113,582,513–720,validation,0.196741580963,0.198262825608,0.200165584683,0.201815396547,0.203014582396
ETTm1,113,583,513–720,validation,0.196654558182,0.198188990355,0.200149327517,0.201887950301,0.203119143844
ETTm1,113,584,513–720,validation,0.19656740129,0.198115035892,0.200133010745,0.201960653067,0.203223884106
ETTm1,113,585,513–720,validation,0.196480169892,0.198041006923,0.200116664171,0.202033475041,0.203328713775
ETTm1,113,586,513–720,validation,0.196392819285,0.197966858745,0.200100257993,0.202106431127,0.203433632851
ETTm1,113,587,513–720,validation,0.196305423975,0.197892650962,0.200083807111,0.20217949152,0.203538656235
ETTm1,113,588,513–720,validation,0.196217954159,0.197818368673,0.200067311525,0.202252626419,0.203643739223
ETTm1,113,589,513–720,validation,0.196130439639,0.19774402678,0.200050771236,0.202325880527,0.203748881817
ETTm1,113,590,513–720,validation,0.196042910218,0.197669655085,0.200034201145,0.202399194241,0.203854069114
ETTm1,113,591,513–720,validation,0.195955350995,0.197595238686,0.20001758635,0.202472552657,0.203959271312
ETTm1,113,592,513–720,validation,0.195867806673,0.197520807385,0.200000941753,0.202545955777,0.204064458609
ETTm1,113,593,513–720,validation,0.195780292153,0.197446361184,0.199984267354,0.202619433403,0.204169645905
ETTm1,113,594,513–720,validation,0.195692807436,0.197371929884,0.199967563152,0.202692940831,0.204274833202
ETTm1,113,595,513–720,validation,0.195605367422,0.197297498584,0.199950814247,0.202766418457,0.204379945993
ETTm1,113,596,513–720,validation,0.195517972112,0.197223082185,0.199934050441,0.202839910984,0.20448499918
ETTm1,113,597,513–720,validation,0.195430651307,0.197148695588,0.199917256832,0.202913373709,0.20458997786
ETTm1,113,598,513–720,validation,0.195343419909,0.197074368596,0.199900463223,0.202986866236,0.204694896936
ETTm1,113,599,513–720,validation,0.195256307721,0.197000086308,0.199883624911,0.203060269356,0.204799681902
ETTm1,113,600,513–720,validation,0.195169329643,0.196925878525,0.199866816401,0.203133672476,0.20490437746
ETTm1,113,601,513–720,validation,0.195082440972,0.196851745248,0.199849933386,0.203206956387,0.205008894205
ETTm1,113,602,513–720,validation,0.194995746017,0.196777701378,0.199833080173,0.203280210495,0.205113261938
ETTm1,113,603,513–720,validation,0.194909200072,0.196703791618,0.199816212058,0.203353375196,0.205217465758
ETTm1,113,604,513–720,validation,0.194822773337,0.196629956365,0.199799343944,0.203426450491,0.205321505666
ETTm1,113,605,513–720,validation,0.194736585021,0.196556225419,0.199782431126,0.203499391675,0.205425307155
ETTm1,113,606,513–720,validation,0.19465059042,0.196482673287,0.199765563011,0.203572258353,0.205528900027
ETTm1,113,607,513–720,validation,0.194564834237,0.196409255266,0.199748694897,0.20364497602,0.205632284284
ETTm1,113,608,513–720,validation,0.194479286671,0.196335986257,0.199731826782,0.203717544675,0.205735385418
ETTm1,113,609,513–720,validation,0.194393962622,0.19626288116,0.199714943767,0.203789934516,0.205838233232
ETTm1,113,610,513–720,validation,0.194308951497,0.196189954877,0.199698090553,0.203862190247,0.205940797925
ETTm1,113,611,513–720,validation,0.194224178791,0.196117222309,0.19968123734,0.203934237361,0.206043064594
ETTm1,113,612,513–720,validation,0.194139674306,0.196044698358,0.19966442883,0.204006120563,0.20614503324
ETTm1,113,613,513–720,validation,0.194055497646,0.195972383022,0.19964762032,0.204077810049,0.206246674061
ETTm1,113,614,513–720,validation,0.19397161901,0.195900291204,0.199630841613,0.204149261117,0.206347957253
ETTm1,113,615,513–720,validation,0.193888068199,0.195828437805,0.199614107609,0.20422051847,0.206448882818
ETTm1,113,616,513–720,validation,0.193804860115,0.195756793022,0.199597358704,0.204291492701,0.206549420953
ETTm1,113,617,513–720,validation,0.193721994758,0.195685461164,0.199580669403,0.204362258315,0.20664960146
ETTm1,113,618,513–720,validation,0.193639487028,0.195614367723,0.199564024806,0.204432785511,0.206749379635
ETTm1,113,619,513–720,validation,0.193557366729,0.195543542504,0.199547380209,0.204502999783,0.206848695874
ETTm1,113,620,513–720,validation,0.19347563386,0.195473015308,0.199530795217,0.204572945833,0.20694757998
ETTm1,113,621,513–720,validation,0.193394303322,0.195402801037,0.199514269829,0.204642623663,0.207046046853
ETTm1,113,622,513–720,validation,0.193313360214,0.195332869887,0.199497774243,0.204711973667,0.20714405179
ETTm1,113,623,513–720,validation,0.193232879043,0.195263281465,0.199481353164,0.204781010747,0.207241564989
ETTm1,113,624,513–720,validation,0.193152815104,0.195193991065,0.199464932084,0.2048497051,0.207338541746
ETTm1,113,625,513–720,validation,0.193073198199,0.195125073195,0.199448600411,0.204918086529,0.207435056567
ETTm1,113,626,513–720,validation,0.192994058132,0.19505648315,0.199432328343,0.20498611033,0.207531020045
ETTm1,113,627,513–720,validation,0.1929153651,0.194988280535,0.199416130781,0.205053776503,0.207626476884
ETTm1,113,628,513–720,validation,0.192837178707,0.194920435548,0.199399963021,0.205121085048,0.207721367478
ETTm1,113,629,513–720,validation,0.192759469151,0.194852948189,0.199383869767,0.205188006163,0.207815676928
ETTm1,113,630,513–720,validation,0.192682281137,0.194785878062,0.19936786592,0.205254524946,0.207909420133
ETTm1,113,631,513–720,validation,0.192605614662,0.194719210267,0.199351906776,0.205320641398,0.20800255239
ETTm1,113,632,513–720,validation,0.192529469728,0.194652959704,0.199336051941,0.205386400223,0.208095118403
ETTm1,113,633,513–720,validation,0.192453861237,0.194587111473,0.199320286512,0.205451697111,0.208187028766
ETTm1,113,634,513–720,validation,0.192378818989,0.194521725178,0.19930459559,0.205516576767,0.208278313279
ETTm1,113,635,513–720,validation,0.192304328084,0.194456771016,0.19928894937,0.205580979586,0.20836892724
ETTm1,113,636,513–720,validation,0.192230418324,0.194392263889,0.199273437262,0.205644980073,0.208458915353
ETTm1,113,637,513–720,validation,0.19215708971,0.1943282336,0.19925801456,0.205708503723,0.208548203111
ETTm1,113,638,513–720,validation,0.192084357142,0.194264650345,0.199242666364,0.205771535635,0.208636805415
ETTm1,113,639,513–720,validation,0.192012220621,0.19420157373,0.199227437377,0.205834105611,0.208724722266
ETTm1,113,640,513–720,validation,0.191940695047,0.194138973951,0.199212267995,0.205896168947,0.208811879158
ETTm1,113,641,513–720,validation,0.191869810224,0.194076865911,0.199197247624,0.205957740545,0.208898350596
ETTm1,113,642,513–720,validation,0.191799536347,0.194015294313,0.199182316661,0.206018820405,0.208984062076
ETTm1,113,643,513–720,validation,0.191729933023,0.193954199553,0.199167475104,0.206079334021,0.209069013596
ETTm1,113,644,513–720,validation,0.191660970449,0.193893685937,0.199152767658,0.206139370799,0.209153220057
ETTm1,113,645,513–720,validation,0.191592678428,0.193833678961,0.19913816452,0.206198841333,0.209236636758
ETTm1,113,646,513–720,validation,0.191525042057,0.193774208426,0.199123680592,0.206257760525,0.209319248796
ETTm1,113,647,513–720,validation,0.191458106041,0.193715333939,0.199109330773,0.206316158175,0.209401100874
ETTm1,113,648,513–720,validation,0.191391840577,0.193656995893,0.199095085263,0.206373974681,0.209482103586
ETTm1,113,649,513–720,validation,0.191326290369,0.193599238992,0.199081003666,0.206431210041,0.209562301636
ETTm1,113,650,513–720,validation,0.191261440516,0.193542063236,0.199067011476,0.206487864256,0.209641650319
ETTm1,113,651,513–720,validation,0.191197305918,0.193485468626,0.199053153396,0.206543922424,0.209720149636
ETTm1,113,652,513–720,validation,0.191133886576,0.193429484963,0.199039444327,0.206599369645,0.209797799587
ETTm1,113,653,513–720,validation,0.191071227193,0.193374112248,0.199025884271,0.206654250622,0.209874585271
ETTm1,113,654,513–720,validation,0.191009283066,0.193319350481,0.199012428522,0.206708490849,0.209950476885
ETTm1,113,655,513–720,validation,0.190948098898,0.19326518476,0.198999106884,0.206762075424,0.210025444627
ETTm1,113,656,513–720,validation,0.190887659788,0.193211704493,0.19898596406,0.206815078855,0.210099563003
ETTm1,113,657,513–720,validation,0.190828025341,0.193158850074,0.198972970247,0.206867426634,0.210172742605
ETTm1,113,658,513–720,validation,0.190769135952,0.193106636405,0.198960110545,0.206919118762,0.210245013237
ETTm1,113,659,513–720,validation,0.190711021423,0.193055078387,0.198947399855,0.206970155239,0.210316330194
ETTm1,113,660,513–720,validation,0.190653726459,0.193004205823,0.198934853077,0.207020536065,0.210386708379
ETTm1,113,661,513–720,validation,0.190597191453,0.192953959107,0.198922455311,0.207070216537,0.210456132889
ETTm1,113,662,513–720,validation,0.19054146111,0.192904427648,0.198910206556,0.207119241357,0.210524588823
ETTm1,113,663,513–720,validation,0.190486580133,0.192855596542,0.198898151517,0.207167610526,0.210592105985
ETTm1,113,664,513–720,validation,0.190432488918,0.192807450891,0.19888626039,0.207215249538,0.210658609867
ETTm1,113,665,513–720,validation,0.190379217267,0.192759990692,0.198874503374,0.207262173295,0.210724100471
ETTm1,113,666,513–720,validation,0.190326780081,0.192713245749,0.198862910271,0.207308396697,0.210788622499
ETTm1,113,667,513–720,validation,0.190275192261,0.192667230964,0.198851525784,0.207353919744,0.210852116346
ETTm1,113,668,513–720,validation,0.190224424005,0.192621946335,0.198840275407,0.207398742437,0.210914611816
ETTm1,113,669,513–720,validation,0.190174534917,0.192577391863,0.198829218745,0.207442805171,0.210976049304
ETTm1,113,670,513–720,validation,0.190125495195,0.192533567548,0.198818340898,0.207486137748,0.211036473513
ETTm1,113,671,513–720,validation,0.190077319741,0.192490488291,0.198807641864,0.207528740168,0.21109585464
ETTm1,113,672,513–720,validation,0.190030008554,0.192448154092,0.198797121644,0.207570597529,0.211154177785
ETTm1,113,673,513–720,validation,0.189983561635,0.192406564951,0.198786780238,0.20761166513,0.211211428046
ETTm1,113,674,513–720,validation,0.189938008785,0.19236575067,0.198776632547,0.207652017474,0.211267635226
ETTm1,113,675,513–720,validation,0.189893305302,0.192325726151,0.198766648769,0.207691580057,0.211322724819
ETTm1,113,676,513–720,validation,0.18984952569,0.192286446691,0.198756873608,0.20773036778,0.211376741529
ETTm1,113,677,513–720,validation,0.189806655049,0.192248001695,0.198747292161,0.207768395543,0.211429700255
ETTm1,113,678,513–720,validation,0.189764648676,0.192210301757,0.198737904429,0.207805633545,0.211481541395
ETTm1,113,679,513–720,validation,0.189723566175,0.192173406482,0.198728680611,0.207842066884,0.211532235146
ETTm1,113,680,513–720,validation,0.189683407545,0.192137300968,0.19871969521,0.207877740264,0.211581885815
ETTm1,113,681,513–720,validation,0.189644142985,0.192102015018,0.198710873723,0.207912579179,0.211630374193
ETTm1,113,682,513–720,validation,0.189605817199,0.192067533731,0.198702275753,0.207946628332,0.211677730083
ETTm1,113,683,513–720,validation,0.189568415284,0.192033872008,0.198693856597,0.207979872823,0.211723968387
ETTm1,113,684,513–720,validation,0.189531952143,0.19200104475,0.198685660958,0.20801229775,0.2117690593
ETTm1,113,685,513–720,validation,0.189496412873,0.191969022155,0.198677644134,0.208043888211,0.211813017726
ETTm1,113,686,513–720,validation,0.189461827278,0.191937863827,0.198669880629,0.208074703813,0.211855828762
ETTm1,113,687,513–720,validation,0.189428150654,0.19190749526,0.198662251234,0.208104640245,0.211897447705
ETTm1,113,688,513–720,validation,0.189395427704,0.191877990961,0.19865489006,0.208133772016,0.21193793416
ETTm1,113,689,513–720,validation,0.189363688231,0.191849350929,0.198647707701,0.208162039518,0.211977228522
ETTm1,113,690,513–720,validation,0.189332872629,0.191821530461,0.198640733957,0.208189487457,0.212015375495
ETTm1,113,691,513–720,validation,0.189303025603,0.191794574261,0.19863396883,0.208216071129,0.212052315474
ETTm1,113,692,513–720,validation,0.189274132252,0.191768467426,0.19862742722,0.208241820335,0.21208807826
ETTm1,113,693,513–720,validation,0.189246222377,0.19174323976,0.198621124029,0.208266720176,0.212122693658
ETTm1,113,694,513–720,validation,0.189219266176,0.191718876362,0.198615029454,0.208290755749,0.212156072259
ETTm1,113,695,513–720,validation,0.189193278551,0.191695377231,0.198609113693,0.208313941956,0.212188258767
ETTm1,113,696,513–720,validation,0.189168289304,0.191672742367,0.198603466153,0.208336263895,0.212219253182
ETTm1,113,697,513–720,validation,0.189144253731,0.191650986671,0.198597997427,0.208357706666,0.212249025702
ETTm1,113,698,513–720,validation,0.189121186733,0.191630125046,0.198592752218,0.20837828517,0.21227760613
ETTm1,113,699,513–720,validation,0.189099118114,0.19161015749,0.198587760329,0.208397984505,0.212304964662
ETTm1,113,700,513–720,validation,0.189078047872,0.191591069102,0.198582962155,0.208416834474,0.212331116199
ETTm1,113,701,513–720,validation,0.189057961106,0.191572844982,0.198578387499,0.208434760571,0.21235601604
ETTm1,113,702,513–720,validation,0.189038857818,0.191555544734,0.19857403636,0.208451837301,0.212379708886
ETTm1,113,703,513–720,validation,0.189020738006,0.191539108753,0.198569908738,0.208468034863,0.212402179837
ETTm1,113,704,513–720,validation,0.189003631473,0.191523596644,0.198566019535,0.208483338356,0.212423413992
ETTm1,113,705,513–720,validation,0.188987523317,0.191508993506,0.198562353849,0.20849776268,0.212443426251
ETTm1,113,706,513–720,validation,0.188972383738,0.191495269537,0.198558926582,0.208511263132,0.212462171912
ETTm1,113,707,513–720,validation,0.188958257437,0.191482454538,0.198555678129,0.208523899317,0.212479695678
ETTm1,113,708,513–720,validation,0.188945159316,0.191470563412,0.198552697897,0.208535626531,0.212495967746
ETTm1,113,709,513–720,validation,0.188933044672,0.191459566355,0.198549941182,0.208546489477,0.212511017919
ETTm1,113,710,513–720,validation,0.188921913505,0.191449478269,0.198547393084,0.208556383848,0.21252477169
ETTm1,113,711,513–720,validation,0.188911825418,0.191440284252,0.198545098305,0.208565458655,0.212537333369
ETTm1,113,712,513–720,validation,0.188902750611,0.191432058811,0.198543041945,0.208573609591,0.212548643351
ETTm1,113,713,513–720,validation,0.18889464438,0.191424682736,0.198541164398,0.208580836654,0.212558656931
ETTm1,113,714,513–720,validation,0.188887566328,0.191418245435,0.198539555073,0.208587169647,0.212567448616
ETTm1,113,715,513–720,validation,0.188881471753,0.191412732005,0.198538154364,0.208592578769,0.212574973702
ETTm1,113,716,513–720,validation,0.188876420259,0.191408142447,0.198537006974,0.208597123623,0.212581261992
ETTm1,113,717,513–720,validation,0.188872352242,0.191404476762,0.198536083102,0.208600759506,0.212586298585
ETTm1,113,718,513–720,validation,0.188869327307,0.191401720047,0.198535382748,0.208603456616,0.212590053678
ETTm1,113,719,513–720,validation,0.188867330551,0.191399857402,0.198534935713,0.208605289459,0.212592571974
ETTm1,113,720,513–720,validation,0.188866317272,0.191398963332,0.198534697294,0.208606213331,0.212593853474
