dataset,target_horizon,path_id,family,mse,relative_vs_setting_best_pct,relative_vs_fixed_pct,relative_vs_h1_pct,is_best,within_0p2pct_of_best,training_log_path,best_epoch,last_epoch,best_val_mean_mse,last_val_mean_mse,last_gap_to_best_val_pct,last_train_prediction_l1,last_train_horizon_prediction_l1,last_train_reconstruction_l1,last_train_alignment_loss,last_train_teacher_l1
Weather,96,a3e_target_conditioned_scratch,target_conditioned_nested,0.14138707518577576,0.6838264014950024,0.6838264014950024,-0.14658625768304567,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.4904981851577759,0.4907700791954994,0.05543222094410716,0.3290360164610057,0.26537781172442093,0.0009255512693282452,0.464294037152929,0.0
Weather,96,a3e_target_conditioned_warm,target_conditioned_nested,0.14141488075256348,0.7036271566614349,0.7036271566614349,-0.1269488137289554,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.48829998075962067,0.48876943439245224,0.09614041600027878,0.3250148059121108,0.2613325486033617,0.0001265918505099112,0.4435684055574104,0.0
Weather,96,h1c_row_gated,dense_target_set,0.14142470061779022,0.7106200278589991,0.7106200278589991,-0.1200136178201916,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,5,10,0.48906654864549637,0.4900711253285408,0.20540695040924817,0.3299332052630638,0.2664998871297828,0.0009357345444196499,0.4646831902033155,0.0
Weather,96,h1_target_set,dense_target_set,0.14159463346004486,0.8316317169897003,0.8316317169897003,0.0,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.4902684688568115,0.49096983671188354,0.14305791614692698,0.33011252691276666,0.26617877173240867,0.0009410134558683591,0.4644145637158883,0.0
Weather,192,fixed_specialist,fixed,0.1822342574596405,0.0,0.0,-0.10345363606653057,True,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH192_official-last/Weather/mixed_h192/seed2021/training_log.csv,9,10,0.4382709562778473,0.4389383792877197,0.15228547552881277,0.30580898621347213,0.30580898621347213,0.0011896743571592702,0.4565775877369775,0.0
Weather,192,a3d_teacher_preserved,teacher_preserved_nested,0.18227648735046387,0.023173409551002777,0.023173409551002777,-0.08030420025030294,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.48963163793087006,0.49047140032052994,0.17150901302225297,0.3272872513919961,0.30874515932712315,0.00012582769093385498,0.4435504075368389,0.024915893116649844
Weather,192,h1_target_set,dense_target_set,0.18242298066616058,0.10356077345219372,0.10356077345219372,0.0,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.4902684688568115,0.49096983671188354,0.14305791614692698,0.33011252691276666,0.3116263299104539,0.0009410134558683591,0.4644145637158883,0.0
Weather,192,a3e_target_conditioned_scratch,target_conditioned_nested,0.18244335055351257,0.11473863190534228,0.11473863190534228,0.01116629455215623,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.4904981851577759,0.4907700791954994,0.05543222094410716,0.3290360164610057,0.3107870692649473,0.0009255512693282452,0.464294037152929,0.0
Weather,192,a2_nested,primary_nested,0.18248096108436584,0.13537719425777972,0.13537719425777972,0.03178350556138909,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.48841939121484756,0.4902370795607567,0.37215728503079415,0.3300500960771788,0.31180781645142214,0.0009391205518763674,0.46442092164328813,0.0
Weather,192,h1c_row_gated,dense_target_set,0.18258889019489288,0.1946026725139216,0.1946026725139216,0.09094771290680814,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,5,10,0.48906654864549637,0.4900711253285408,0.20540695040924817,0.3299332052630638,0.3117214064735798,0.0009357345444196499,0.4646831902033155,0.0
Weather,192,a3e_target_conditioned_warm,target_conditioned_nested,0.18259301781654358,0.19686768113977848,0.19686768113977848,0.09321037829885803,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.48829998075962067,0.48876943439245224,0.09614041600027878,0.3250148059121108,0.30654861377249554,0.0001265918505099112,0.4435684055574104,0.0
Weather,192,a3c_warm_nested,primary_nested,0.1827974021434784,0.3090224042878509,0.3090224042878509,0.20524907330783382,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.4866398870944977,0.4888554513454437,0.45527798063864644,0.3255100981046577,0.3071132109429862,0.00012601152417572115,0.44344209341688706,0.0
Weather,336,a2_nested,primary_nested,0.2316667139530182,0.0,-0.42484504479600727,-0.07286177742886757,True,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.48841939121484756,0.4902370795607567,0.37215728503079415,0.3300500960771788,0.3504619130642836,0.0009391205518763674,0.46442092164328813,0.0
Weather,336,a3e_target_conditioned_scratch,target_conditioned_nested,0.2316729873418808,0.002707937085810741,-0.42214861224671996,-0.070155813394146,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.4904981851577759,0.4907700791954994,0.05543222094410716,0.3290360164610057,0.34951773891057347,0.0009255512693282452,0.464294037152929,0.0
Weather,336,a3d_teacher_preserved,teacher_preserved_nested,0.2317049652338028,0.01651134085338679,-0.40840385155607173,-0.056362467031911834,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.48963163793087006,0.49047140032052994,0.17150901302225297,0.3272872513919961,0.3479853390248674,0.00012582769093385498,0.4435504075368389,0.024915893116649844
Weather,336,h1c_row_gated,dense_target_set,0.23181390762329102,0.06353682312025821,-0.3615781547203989,-0.009371248367262552,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,5,10,0.48906654864549637,0.4900711253285408,0.20540695040924817,0.3299332052630638,0.3503838308720382,0.0009357345444196499,0.4646831902033155,0.0
Weather,336,h1_target_set,dense_target_set,0.23183563351631165,0.07291490452432381,-0.3522399156304812,0.0,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,9,10,0.4902684688568115,0.49096983671188354,0.14305791614692698,0.33011252691276666,0.35069143799022645,0.0009410134558683591,0.4644145637158883,0.0
Weather,336,a3e_target_conditioned_warm,target_conditioned_nested,0.23207344114780426,0.17556565975573868,-0.2500252670460945,0.10257596206662001,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.48829998075962067,0.48876943439245224,0.09614041600027878,0.3250148059121108,0.3452948939714191,0.0001265918505099112,0.4435684055574104,0.0
Weather,336,a3c_warm_nested,primary_nested,0.23251068592071533,0.36430437212844335,-0.062088401740523214,0.29117715605879724,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/Weather/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.4866398870944977,0.4888554513454437,0.45527798063864644,0.3255100981046577,0.345810612401377,0.00012601152417572115,0.44344209341688706,0.0
Weather,336,fixed_specialist,fixed,0.2326551377773285,0.4266576788026333,0.0,0.3534850310054738,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH336_official-last/Weather/mixed_h336/seed2021/training_log.csv,3,10,0.5004923343658447,0.5039277076721191,0.686398785833009,0.34436544086784127,0.34436544086784127,0.00122259153234024,0.4769055438360998,0.0
