system,dataset,repeat,horizon,mse,mae,global_elementwise_mse,global_elementwise_mae,native_batch_mean_mse,native_batch_mean_mae,metric_semantics,origin_count,channel_count,checkpoint_sha256,prediction_prefix_sha256,target_prefix_sha256,prefix_identity,test_role,loader_horizon,loader_drop_last,input_only_inference,test_tuned,matrix_complete,source_metric_file,global_elementwise_float64_mse,global_elementwise_float64_mae
SimpleTM,ETTh1,2,336,0.4493662387269458,0.4424258665726821,0.4493662387269458,0.4424258665726821,0.44936623872694587,0.44242586657268207,global_elementwise,2304,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,a18889962793855868eb413c44116e26ef1d3e0e4ffd03e3e44640c124f97149,417832a060686cd687178befba5cc57965aa9928538e10c474266dd010c3a679,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r2__H336/prefix_metrics.csv,,
SimpleTM,ETTh1,2,720,0.4706214388714378,0.46624029800581734,0.4706214388714378,0.46624029800581734,0.4706214388714377,0.4662402980058173,global_elementwise,2048,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,c5852ea176a0135e7ff0620bf74f795005aea0cc401737c27efc593dfc0c075e,ec97a2c0ffcb5ff9219d5a34b2443f42dbd5fcc436e55ad93c34caa99d195b3b,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r2__H720/prefix_metrics.csv,,
SimpleTM,ETTh1,2,96,0.3818494611532144,0.40554220844327427,0.3818494611532144,0.40554220844327427,0.38184946115321433,0.40554220844327427,global_elementwise,2560,7,77f551f656438004080af28521b6e43eb0fc2f80f7308d6cda294f298b393d3d,7cd53beca75838a12716bbd66314f7bdaf96f64692cc0f84b8f82123cee49960,26e9e82443f35a5d2fed5a317232a0e397766ee476c19624c5670daf43b185e9,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh1__r2__H96/prefix_metrics.csv,,
SimpleTM,ETTh2,0,192,0.3578137676322635,0.38787228027020787,0.3578137676322635,0.38787228027020787,0.35781376763226347,0.3878722802702078,global_elementwise,2560,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,bbd5754c8130a87698e77d7c345b898fddf4e30e566d1b24b9428e04b9371cc8,7af815b70394c4e1aaf39482a1c53910a98af3bc60b1d580a2da8f65091de1fe,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r0__H192/prefix_metrics.csv,,
SimpleTM,ETTh2,0,336,0.36734264697262214,0.4034562603776136,0.36734264697262214,0.4034562603776136,0.3673426469726221,0.4034562603776137,global_elementwise,2304,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,7c4afc0bff0e264e7d1f8a5ee5192ab8b8a2acd35c7a968a9ec79b0f4edcd445,35750109046f81b57e965bcedb2fcc792e165ec9e04865218bc2b02c5a81df0f,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r0__H336/prefix_metrics.csv,,
SimpleTM,ETTh2,0,720,0.41504711003344213,0.43655566636397986,0.41504711003344213,0.43655566636397986,0.4150471100334421,0.4365556663639798,global_elementwise,2048,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,ee6247f6e1f35ed36812da40fe7a1898551ebbc0d231c206e710e2430dd14c94,066e8d712cc80822e4e2e2d82e5a587bd5cfbd646c99631ab7001bf066f2af31,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r0__H720/prefix_metrics.csv,,
SimpleTM,ETTh2,0,96,0.2862787467005178,0.34400676446488976,0.2862787467005178,0.34400676446488976,0.2862787467005178,0.34400676446488976,global_elementwise,2560,7,ca766bffb2459641d2bd0af1e4ec8bd7700f4f43e4936fbd0dbb0d80c280b136,1373a39ac1f627a51d396695b8cf90cf08da509adcae7f544ba922e5a1bc1016,304a7d3d052ae524b212b92f1fcfd351f09160e43f4b969c22958e30a3bc3a09,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r0__H96/prefix_metrics.csv,,
SimpleTM,ETTh2,1,192,0.35689818044710664,0.3877587690530201,0.35689818044710664,0.3877587690530201,0.35689818044710664,0.3877587690530201,global_elementwise,2560,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,89fd3fe6f6f164454c8a5ec97549540f30213fa651f8b51a1bfd7707091c6a1f,7af815b70394c4e1aaf39482a1c53910a98af3bc60b1d580a2da8f65091de1fe,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r1__H192/prefix_metrics.csv,,
SimpleTM,ETTh2,1,336,0.3648198299127002,0.40268056687707104,0.3648198299127002,0.40268056687707104,0.3648198299127002,0.4026805668770711,global_elementwise,2304,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,18c75346e5f855d9c3dda108b3525132bef209b01b950f6464845d169caabdf8,35750109046f81b57e965bcedb2fcc792e165ec9e04865218bc2b02c5a81df0f,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r1__H336/prefix_metrics.csv,,
SimpleTM,ETTh2,1,720,0.41180242238418857,0.43504359875609866,0.41180242238418857,0.43504359875609866,0.41180242238418857,0.43504359875609877,global_elementwise,2048,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,fe453b4c959d0ccf87692f0bb47200f8377321bad2155a35d8bd66170abf1c46,066e8d712cc80822e4e2e2d82e5a587bd5cfbd646c99631ab7001bf066f2af31,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r1__H720/prefix_metrics.csv,,
SimpleTM,ETTh2,1,96,0.2843357480038912,0.34285972318497676,0.2843357480038912,0.34285972318497676,0.2843357480038912,0.34285972318497676,global_elementwise,2560,7,fbd01078197fe73d2872ad768e678b802d48a104c6d327a917b361a0552147b5,04a8fd7b40216f0a771d1a3055bdf80504f50b6c6587b013467e8881c71799e2,304a7d3d052ae524b212b92f1fcfd351f09160e43f4b969c22958e30a3bc3a09,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r1__H96/prefix_metrics.csv,,
SimpleTM,ETTh2,2,192,0.36011104365623714,0.38946749107720896,0.36011104365623714,0.38946749107720896,0.3601110436562372,0.38946749107720896,global_elementwise,2560,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,594c8289317c190b8a2365fff81c3df930ea9bc40d5c15e921422beb5e51d44c,7af815b70394c4e1aaf39482a1c53910a98af3bc60b1d580a2da8f65091de1fe,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r2__H192/prefix_metrics.csv,,
SimpleTM,ETTh2,2,336,0.36979334967069655,0.405317474049003,0.36979334967069655,0.405317474049003,0.3697933496706965,0.4053174740490031,global_elementwise,2304,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,14a394a560dd71b15ee6d94fbec6b83bf5e49e41476248c7e817ef16b702b556,35750109046f81b57e965bcedb2fcc792e165ec9e04865218bc2b02c5a81df0f,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r2__H336/prefix_metrics.csv,,
SimpleTM,ETTh2,2,720,0.41644708184118057,0.4376756919899971,0.41644708184118057,0.4376756919899971,0.4164470818411806,0.4376756919899971,global_elementwise,2048,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,b1f4bc31f727673ccb37922ea8f78dea5f6c901160d403510deeef27e399f575,066e8d712cc80822e4e2e2d82e5a587bd5cfbd646c99631ab7001bf066f2af31,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r2__H720/prefix_metrics.csv,,
SimpleTM,ETTh2,2,96,0.2856740108093655,0.3442097480886212,0.2856740108093655,0.3442097480886212,0.2856740108093655,0.34420974808862115,global_elementwise,2560,7,0b63447b4a81a43e603403ec406a3246163f2daaba9c0d5841ce6e253d4e8a24,bd68c97c21c12e7f5d8f1cad7841614531a88e13b162239cf7a2cca3c04ff235,304a7d3d052ae524b212b92f1fcfd351f09160e43f4b969c22958e30a3bc3a09,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTh2__r2__H96/prefix_metrics.csv,,
SimpleTM,ETTm1,0,192,0.363003081988697,0.3853561611615073,0.363003081988697,0.3853561611615073,0.36300308198869713,0.3853561611615073,global_elementwise,11264,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,f1a27b2f78597873e8ade4c874aec8f98ec1bcafe08f90b37d563c7455b09445,9bd2f4a7d687636170c83ea23ea44593718f77974c79153d5b970980795fb963,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r0__H192/prefix_metrics.csv,,
SimpleTM,ETTm1,0,336,0.3927267865870869,0.4063275482358203,0.3927267865870869,0.4063275482358203,0.39272678658708676,0.4063275482358203,global_elementwise,11008,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,5a89d1354a69ee647aec45b711493cc6df2ecd0fcf675574c4ac32be9752b24e,27218b6b21e859da691f70a9545c51b95ae3101c3c81dc87a03bb4a79976a13c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r0__H336/prefix_metrics.csv,,
SimpleTM,ETTm1,0,720,0.4549467909046441,0.4386352245062859,0.4549467909046441,0.4386352245062859,0.4549467909046442,0.43863522450628584,global_elementwise,10752,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,915f0dc51bde67be626c10c4b18706d700af604c6a9e59bfadb3b4be476ca906,736162d88e82db580a1ac6ed336319667d137f4e5bb8a01712492f2beb881233,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r0__H720/prefix_metrics.csv,,
SimpleTM,ETTm1,0,96,0.3270519916222605,0.36926148314453766,0.3270519916222605,0.36926148314453766,0.32705199162226045,0.3692614831445377,global_elementwise,11264,7,581f8e18d298b0885324a016e1ee7ebcdb9c13f65246af2dc16f046f72190840,74b7b67a3254f436be370bb208acf065ecce0ec0acabbf0e52ca70efeb5d5f6b,6fab0428ec5e39379cffeb5b827d19762db9d72ef66e623ea51f41f6363a17d7,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r0__H96/prefix_metrics.csv,,
SimpleTM,ETTm1,1,192,0.361970448747593,0.38403765898000847,0.361970448747593,0.38403765898000847,0.361970448747593,0.3840376589800085,global_elementwise,11264,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,9a569d8f29c4f9455ed59041e0f529c3d7323d0785b4bc9867b229249f3a16a5,9bd2f4a7d687636170c83ea23ea44593718f77974c79153d5b970980795fb963,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r1__H192/prefix_metrics.csv,,
SimpleTM,ETTm1,1,336,0.3918932950581858,0.4052339660736198,0.3918932950581858,0.4052339660736198,0.3918932950581859,0.4052339660736198,global_elementwise,11008,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,beed2bcb99a1b508473b4ccdf1711851cf5b529478ba8c3cc137e7b09723b2a9,27218b6b21e859da691f70a9545c51b95ae3101c3c81dc87a03bb4a79976a13c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r1__H336/prefix_metrics.csv,,
SimpleTM,ETTm1,1,720,0.45361710393334126,0.43749189207254596,0.45361710393334126,0.43749189207254596,0.45361710393334115,0.4374918920725459,global_elementwise,10752,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,8dfd1a80148c9c72b9436cd9c1f0defc904ba161760c01e97e5a7ff7c848cc09,736162d88e82db580a1ac6ed336319667d137f4e5bb8a01712492f2beb881233,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r1__H720/prefix_metrics.csv,,
SimpleTM,ETTm1,1,96,0.32634072100866823,0.36773621788863614,0.32634072100866823,0.36773621788863614,0.3263407210086683,0.36773621788863603,global_elementwise,11264,7,d8dd64369682cc48d873b2db4fb6e2fbfd3739d6b99a4bd926df093422218019,4411e93a0200af7b5e89dbac07c1b5ce262a7ea1e05556d57d0d847870f35a43,6fab0428ec5e39379cffeb5b827d19762db9d72ef66e623ea51f41f6363a17d7,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r1__H96/prefix_metrics.csv,,
SimpleTM,ETTm1,2,192,0.36164670877804783,0.3842341183352958,0.36164670877804783,0.3842341183352958,0.36164670877804783,0.38423411833529586,global_elementwise,11264,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,f461bec69db751c6e7959569f9b0b7f8bf0781fc4b0fe09f7ce338494a5ccefb,9bd2f4a7d687636170c83ea23ea44593718f77974c79153d5b970980795fb963,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r2__H192/prefix_metrics.csv,,
SimpleTM,ETTm1,2,336,0.3915796514035208,0.40512847876147534,0.3915796514035208,0.40512847876147534,0.39157965140352075,0.40512847876147545,global_elementwise,11008,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,9ac5b0177c5ad7fcb014a353325a35a27097faa8de451b0a5142fd0758637819,27218b6b21e859da691f70a9545c51b95ae3101c3c81dc87a03bb4a79976a13c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r2__H336/prefix_metrics.csv,,
SimpleTM,ETTm1,2,720,0.4541940325574089,0.43771600270794014,0.4541940325574089,0.43771600270794014,0.454194032557409,0.4377160027079399,global_elementwise,10752,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,c2402864a9841cc17a1d51e32a17ca9f95ff92618757cb99325b2749f284e76e,736162d88e82db580a1ac6ed336319667d137f4e5bb8a01712492f2beb881233,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r2__H720/prefix_metrics.csv,,
SimpleTM,ETTm1,2,96,0.3254132617446758,0.3676791923977316,0.3254132617446758,0.3676791923977316,0.32541326174467566,0.3676791923977316,global_elementwise,11264,7,8a266493553f2137586da57e28d8ffa242351ccdf4fae56746feacd2f4c30fcc,2d40b855df45af3f87e644fb45c7cab0010e51722ed1acd45fbac8061c6240b0,6fab0428ec5e39379cffeb5b827d19762db9d72ef66e623ea51f41f6363a17d7,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm1__r2__H96/prefix_metrics.csv,,
SimpleTM,ETTm2,0,192,0.24836270732885868,0.30845380678181067,0.24836270732885868,0.30845380678181067,0.24836270732885868,0.30845380678181056,global_elementwise,11264,7,78ec2827c8e7944968321f988f0c9e8ab90d0d6054eaad0ff84415bbc3e34375,f5a5f4ceb6888fb1b165064af1b41d5a2b08245f5ff14afd74d13918bf94fc00,6f3dfd8a778fd6acf650d8dae775b34c7bfadcd85972dbcee95754cff8e9187c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r0__H192/prefix_metrics.csv,,
SimpleTM,ETTm2,0,336,0.30766060044828586,0.34601458156456005,0.30766060044828586,0.34601458156456005,0.3076606004482859,0.34601458156456,global_elementwise,11136,7,78ec2827c8e7944968321f988f0c9e8ab90d0d6054eaad0ff84415bbc3e34375,234bf7a409cbae69a6984dd17919480f574a18d22e4edebbf5dad7371dbbf89a,669732c3d007bf5e6d78c97c49179a7e0259628c060224e7074f81eb84573e94,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r0__H336/prefix_metrics.csv,,
SimpleTM,ETTm2,0,720,0.4054686443537393,0.4021085837161947,0.4054686443537393,0.4021085837161947,0.4054686443537393,0.40210858371619457,global_elementwise,10752,7,78ec2827c8e7944968321f988f0c9e8ab90d0d6054eaad0ff84415bbc3e34375,222cecddde410e78aa140c0fe8d6f569fb74cc853713dcdaf8ca02832c72b3c4,c4174fca96f6b1e0232739a8f14af2d340df9131904a6d2f497cf5b6b876f107,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r0__H720/prefix_metrics.csv,,
SimpleTM,ETTm2,0,96,0.18644514431486767,0.2702407110309939,0.18644514431486767,0.2702407110309939,0.1864451443148677,0.27024071103099384,global_elementwise,11264,7,78ec2827c8e7944968321f988f0c9e8ab90d0d6054eaad0ff84415bbc3e34375,49d82c169c6eb3e3c480482c245f64de7b70bef28443ad70a4ccfcf7e4a87837,928c8561f581d2cf094d8845af8e4201838691f32fa87a9a52d8f291a9c3d1a6,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r0__H96/prefix_metrics.csv,,
SimpleTM,ETTm2,1,192,0.24268122636783734,0.30417773363274064,0.24268122636783734,0.30417773363274064,0.24268122636783734,0.30417773363274053,global_elementwise,11264,7,d9e2d0a0448c1e2879978d0580944f1efce3c90385d730433aebcd880a570a60,241267c45f091606719e66578bc3f84c0df9c8a9e16329281dbaad4e4764bf0b,6f3dfd8a778fd6acf650d8dae775b34c7bfadcd85972dbcee95754cff8e9187c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r1__H192/prefix_metrics.csv,,
SimpleTM,ETTm2,1,336,0.29864574614117223,0.3394985182304836,0.29864574614117223,0.3394985182304836,0.29864574614117223,0.33949851823048355,global_elementwise,11136,7,d9e2d0a0448c1e2879978d0580944f1efce3c90385d730433aebcd880a570a60,ba80c04ced8636d91db62c116d996f026caa567157bbe23b3cb242c6e6d97b99,669732c3d007bf5e6d78c97c49179a7e0259628c060224e7074f81eb84573e94,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r1__H336/prefix_metrics.csv,,
SimpleTM,ETTm2,1,720,0.39268087982183764,0.3943098098362561,0.39268087982183764,0.3943098098362561,0.3926808798218376,0.394309809836256,global_elementwise,10752,7,d9e2d0a0448c1e2879978d0580944f1efce3c90385d730433aebcd880a570a60,8a0751b3776f97050b2cfabcb4ace2308fc31ece896122fb1f3045b8458ec9f8,c4174fca96f6b1e0232739a8f14af2d340df9131904a6d2f497cf5b6b876f107,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r1__H720/prefix_metrics.csv,,
SimpleTM,ETTm2,1,96,0.18228022075140257,0.26595022369699356,0.18228022075140257,0.26595022369699356,0.18228022075140252,0.26595022369699356,global_elementwise,11264,7,d9e2d0a0448c1e2879978d0580944f1efce3c90385d730433aebcd880a570a60,24920854253b998a25a309d8e6d17035b560892830e181a106ef82c86eb2e331,928c8561f581d2cf094d8845af8e4201838691f32fa87a9a52d8f291a9c3d1a6,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r1__H96/prefix_metrics.csv,,
SimpleTM,ETTm2,2,192,0.2506269358935332,0.310690240633546,0.2506269358935332,0.310690240633546,0.25062693589353324,0.31069024063354594,global_elementwise,11264,7,dea7380504d45c8e1063d66f23db9c1dad45ef5130eea04d13fb2b76339a709e,a4244a4e1b3c8394beb371b4ca214773676952c3860d5a5bfbd3a4200beef3ee,6f3dfd8a778fd6acf650d8dae775b34c7bfadcd85972dbcee95754cff8e9187c,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r2__H192/prefix_metrics.csv,,
SimpleTM,ETTm2,2,336,0.3092209537170545,0.3468727941257285,0.3092209537170545,0.3468727941257285,0.30922095371705455,0.3468727941257285,global_elementwise,11136,7,dea7380504d45c8e1063d66f23db9c1dad45ef5130eea04d13fb2b76339a709e,04442f722b20487214e54af925914674d52fcafb6a9587aea4942e06abeac815,669732c3d007bf5e6d78c97c49179a7e0259628c060224e7074f81eb84573e94,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r2__H336/prefix_metrics.csv,,
SimpleTM,ETTm2,2,720,0.40414831039070653,0.4010361051096193,0.40414831039070653,0.4010361051096193,0.40414831039070664,0.4010361051096194,global_elementwise,10752,7,dea7380504d45c8e1063d66f23db9c1dad45ef5130eea04d13fb2b76339a709e,dc423146497e6cd3e6287de3149cda110bf222667f5e7e86b63f8a3b38043776,c4174fca96f6b1e0232739a8f14af2d340df9131904a6d2f497cf5b6b876f107,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r2__H720/prefix_metrics.csv,,
SimpleTM,ETTm2,2,96,0.18864801892497296,0.273742134583862,0.18864801892497296,0.273742134583862,0.18864801892497302,0.2737421345838619,global_elementwise,11264,7,dea7380504d45c8e1063d66f23db9c1dad45ef5130eea04d13fb2b76339a709e,4d47aa229ca2656a8dc9228c7d5d1b1b5d398d4325d6fa8d7c2f1fb7f8fe8e18,928c8561f581d2cf094d8845af8e4201838691f32fa87a9a52d8f291a9c3d1a6,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__ETTm2__r2__H96/prefix_metrics.csv,,
SimpleTM,Solar,0,192,0.18591262194524086,0.24443303534127392,0.18591262194524086,0.24443303534127392,0.18591262194524077,0.2444330353412739,global_elementwise,10240,137,e670781f52ced4525bd382088db09f12f93bdc05a204863e79f81cb986c10bf6,fd92a51da6075c8fb454ceac8afc667308d2a46487f93c317fe613e2a1b43108,0a9f2b0844cf06b50210e1eb5641182a6afa6ec7ce112e19cb503c6694c9608a,False,formal_horizon_specific_loader_H720_checkpoint_prefix,192,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r0__H192/prefix_metrics.csv,,
SimpleTM,Solar,0,336,0.1888716777094471,0.24819581555173229,0.1888716777094471,0.24819581555173229,0.18887167770944707,0.24819581555173223,global_elementwise,9984,137,e670781f52ced4525bd382088db09f12f93bdc05a204863e79f81cb986c10bf6,7313e247c05d371fed29ca57648741a85525d833bf2bcb3a7054a4a564dce6f0,5dc80fa468f06d90e75161b415ad40020e3423b515be585f69dda6bbeb046838,False,formal_horizon_specific_loader_H720_checkpoint_prefix,336,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r0__H336/prefix_metrics.csv,,
SimpleTM,Solar,0,720,0.2001074281599488,0.25472827256152974,0.2001074281599488,0.25472827256152974,0.20010742815994884,0.2547282725615297,global_elementwise,9728,137,e670781f52ced4525bd382088db09f12f93bdc05a204863e79f81cb986c10bf6,7f8cf9c410d2134f5e55c2dba3ace500b04c8070efbbd941c56ccc03ee056dc9,93b24b9a8da7a8896d6fd2d23052734b5c2a1ef2ad9ca4e5030fd759e74b9422,False,formal_horizon_specific_loader_H720_checkpoint_prefix,720,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r0__H720/prefix_metrics.csv,,
SimpleTM,Solar,0,96,0.16885000866618938,0.2317637650223182,0.16885000866618938,0.2317637650223182,0.16885000866618938,0.23176376502231827,global_elementwise,10240,137,e670781f52ced4525bd382088db09f12f93bdc05a204863e79f81cb986c10bf6,49bd7b35a957214206ffc81f1fc597cb978562f849a1138da6864b68796b83de,e9003a340eaa551bdef327281527bff338d79d31bdbfdbf883a89cc57bc7358e,False,formal_horizon_specific_loader_H720_checkpoint_prefix,96,True,True,False,False,/home/yingch/exp_outputs/r-2026-fatst/main_ii_horizon_loader_20260813/formal/SimpleTM__Solar__r0__H96/prefix_metrics.csv,,
