origin,channel,timemixer_full_r2_h96,timemixer_prefix_r2_h96,timemixer_full_r2_h192,timemixer_prefix_r2_h192,timemixer_full_r2_h336,timemixer_prefix_r2_h336,timemixer_full_r2_h720,timemixer_prefix_r2_h720,timemixer_tail_r2_h720,timemixer_last192_r2_h720,baseline_competent,balanced_gain,balanced_prefix,balanced_eligible
518,5,0.3472232485561759,0.3472232485561759,-0.12033419143661139,0.24919095099460786,0.17308716794826629,0.3054193087459516,0.2140796514713682,0.2531410917552186,0.22352757926271705,-0.02660692195886316,False,True,False,False
519,5,0.23273593621009658,0.23273593621009658,-0.13299320678994797,0.2861903060738672,0.1784128777012962,0.3966762509657512,0.1913172441138249,0.13505855727395144,0.20101166747733157,0.059753756275420344,False,True,False,False
520,5,0.4341380505668436,0.4341380505668436,-0.042029998408385394,0.24583983899180495,0.18245754174433815,0.3644656427579117,0.17189953002775038,0.21239510558949048,0.1368570534493846,0.07676192765954071,False,True,False,False
521,5,0.4103107728663119,0.4103107728663119,0.028332363409864225,0.35584216843137695,0.18998000664265235,0.23264033835743791,0.14041705797042836,0.1785573949219379,0.10151718498909446,-0.0858953844437007,False,True,False,False
522,5,0.48192895598206154,0.48192895598206154,-0.0054851700378895085,0.3004464155048917,0.20443412441638198,0.2688485194941027,0.154489126411126,0.16595378914131298,0.13718357561602323,-0.059221408025919686,False,True,False,False
523,5,0.35885437464013914,0.35885437464013914,0.09894533621921198,0.2890911482193784,0.2606611096832353,0.3211877176368382,0.1685688810201973,0.19565361926318314,0.15574630459160654,-0.2545550412940456,False,True,False,False
524,5,0.30431440311337454,0.30431440311337454,-0.08586535713606325,0.10591463957814218,0.18617514283314285,0.2718168031073387,0.1134650606991554,0.08068798056983062,0.1100276765669751,-0.11519693225501526,False,True,False,False
525,5,0.3857694247940656,0.3857694247940656,-0.06762831287174609,0.13670462369540393,0.14799740964153207,0.2991734435199802,0.1890181323407828,0.18839760587973597,0.1793067582895912,-0.2340538642573451,False,True,False,False
526,5,0.3329760693209859,0.3329760693209859,-0.11130887317226623,0.07368250965853551,0.1965387267283022,0.33677792816858276,0.1959643863103101,0.27215384748978355,0.1374894504281854,0.175409580292904,False,True,False,False
527,5,0.3295746712160874,0.3295746712160874,-0.06507873310735879,0.20435276052062035,0.21602999005737078,0.3562799596984182,0.23622204145181003,0.28641045477045024,0.1932601916538994,-0.09192421045062527,False,True,False,False
528,5,0.31006573703058893,0.31006573703058893,-0.2543884417486926,0.11721379915341157,0.22234419186772747,0.37512832963996023,0.19901091992788977,0.25369948927175456,0.15448341600361037,0.03709785702573687,False,True,False,False
529,5,0.37134906892597075,0.37134906892597075,-0.1843813562062373,0.19586888484476994,0.23087484600116592,0.36899169428674017,0.16992713869624687,0.25533663662983064,0.12550505024548508,0.07672220905796012,False,True,False,False
530,5,0.32141636023375286,0.32141636023375286,-0.16864386837849454,0.1352491184406427,0.23941509652256954,0.2837609554878292,0.1850665628667597,0.23138559057312136,0.1553289212774165,-0.06221124772233155,False,True,False,False
531,5,0.26938231544318114,0.26938231544318114,-0.1266786048287003,0.057910076141587274,0.1380049002003121,0.18086791932507618,0.1667818891172641,0.22171688529256373,0.1638009354672033,-0.012318589165293492,False,True,False,False
532,5,0.2801400527719039,0.2801400527719039,-0.15445270935941036,0.09474110369420863,0.19867062968336258,0.2800744511487079,0.12683439795117113,0.10235021335696015,0.13713754733243133,-0.4973815272775619,False,True,False,False
533,5,0.2188681352247237,0.2188681352247237,-0.033380019516759285,0.12038827573895172,0.1386194760320163,0.24442000936087227,0.17732751550913617,0.13716955180057755,0.19592695514451897,-0.2994424460374807,False,True,False,False
534,5,0.11975595430595076,0.11975595430595076,0.02227154637004458,0.14668437888088948,0.11749134764333524,0.10858068498766804,0.1950804192282084,0.2127762873393172,0.1846215570497003,-0.3006940569604437,False,True,False,False
535,5,0.1620969414787552,0.1620969414787552,0.14339861829855627,0.29943188773550367,0.04945737400053929,0.07277132152469867,0.1422224717953241,0.057350216766235196,0.16773397072592422,-0.2184332182709665,False,True,True,False
536,5,0.12338541768454969,0.12338541768454969,-0.11853123588282788,0.13828422064929258,0.19901518137687113,0.2911126852482906,0.18372920143585192,0.18956206771696082,0.19435704672271759,-0.016259258936022203,False,True,False,False
537,5,0.06072837345380988,0.06072837345380988,-0.22554061462163544,0.05948817615704949,0.12645085082732754,0.1426634524159769,0.154750833987493,0.13231010977630586,0.17271117409282788,0.02616064986755906,False,True,False,False
538,5,0.040538799242257895,0.040538799242257895,-0.19071807852499756,0.06306667902396212,0.11076968383585617,0.07124814996326467,0.15745304167841312,0.10176890026886543,0.18412474092859,-0.04792706445478845,False,True,False,False
539,5,0.1691727268735368,0.1691727268735368,-0.0877810053528163,0.15423682730765265,0.17815375122438726,0.21215768495779552,0.18661305827492392,0.19180318262409224,0.18851272988879175,-0.17356890940069114,False,True,False,False
540,5,0.14536829154640485,0.14536829154640485,-0.1663267321455968,0.040746476733951376,0.250749831322544,0.344225707132787,0.14045130047062704,0.1214866179018097,0.10701520293928868,-0.4698401678686992,False,True,False,False
541,5,0.20533917366243593,0.20533917366243593,-0.14654688815091887,0.10932477181401412,0.17974184892020384,0.2227175178514179,0.10138417883518713,0.1677791306697355,0.01907477526532053,-0.6740414529990095,False,True,False,False
542,5,0.14173784232084163,0.14173784232084163,0.08014408210431134,0.2548704415157186,0.17509816226243735,0.22247492065051222,0.14085979016739913,0.07057800873817432,0.08757953482221137,-0.5248700581736796,False,True,False,False
543,5,0.22002758401403988,0.22002758401403988,-0.3356100861223683,-0.007423519355635344,0.17721959221134986,0.1990147020704114,0.18020303386740522,0.11090910384117547,0.1513769800548206,-0.27730149376499225,False,True,False,False
544,5,0.1108021586592236,0.1108021586592236,-0.15817727784954583,0.13361979656706258,0.167019825757996,0.16397113837361033,0.14660431103483507,0.08545790012376175,0.10251817975186184,-0.4357802243193498,False,True,False,False
545,5,0.1541299902291916,0.1541299902291916,-0.16781266029185904,0.07354452793662491,0.1328553167131139,0.08640676587715324,0.20008231918829933,0.17379228021331572,0.1929979478737679,-0.11823436369391338,False,True,False,False
546,5,0.12446767683002258,0.12446767683002258,-0.20587248197795183,0.07335412958247656,0.17468509644922603,0.1335658806732567,0.21543213160797547,0.22373163044396893,0.22017573977772142,0.04024603583124531,False,True,False,False
547,5,0.13673825196960931,0.13673825196960931,-0.12640775353745193,0.12260180736192594,0.13961326699337462,0.08576312849849077,0.1705796122176081,0.2002321711041808,0.169251575980215,0.12927223405127153,False,True,False,False
548,5,0.16692469284378797,0.16692469284378797,-0.2784037055758679,-0.018831488324512424,0.19038647537950315,0.2313135746554792,0.18446884340789738,0.2948318109187794,0.16057727705313662,0.25637732379577294,False,True,True,False
549,5,0.21543875745939323,0.21543875745939323,-0.11456738661007027,0.09213236149554671,0.18010204063973811,0.16851364623816467,0.1730274622515573,0.29219503929657076,0.1490909856411493,0.2541156259992797,False,True,True,False
550,5,0.18198253776587214,0.18198253776587214,-0.35298077991115107,-0.03188885904425254,0.22374798406503893,0.22632081859550013,0.21280933071388541,0.24202697139188234,0.19699263572012682,0.2767784818488932,False,True,False,False
551,5,0.24344207140528884,0.24344207140528884,-0.32056001203138185,-0.008661897798227347,0.24976762885479298,0.22306130537424562,0.25577506453158616,0.22163749123159193,0.2722444500919877,0.24689905157098546,False,True,False,False
552,5,0.11649827805114199,0.11649827805114199,-0.23809801580083279,0.03873916409801714,0.2840057943073424,0.27632325912992584,0.23778320079964088,0.1718032248738769,0.27266446927695787,0.17411967045708565,False,True,False,False
553,5,0.1880576432347555,0.1880576432347555,-0.4219321384083832,0.04010164045791309,0.23213985641663015,0.17742726929600294,0.22038455483980213,0.08790580524706093,0.2123205529903487,-0.10557588637384496,False,True,False,False
554,5,0.08400904091938899,0.08400904091938899,-0.43339756154643005,-0.005476796669104722,0.24314427163192653,0.19518976720586967,0.22738050535091503,0.05090210989478483,0.2803444785011032,0.09839492354570512,False,True,False,False
555,5,0.08777325937855163,0.08777325937855163,-0.6580838509803946,-0.16373611299896962,0.21873040815842126,0.18859067350113468,0.19805910125175907,0.05539781641906838,0.2164325282419134,-0.16936729983498577,False,True,False,False
556,5,-0.2772828574806572,-0.2772828574806572,-0.7116772815357895,-0.17277372705240257,0.11116229693317703,-0.006272030855572153,0.09377057996805072,-0.06186066879036467,0.06490034117450083,-0.4932833069331717,False,True,True,False
557,5,-0.14574425786369716,-0.14574425786369716,-0.6711297047375024,-0.1760632364013801,0.05319557110441542,-0.06849109991277924,0.052744082593410235,-0.06935749818433323,-0.018993515685785667,-0.6512119617798622,False,True,False,False
558,5,-0.1699903173255799,-0.1699903173255799,-0.7637727635524683,-0.26119949528605146,0.017259049129983106,-0.19684216018400114,0.108777974154744,-0.11417473309841775,0.12983223710213165,-0.30550950137535304,False,True,False,False
559,5,0.016058235814803035,0.016058235814803035,-0.5057079055612201,-0.19255367638045318,0.07170725759638152,-0.08975451929893374,0.060321168912895184,-0.2535496094583298,0.10950732852686806,-0.36849887543839,False,True,False,False
560,5,-0.17052965360550565,-0.17052965360550565,-0.5406528045306382,-0.19429072803216063,0.08531299127519099,-0.06631889005570946,0.11925754342411965,-0.17915587011794187,0.20110324532427482,-0.14162138478555897,False,True,False,False
561,5,-0.01577000148351626,-0.01577000148351626,-0.346563639366573,-0.12376133793769784,0.15767574174168886,0.027253813973645902,0.22334177017156964,0.058616840441991114,0.2518951451763016,0.06740112590094649,False,True,False,False
562,5,0.014162685171042466,0.014162685171042466,-0.34961193245800204,-0.10243930685759794,0.0452928149605063,-0.21449087034490577,0.0020547455533570513,-0.38288060042745653,-0.04060233545260861,-0.7331942777697722,False,True,False,False
563,5,-0.07163879741211798,-0.07163879741211798,-0.32925682912985876,-0.07905580009545687,0.07996366451493198,-0.1500290988721007,0.1963976828893631,0.06627561016592587,0.16561621670999194,-0.22248896216102798,False,True,False,False
564,5,-0.37657585631652735,-0.37657585631652735,-0.40750616726674727,-0.12009458651225446,0.12473890879079363,-0.07926352689055083,0.16621442966660427,-0.0667498195229026,0.1430477053811574,-0.30092815159012876,False,True,False,False
565,5,-0.4007681071316542,-0.4007681071316542,-0.4919766194899269,-0.23269052806085044,0.1206440210661045,-0.04699803908366329,0.10835268552260646,-0.23429639769724808,0.11252878436254476,-0.3835187689615187,False,True,False,False
566,5,-0.25742866350060445,-0.25742866350060445,-0.5216720357600451,-0.2584001127555786,0.15155572833793485,-0.09192705279221913,0.15393056465256394,-0.1032483427397648,0.14031501759534215,-0.28805299290423103,False,True,False,False
567,5,-0.3354307542213397,-0.3354307542213397,-0.6795476154368532,-0.38812622616146286,0.004868729192401999,-0.4263271738805925,0.09782243714251215,-0.16944646459164314,0.04387061890041799,-0.4947372668274066,False,True,False,False
568,5,-0.3840033916622623,-0.3840033916622623,-0.5107723980767498,-0.3780137837127131,0.15317644202367742,-0.14338892458449948,0.15502765425597165,-0.1437586709580938,0.16323632624262074,-0.19874628157300722,False,True,False,False
569,5,-0.3227149303172643,-0.3227149303172643,-0.892284379429952,-0.6398890478535268,0.06201409648407519,-0.29620063840504973,0.10244202156969939,-0.45525551437150824,0.15599810334356157,-0.2803010141595732,False,True,False,False
570,5,-0.236307918846969,-0.236307918846969,-0.5463576221276016,-0.4834001432157764,0.1640393064390374,-0.15953945989795715,0.23911692299190979,0.011355212653813451,0.23712851909791044,-0.07254598475890628,False,True,False,False
571,5,-0.3486318169405107,-0.3486318169405107,-0.5280675469534906,-0.45667098629947445,0.08820957317651534,-0.30783830234810017,0.062253129660959305,-0.3624340534618107,0.028392331623139033,-0.5435713120478831,False,True,False,False
572,5,-0.4486960462860783,-0.4486960462860783,-0.22618721012195908,-0.27372137984643885,0.20727567474657171,-0.11340055887249356,0.0792873668279277,-0.3126404362986981,0.022326989728728264,-0.6207790715763741,False,True,False,False
573,5,-0.4941879343805249,-0.4941879343805249,-0.784824899534514,-0.9097481213218999,0.08378665590136414,-0.45978540805591406,0.1546184480727153,-0.22317545136349737,0.11890588109837807,-0.40000038849081987,False,True,False,False
574,5,-0.6556222014309907,-0.6556222014309907,-0.5496619500017408,-0.8124915335377507,0.2501716342679118,-0.16866209493351803,0.017524076440122438,-0.8218968400797255,0.015810161074538587,-0.6099642217435857,False,True,False,False
575,5,-0.8194929040796357,-0.8194929040796357,-1.0399692657198756,-1.3535042927647774,0.10289149080642168,-0.5956414031360351,0.06761655502444974,-0.7615305218873505,0.02654417904544104,-0.5694697013569834,False,True,False,False
576,5,-0.8698126400652553,-0.8698126400652553,-0.7830189650067882,-1.0936296513909003,0.05118099869066228,-0.7988905293580904,-0.42219419497492616,-1.7700954277174539,-0.5995902302143654,-1.9114895926975177,False,True,False,False
577,5,-1.2610424574893808,-1.2610424574893808,-0.920237089635394,-1.512493484940133,0.05376326780868179,-0.8567626340958834,-0.2816984822562616,-1.3645063194423144,-0.5011477691278312,-1.6728280550042998,False,True,False,False
578,5,-1.961350454954221,-1.961350454954221,-0.9716091164289278,-1.6682517233528396,0.11096167987262395,-0.9031814323620766,-0.4202019325594748,-1.971087135826434,-0.5983099360510831,-1.81388893335606,False,True,False,False
579,5,-2.1056586456066633,-2.1056586456066633,-0.949921603333125,-1.7980101238421775,0.050020655422618465,-1.176505396245481,-0.18162279310082718,-1.5592025267804073,-0.3342361089120889,-1.4497313297993837,False,True,False,False
580,5,-2.752544909261389,-2.752544909261389,-1.2723584584110856,-2.4211027535215344,-0.011199198026391688,-1.4087284343403312,-0.37955702077185705,-2.5022332520934043,-0.4101767430169363,-1.575532384612972,False,True,True,False
581,5,-2.7305085221203025,-2.7305085221203025,-0.8497276097682245,-1.9947047492498644,-0.15735801256262416,-1.9458564280926125,-0.2554585540040484,-2.705451061767819,-0.22381682601370678,-1.0838184058888243,False,True,False,False
582,5,-3.3247295189422044,-3.3247295189422044,-1.2190544411867554,-2.953268023785279,-0.09046699586752438,-2.086293805511877,-0.45717996785324755,-3.454581031361238,-0.4932045853714315,-1.7755515760317646,False,True,False,False
583,5,-2.3998733555901,-2.3998733555901,-0.53565067453972,-1.8917153686615817,-0.04083998116397147,-2.063296484060052,-0.26999404438200947,-3.256987336871237,-0.21288551932825905,-1.1573036210975185,False,True,True,False
584,5,-1.9915303568171105,-1.9915303568171105,-0.5948150587824015,-2.1338816667771328,0.1124730118205356,-1.4071207963187025,-0.08838344371569207,-2.5891482573697013,-0.031672133654754075,-0.7512524508420308,False,True,True,False
585,5,-1.802551672810532,-1.802551672810532,-0.46464213640789387,-2.0212740367214086,-0.08996284798212129,-2.077801819111532,-0.02628609818643879,-2.2522713202483304,0.001137139718915936,-0.6546436363324373,False,True,False,False
586,5,-1.7962727481239815,-1.7962727481239815,-0.49833347209357615,-2.2736889394417346,0.02447951215286237,-1.8032801551586433,-0.05422010410886724,-2.300875512558896,-0.047580059139177955,-0.7206237721221205,False,True,False,False
587,5,-1.6298832825537195,-1.6298832825537195,-0.33161415158323804,-1.88612914359934,-0.008792799971190535,-1.8817589589121937,-0.1255859267483619,-2.5829227318154477,-0.08451782121356177,-0.7854102639194311,False,True,True,False
588,5,-1.6794339238282063,-1.6794339238282063,-0.07348792969526263,-1.2804356584364225,0.07377407726765517,-1.5898795398678596,0.06972397175786038,-1.5604826186614424,0.021594256827269565,-0.5146413297840762,False,True,False,False
589,5,-1.162570168780464,-1.162570168780464,0.09533922242836634,-0.8508122885091383,0.1613051283961524,-1.3045028933546958,0.10624601952319779,-1.3157581733092356,0.07321799705331422,-0.3005120786751829,False,True,False,False
590,5,-1.465935040069553,-1.465935040069553,-0.10389348069582027,-1.4071169273515816,0.14861142962682505,-1.4206319034816732,0.15932508750544538,-1.131867673262665,0.12129455980921067,-0.24965549524537622,False,True,False,False
591,5,-1.4733864745963592,-1.4733864745963592,0.03076782683348822,-1.1384512789779428,0.14591007700537095,-1.5641347087285435,0.16299269317601528,-1.3789159351326221,0.14332009434459714,-0.19449438452203527,False,True,False,False
592,5,-1.2464912871473617,-1.2464912871473617,-0.10170159623747166,-1.4752539431735152,0.12442992296417832,-1.834111734136549,0.09045566768616498,-1.977159905503152,0.09317174918983906,-0.24369063540652514,False,True,False,False
593,5,-1.452245362298195,-1.452245362298195,0.10462033439444596,-1.07705696269154,0.1259282827167476,-1.9363220655724893,-0.006260628489855646,-2.5863780117251434,0.03702018756546599,-0.35447814458213567,False,True,True,False
594,5,-1.4507684967021621,-1.4507684967021621,-0.04064228326361796,-1.2202510090785106,0.02381446066397075,-2.126212469837375,0.12443250181078735,-1.6355103504372694,0.07244229533654956,-0.3001461486045667,False,True,True,False
595,5,-1.2938358378892643,-1.2938358378892643,0.14151759854884505,-0.7488141893519271,0.044133924796272095,-1.882318846892185,0.11418545370656552,-1.5025658988282253,0.08905387477777515,-0.18652582607360513,False,True,True,False
596,5,-1.3368787913690672,-1.3368787913690672,0.18140019090031856,-0.509581608666245,0.14218885420804994,-1.2651530360193872,0.15914179604043166,-1.147642687155428,0.1244548912802349,0.030944090833216364,False,True,True,False
597,5,-1.264695574422141,-1.264695574422141,0.06673275935506273,-0.8872887579683075,0.13885595301691134,-1.1316424720109324,0.16318013432885103,-1.1401679989363913,0.1308861935633,-0.006412362449050191,False,True,False,False
598,5,-1.1504462188156208,-1.1504462188156208,0.005076636850065652,-1.299711278613759,0.12234489732611908,-1.3929631479644575,0.08520199967605113,-1.7476877070993018,0.1011483369124897,-0.061819433730714746,False,True,False,False
599,5,-1.51615030160543,-1.51615030160543,-0.09950914811909128,-1.7759627527022412,0.02840474224461209,-1.9877055667887098,-0.10223222109437691,-3.1247607528575196,0.025966746450134193,-0.2488428093169075,False,True,False,False
600,5,-1.552716089555997,-1.552716089555997,0.02700261810560467,-1.2848272889147494,0.011215199385606223,-1.8086574639318753,0.013634261553978622,-2.6817623981639085,0.1019508752964402,-0.13732577515613387,False,True,False,False
601,5,-1.3692313233789233,-1.3692313233789233,-0.06991471329825893,-1.6566822528573404,0.04527700438965199,-1.6339169837199394,0.03753567854561346,-2.2018454218948134,0.07182878537065851,-0.13543258442694373,False,True,True,False
602,5,-1.245530413399548,-1.245530413399548,-0.08069791589091668,-1.7448286570814622,-0.02429694070923749,-2.167590238182633,0.09725058089178118,-2.115020712414894,0.1466519416135671,0.08118466041691608,False,True,False,False
603,5,-1.5951568176243263,-1.5951568176243263,-0.2886512358633455,-2.768746400530306,-0.06995652676988806,-2.5124385907813274,0.03183637900573266,-2.4074978412245276,0.129036511868045,0.11267206657515161,False,True,False,False
604,5,-1.8143488728551622,-1.8143488728551622,-0.28698859484332395,-2.7390585216148935,-0.12043236451380657,-3.190813499134962,-0.02401078307366178,-3.0082810602620587,0.07294543359502814,-0.006425090727274485,False,True,False,False
605,5,-1.0970290003164749,-1.0970290003164749,0.0804118222767054,-1.1382732575871066,-0.47510691027484064,-3.638040370138083,0.07826820780180677,-1.5847159206742765,0.0452017716066373,-0.0017933272826398117,False,True,True,False
606,5,-0.916482050296672,-0.916482050296672,0.29100268320215816,-0.07053238284214358,0.15217004244371035,-1.2255424577517675,0.21955505518237783,-1.1465990759701796,0.2188361334041079,0.2263221637324796,False,True,False,False
607,5,-0.10748761877811619,-0.10748761877811619,0.15092240522118472,-0.4986787898570104,0.1370149032350294,-0.6483356590862861,0.28574505667194183,-0.931706653517296,0.25781025990477846,0.2603158466290093,False,True,False,False
608,5,-0.2636678220419346,-0.2636678220419346,0.27084580969426486,-0.12169651145448346,0.1284094808962648,-0.9230871179472848,0.2958976964342338,-0.7704281287554633,0.22941988359841503,0.2660521112467493,False,True,False,False
609,5,-0.1681887878148316,-0.1681887878148316,0.2722917056991322,-0.10419388229032922,0.17518572997968052,-0.6720200249575174,0.26269630346343786,-0.37515615993779194,0.1672423002890765,0.25074419457141706,False,True,False,False
610,5,-0.041801941994040304,-0.041801941994040304,0.33424271595244637,0.1837252565506421,0.15629431525351944,-0.12509238981207127,0.23696659190999292,-0.18619292376133267,0.09362882173909837,0.1770378525957299,False,True,False,False
611,5,-0.02304771219587254,-0.02304771219587254,0.3361337988194518,0.08118334610631361,0.19956112626428346,-0.18713700390751198,0.1854239487503475,-0.10122977690835877,0.05030575309967111,0.1377042484840607,False,True,False,False
612,5,0.0036642305374654516,0.0036642305374654516,0.2957545751041274,0.3082303774407752,0.1722224294866822,0.05106823918109993,0.1820506191991269,-0.1941577200781608,0.07091463631740857,0.17339365272991025,False,True,False,False
613,5,-0.19280551233612164,-0.19280551233612164,0.2892666099877079,0.15804547195366114,0.2627550658313196,0.081723221562644,0.1604827044113486,-0.07203282997810212,0.040500561431777604,0.18769011643199462,False,True,False,False
614,5,-0.11587259586490739,-0.11587259586490739,0.28650982404296943,0.2436699805077891,0.16492151788269394,0.23671172975997856,0.19828778589064044,-0.3266104241123391,0.0821704542053896,0.24368793616022588,False,True,False,False
615,5,0.09241410345550582,0.09241410345550582,0.3221786495708665,0.23524444935770394,-0.1810559302908783,0.2606818532528441,0.17595296367302315,-0.019297809548281197,0.0800818336981336,0.2872696950985747,False,True,False,False
616,5,0.13959948436049674,0.13959948436049674,0.3390503507297682,0.2158443223433899,-0.295904563152672,0.3538507907047138,0.1449794316045545,0.022053832748714974,0.08405649244383251,0.33239572598715716,False,True,False,False
617,5,0.13950147314366423,0.13950147314366423,0.33499383331626476,0.11674484160011678,-0.26836256112122303,0.3868655116947225,0.04901787788776779,-0.1594028305685875,-0.00045393332988741264,0.2145582775665006,False,True,False,False
618,5,0.291950687591376,0.291950687591376,0.20234526547475418,0.3115257146590962,-0.4852168662673926,0.32506127762742787,-0.030467620067476497,-0.0065378552479238294,-0.06907553246064335,0.10894238024468383,False,True,False,False
619,5,0.3540271921575364,0.3540271921575364,0.3004123106640393,0.26402435750054776,-0.557957019844777,0.39187427351307924,0.11591675308248539,-0.21574350747426796,0.08895064103777406,0.2998876122477493,False,True,False,False
620,5,0.2884561179616649,0.2884561179616649,0.3759953194058645,0.15431356667751184,-0.47002166493727704,0.4658280095555044,0.12414813647204759,-0.15086383936975878,0.09339194029343423,0.32478288882786677,False,True,False,False
621,5,0.37399834861575343,0.37399834861575343,0.29220565865705395,0.2775038377088259,-0.7257675748864421,0.4421365886383245,0.16073595650968564,-0.4573085469628839,0.12622144598336416,0.3337622118701271,False,True,False,False
622,5,0.38591707171668077,0.38591707171668077,0.2811702468752736,0.2390461939968731,-0.5315054011934026,0.4155562824586293,0.09247704560811953,-0.18448062378409014,0.045655975453892994,0.25117979075972496,False,True,False,False
623,5,0.35885584587734276,0.35885584587734276,0.217673237179959,0.35516354383712734,-0.7713456932980998,0.3632635533935977,0.04510049340292677,-0.2613371790284036,0.003266687653404654,0.15076807601726527,False,True,False,False
624,5,0.32266522858114655,0.32266522858114655,0.18971212961203177,0.29660260759714174,-0.6182301309763587,0.3043755911870195,-0.17388330889476356,0.07116408163394983,-0.25963277575813204,-0.23908716191841473,False,True,False,False
625,5,0.32857169681326936,0.32857169681326936,0.25453896204896076,0.16779176986766386,-0.6786028830830333,0.21803020405556606,-0.10821988764942003,0.15722372120605066,-0.16295857919277545,-0.07192502228019237,False,True,False,False
626,5,0.3599589047590155,0.3599589047590155,0.2243685151171041,0.18479503080035464,-0.8152448207323426,0.11650678041028306,-0.0690910279838397,-0.029340124106630006,-0.08791001377507746,0.007920356039498033,False,True,False,False
627,5,0.29979520920338987,0.29979520920338987,-0.005660037617584379,0.27058079583481753,-1.287471125114188,-0.007534312001252319,0.06736889523797795,-0.4638428716268108,0.04535058642089307,0.1682141687995442,False,False,False,False
628,5,0.33244095031226895,0.33244095031226895,0.17479563090553607,0.2603298672444324,-0.8294159015909375,0.170772530456621,0.039795635656749484,-0.3554953755263237,0.019840883028465983,0.15281474379860793,False,True,False,False
629,5,0.38019584444896026,0.38019584444896026,0.12251174272898224,0.30946857275472484,-0.9635189418299843,0.1725643941697136,0.07561719338482153,-0.3856948685152204,0.07877013521323628,0.23715099296758035,False,True,False,False
630,5,0.2886996406886404,0.2886996406886404,0.16641558969286507,0.2613096855776387,-1.098417085545925,0.15973391449459695,0.02830873814592405,-0.2770141209191179,0.06581493446099063,0.2402444711985301,False,False,False,False
631,5,0.31785065556127834,0.31785065556127834,0.21531309975914426,0.25531659662379325,-0.41456557717528186,0.22809984612692125,0.12786043182204554,-0.5213550973225356,0.13548198572237002,0.31180411767818617,False,True,False,False
632,5,0.31421473058213045,0.31421473058213045,0.09006524506658908,0.2814669605848539,-0.8134625475648121,0.20253703296979264,0.09743948328847052,-0.34742039677611136,0.10931226583812326,0.27813834572971796,False,True,False,False
633,5,0.27072102849098045,0.27072102849098045,0.019746174335713795,0.26608131338528407,-0.3182151807032396,0.1472749392641749,0.16139744466961659,-0.5290986137583165,0.14699289466359078,0.33950362678020707,False,True,False,False
634,5,0.039886666392850434,0.039886666392850434,-0.3445594645465866,0.07296337874527736,-1.632169495212683,-0.0208792116729295,0.11321033724123775,-0.18222467310676205,0.107213991249826,0.23068308548132987,False,False,False,False
635,5,-0.13794792381061916,-0.13794792381061916,-0.31739308871253025,0.05543365411735779,-1.8321220865088215,-0.09749785694993207,0.02292885386587995,-0.25670332568898746,0.030150834020588713,0.06215317508886342,False,False,False,False
636,5,0.2585705089754714,0.2585705089754714,0.005775153580654724,0.3499070839857382,-1.5289608530636145,0.19127767687581987,0.16050561361301174,-0.21524907822357697,0.16587539538140317,0.30325626116272464,False,False,False,False
637,5,0.3257710626521134,0.3257710626521134,0.0054024209853144045,0.3625140916724504,-0.7620442688745144,0.15114553137714137,0.21108363831429056,-0.9487808460660998,0.23433241702148722,0.4515536583473254,False,True,False,False
638,5,0.2622501980852212,0.2622501980852212,0.12820128940495035,0.28334528553500915,-0.420565146197047,-0.3855237238072311,0.1565884064164491,-0.7042515633735535,0.23234309634153483,0.3821763875338997,False,True,False,False
639,5,0.12550955067859493,0.12550955067859493,0.17190742390930935,0.031079310341345256,-0.49588276331757775,-0.5590936458524676,0.14702732730737889,-0.725550233961259,0.24090247730673842,0.4421527777854224,False,True,False,False
640,5,0.08814816651241442,0.08814816651241442,0.15986328735084032,-0.7154208670818469,-0.8573139489887902,-0.07349849044452816,0.13938139754276346,-1.1292078741946372,0.24297594837787528,0.4483031048781596,False,True,False,False
641,5,-0.07615209831647962,-0.07615209831647962,0.13846226996351352,-1.3327047785748976,-0.4704061445710155,-0.39997592715515284,0.1777527383371721,-1.8033684014861882,0.24810588682819823,0.5063629712162321,False,True,False,False
642,5,-0.3502825273583585,-0.3502825273583585,0.1752790334639024,-0.9278995604361082,-0.35830556495856025,-0.9539817020000201,0.1630002913573626,-1.602264394369148,0.2283289121840809,0.4828440725491657,False,True,False,False
643,5,-0.27722939592108187,-0.27722939592108187,0.16910301910310144,-1.0548655636930602,-0.6142918305695142,-0.5046639675690934,0.19517801542261393,-1.5494015536783214,0.21699569565774313,0.4505892538276388,False,True,False,False
644,5,0.12703404850271993,0.12703404850271993,0.17413553470715848,-1.3756783310070766,-0.9352199035318385,-0.15957452089548418,0.21099008860346768,-1.439205045299095,0.18690980956247305,0.43161771273863836,False,True,False,False
645,5,0.18195402195920618,0.18195402195920618,0.1520963763193297,-0.7485289855573725,-0.9492405714074101,0.03916038621158946,0.14106953101620867,-0.8058114877988216,0.15736203139294092,0.24636383852188082,False,True,False,False
646,5,-0.06387866263808295,-0.06387866263808295,0.13050924325050095,-0.6237150737060952,-1.06405011289959,-0.028441941350418665,0.17674577968200456,-0.8738262560855385,0.1788160552875122,0.28844943686054336,False,False,False,False
647,5,-0.030906557778052735,-0.030906557778052735,0.2337890426254967,-0.3578304548506075,-1.1432543681091718,0.04071754318405596,0.13477930223233614,-1.110461135511807,0.15477304389765512,0.2410897239086357,False,False,False,False
