dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTm2,ETTm2__h4l_lr5e4,h4l_lr5e4,2021,336,0.19572051265276968,0.2998029180314569,,,c2ca7bbbb6e8266861efad9b1dd8353b1cf6b693bb70eb4e1449b1f3c71d0f25,True,False
ETTm2,ETTm2__h4l_lr5e4,h4l_lr5e4,2021,720,0.27821082471249003,0.35075111233939726,,,c2ca7bbbb6e8266861efad9b1dd8353b1cf6b693bb70eb4e1449b1f3c71d0f25,True,False
ETTm2,ETTm2__h4l_wd0,h4l_wd0,2021,96,0.11279906115184228,0.22885801953574023,,,3b2947aa4b22714fec415628e09f291332488ac67475e5b93c0f1c832d7a1ed3,True,False
ETTm2,ETTm2__h4l_wd0,h4l_wd0,2021,192,0.15121318508560458,0.2650328311137855,,,3b2947aa4b22714fec415628e09f291332488ac67475e5b93c0f1c832d7a1ed3,True,False
ETTm2,ETTm2__h4l_wd0,h4l_wd0,2021,336,0.19615045340643042,0.30045694919923943,,,3b2947aa4b22714fec415628e09f291332488ac67475e5b93c0f1c832d7a1ed3,True,False
ETTm2,ETTm2__h4l_wd0,h4l_wd0,2021,720,0.27402897253632547,0.3514515822960271,,,3b2947aa4b22714fec415628e09f291332488ac67475e5b93c0f1c832d7a1ed3,True,False
ETTm2,ETTm2__h4l_wd1e3,h4l_wd1e3,2021,96,0.11273958010133356,0.22882115840911865,,,c7d6f903e0e0764496f0225746bd5e7f5df2b8fd769929bcfd0482a2965fdcbf,True,False
ETTm2,ETTm2__h4l_wd1e3,h4l_wd1e3,2021,192,0.15116415306692943,0.2650097073055804,,,c7d6f903e0e0764496f0225746bd5e7f5df2b8fd769929bcfd0482a2965fdcbf,True,False
ETTm2,ETTm2__h4l_wd1e3,h4l_wd1e3,2021,336,0.19614554951632662,0.30045698609735283,,,c7d6f903e0e0764496f0225746bd5e7f5df2b8fd769929bcfd0482a2965fdcbf,True,False
ETTm2,ETTm2__h4l_wd1e3,h4l_wd1e3,2021,720,0.27407753087269765,0.3514650640802251,,,c7d6f903e0e0764496f0225746bd5e7f5df2b8fd769929bcfd0482a2965fdcbf,True,False
ETTm2,ETTm2__h4l_wd5e2,h4l_wd5e2,2021,96,0.11252498436563958,0.2286347240830461,,,5ceb1fbfdbbffbc5d8e6eb51055ac95bdb69e8d2a4276f8f8cf19feed5dea9cc,True,False
ETTm2,ETTm2__h4l_wd5e2,h4l_wd5e2,2021,192,0.15089332388015464,0.26485150974864763,,,5ceb1fbfdbbffbc5d8e6eb51055ac95bdb69e8d2a4276f8f8cf19feed5dea9cc,True,False
ETTm2,ETTm2__h4l_wd5e2,h4l_wd5e2,2021,336,0.19584604120990706,0.30034975539005937,,,5ceb1fbfdbbffbc5d8e6eb51055ac95bdb69e8d2a4276f8f8cf19feed5dea9cc,True,False
ETTm2,ETTm2__h4l_wd5e2,h4l_wd5e2,2021,720,0.27400649383974574,0.35145172224276594,,,5ceb1fbfdbbffbc5d8e6eb51055ac95bdb69e8d2a4276f8f8cf19feed5dea9cc,True,False
ETTm2,ETTm2__h4l_wide_interaction,h4l_wide_interaction,2021,96,0.11562039864171918,0.23098834215973815,,,32020fd2b00e6c0ac90d98194159d7336f376e6b5e6f724b09c3e236f11ff368,True,False
ETTm2,ETTm2__h4l_wide_interaction,h4l_wide_interaction,2021,192,0.1553767147609809,0.26815872041818994,,,32020fd2b00e6c0ac90d98194159d7336f376e6b5e6f724b09c3e236f11ff368,True,False
ETTm2,ETTm2__h4l_wide_interaction,h4l_wide_interaction,2021,336,0.2029290181706615,0.3050887684470841,,,32020fd2b00e6c0ac90d98194159d7336f376e6b5e6f724b09c3e236f11ff368,True,False
ETTm2,ETTm2__h4l_wide_interaction,h4l_wide_interaction,2021,720,0.2775812896253127,0.35493114435424405,,,32020fd2b00e6c0ac90d98194159d7336f376e6b5e6f724b09c3e236f11ff368,True,False
