dataset,checkpoint_seed,candidate_family,control_family,horizon,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
Weather,2022,block_dct2_b96,balanced_interval,192,0.0008569070573600757,0.000856540017354801,0.005524035212506136,0.005508805785526261
Weather,2022,block_dct2_b96,balanced_interval,288,0.0013470561267969164,0.0013461492539411646,0.004087341522545455,0.004078999711331743
Weather,2022,block_dct2_b96,balanced_interval,336,0.001637502044659942,0.0016361620696905277,0.0045204487149484345,0.00451024686475876
Weather,2022,block_dct2_b96,balanced_interval,512,-0.0003153824597018246,-0.00031543219797858235,0.0010616653397511142,0.0010611019724910964
Weather,2022,block_dct2_b96,balanced_interval,720,-0.002233593529139825,-0.002236089857414747,-0.0020865345704458465,-0.0020887128984914405
Weather,2022,block_dct2_b96,dct2,48,0.024911085995783424,0.02460336540666863,0.027503890776865894,0.02712910267749058
Weather,2022,block_dct2_b96,dct2,96,0.006680984642419778,0.006658716483197713,0.016380005188488984,0.016246582385536446
Weather,2022,block_dct2_b96,dct2,144,0.00350158796608697,0.0034954645562492725,0.012450914124175289,0.01237372219507038
Weather,2022,block_dct2_b96,dct2,192,0.0020674922636112697,0.002065356473644475,0.009731510831932345,0.009684312906848569
Weather,2022,block_dct2_b96,dct2,288,0.0012138813121636094,0.0012131448562637814,0.005116409269091521,0.005103342741253347
Weather,2022,block_dct2_b96,dct2,336,0.0012817547441782804,0.0012809336474185473,0.004967074586031641,0.004954759070192716
Weather,2022,block_dct2_b96,dct2,512,0.0005796713587568744,0.0005795033817734829,0.0021342462296556662,0.0021319703455582317
Weather,2022,block_dct2_b96,dct2,720,-0.0005310777571403304,-0.0005312188039001686,0.0015621616827921538,0.0015609421433524506
Weather,2022,block_dct2_b96,pca_fit,48,0.04412061693107149,0.04316146041566471,0.04200083135515496,0.04113101658851914
Weather,2022,block_dct2_b96,pca_fit,96,0.019617193476572453,0.019426028418116914,0.026125542903017957,0.025787223568976114
Weather,2022,block_dct2_b96,pca_fit,144,0.011097405376485259,0.011036056321597654,0.019415037679792947,0.01922777966769862
Weather,2022,block_dct2_b96,pca_fit,192,0.008518352715990118,0.00848217434907017,0.016619650597300906,0.01648230612928625
Weather,2022,block_dct2_b96,pca_fit,288,0.003871205272948563,0.003863721817594312,0.009240178511529673,0.00919761924800655
Weather,2022,block_dct2_b96,pca_fit,336,0.0036807859461916053,0.0036740201572865727,0.009773807870981388,0.009726199442292027
Weather,2022,block_dct2_b96,pca_fit,512,0.0017853991164607157,0.0017838062395728604,0.006438821847575466,0.006418137053229134
Weather,2022,block_dct2_b96,pca_fit,720,-0.0018052608394311528,-0.0018068913037705414,0.0030430086823670624,0.0030383834242029284
Weather,2022,block_dct2_b144,balanced_interval,48,-0.005307751579025941,-0.00532186264740675,-0.00830591130268347,-0.008340501084197482
Weather,2022,block_dct2_b144,balanced_interval,96,-0.0033047701663682537,-0.0033102369397788323,-0.0032599224396912397,-0.003265241765473492
Weather,2022,block_dct2_b144,balanced_interval,144,-0.002605636419052508,-0.002609034039974034,-0.00055278076556694,-0.0005529335770100285
Weather,2022,block_dct2_b144,balanced_interval,192,-0.0025297879797143816,-0.002532990593400619,-0.002819142639155424,-0.0028231201586186305
Weather,2022,block_dct2_b144,balanced_interval,288,-0.001609148726984108,-0.0016104441015205584,-0.0023675092681591558,-0.002370314031223897
Weather,2022,block_dct2_b144,balanced_interval,336,-0.0020912256138508247,-0.0020934137511652295,-0.0030225878133006683,-0.0030271604377374306
Weather,2022,block_dct2_b144,balanced_interval,512,-0.0023017775855931396,-0.0023044287093287874,-0.003455176211918862,-0.003461152213977803
Weather,2022,block_dct2_b144,balanced_interval,720,-0.0027418739611015206,-0.002745636335377055,-0.006248145476344455,-0.006267705854767325
Weather,2022,block_dct2_b144,dct2,48,0.009751913598155698,0.00970451788018023,0.012938933420960943,0.012855585287844473
Weather,2022,block_dct2_b144,dct2,96,0.0026387326726270205,0.0026352542777589028,0.007927095900768035,0.007895759333386154
Weather,2022,block_dct2_b144,dct2,144,-0.0004585316685503313,-0.0004586368102654781,0.005372298542910629,0.005357893554603921
Weather,2022,block_dct2_b144,dct2,192,-0.0013192027734631523,-0.0013200733042020296,0.001388332980270825,0.0013873696918786926
Weather,2022,block_dct2_b144,dct2,288,-0.0017423235416173448,-0.001743842269189333,-0.001338441521613311,-0.0013393376342201169
Weather,2022,block_dct2_b144,dct2,336,-0.0024469729143326148,-0.002449969195996049,-0.0025759619422174073,-0.0025792825828503396
Weather,2022,block_dct2_b144,dct2,512,-0.0014067237671344375,-0.001407713667130439,-0.0023825953220143266,-0.0023854359578290296
Weather,2022,block_dct2_b144,dct2,720,-0.001039358189102088,-0.0010398985090038781,-0.0025994492231063726,-0.0026028307206136247
Weather,2022,block_dct2_b144,pca_fit,48,0.028961444533443858,0.028546081396361167,0.02743587399924999,0.02706292888357975
Weather,2022,block_dct2_b144,pca_fit,96,0.015574941506779688,0.015454279352852152,0.017672633615297015,0.01751738850111162
Weather,2022,block_dct2_b144,pca_fit,144,0.007137285741847787,0.007111875806562251,0.012336422098528409,0.012260640388583433
Weather,2022,block_dct2_b144,pca_fit,192,0.005131657678915425,0.005118513217552523,0.008276472745639347,0.008242317039629521
Weather,2022,block_dct2_b144,pca_fit,288,0.000915000419167609,0.0009145819339319017,0.002785327720825054,0.0027814522945146525
Weather,2022,block_dct2_b144,pca_fit,336,-4.7941712319366774e-05,-4.794286154163885e-05,0.0022307713427322977,0.0022282850214888628
Weather,2022,block_dct2_b144,pca_fit,512,-0.00020099600943064244,-0.0002010162104819635,0.001921980295905593,0.0019201344745101157
Weather,2022,block_dct2_b144,pca_fit,720,-0.0023135412713928545,-0.0023162195730557222,-0.0011186022235316246,-0.0011192280923431053
Weather,2022,block_pca_fit_b16,balanced_interval,48,-0.031132984751672945,-0.03162268485139741,-0.03718148024691523,-0.03788135871308618
Weather,2022,block_pca_fit_b16,balanced_interval,96,-0.01811052831056881,-0.018275518442884664,-0.023131116456497243,-0.023400715426075802
Weather,2022,block_pca_fit_b16,balanced_interval,144,-0.011186728652314498,-0.011249534078552115,-0.01749953845545075,-0.017653552458203325
Weather,2022,block_pca_fit_b16,balanced_interval,192,-0.0068908983458115065,-0.006914695215016975,-0.01224835888018683,-0.012323677222381813
Weather,2022,block_pca_fit_b16,balanced_interval,288,-0.0024679200582167302,-0.002470967879667718,-0.007535677933093927,-0.007564142609337798
Weather,2022,block_pca_fit_b16,balanced_interval,336,-0.001377670985407534,-0.0013786204100276755,-0.005741579286273468,-0.005758093743851278
Weather,2022,block_pca_fit_b16,balanced_interval,512,-0.0019930815186478845,-0.0019950690258196957,-0.006660797511456562,-0.006683029957730513
Weather,2022,block_pca_fit_b16,balanced_interval,720,-0.0013804631745083428,-0.0013814164524008632,-0.007477164687918948,-0.00750518848644699
Weather,2022,block_pca_fit_b16,dct2,48,-0.016073319574491294,-0.016203190260235978,-0.015936635523270924,-0.016064300983518853
Weather,2022,block_pca_fit_b16,dct2,96,-0.012167025471573509,-0.012241344835325574,-0.011944098116037935,-0.012015713699768282
Weather,2022,block_pca_fit_b16,dct2,144,-0.009039623901812378,-0.00908060469252403,-0.011574459146973238,-0.01164170238351625
Weather,2022,block_pca_fit_b16,dct2,192,-0.0056803131395602655,-0.005696476708460407,-0.008040883260760712,-0.008073297985324857
Weather,2022,block_pca_fit_b16,dct2,288,-0.002601094872849967,-0.002604480655062691,-0.006506610186548123,-0.006527824160001527
Weather,2022,block_pca_fit_b16,dct2,336,-0.001733418285889293,-0.0017349215238207094,-0.005294953415190147,-0.005308996455832826
Weather,2022,block_pca_fit_b16,dct2,512,-0.001098027700189157,-0.0010986307533071837,-0.005588216621552045,-0.0056038598296939135
Weather,2022,block_pca_fit_b16,dct2,720,0.0003220525974912163,0.00032200074412014335,-0.003828468434680842,-0.00383580638133596
Weather,2022,block_pca_fit_b16,pca_fit,48,0.0031362113607968697,0.003131298587121245,-0.0014396949449817706,-0.0014407318032758631
Weather,2022,block_pca_fit_b16,pca_fit,96,0.0007691833625790711,0.0007688876168888692,-0.0021985604015089468,-0.0022009790075876445
Weather,2022,block_pca_fit_b16,pca_fit,144,-0.0014438064914142892,-0.0014448492818086578,-0.004610335591355391,-0.004620979539592618
Weather,2022,block_pca_fit_b16,pca_fit,192,0.0007705473128183349,0.000770250517474258,-0.0011527434953920407,-0.001153408159546343
Weather,2022,block_pca_fit_b16,pca_fit,288,5.6229087935083375e-05,5.622750710954083e-05,-0.0023828409441097823,-0.0023856821658705396
Weather,2022,block_pca_fit_b16,pca_fit,336,0.0006656129161239712,0.000665391444987673,-0.0004882201302404744,-0.000488339329085985
Weather,2022,block_pca_fit_b16,pca_fit,512,0.00010770005751455558,0.00010769425807155564,-0.0012836410036322248,-0.0012844652233749976
Weather,2022,block_pca_fit_b16,pca_fit,720,-0.000952130484799671,-0.0009525839049233653,-0.0023476214351060964,-0.002350379255991575
Weather,2022,block_pca_fit_b32,balanced_interval,48,-0.01462678800649345,-0.014734282932569398,-0.027686379270245937,-0.02807320878656605
Weather,2022,block_pca_fit_b32,balanced_interval,96,-0.011075668454745056,-0.011137230741836257,-0.015449650438604353,-0.015569613286419148
Weather,2022,block_pca_fit_b32,balanced_interval,144,-0.005670974132125503,-0.005687084545444199,-0.011307663368627955,-0.01137183664924235
Weather,2022,block_pca_fit_b32,balanced_interval,192,-0.0031356256524030447,-0.0031405468688723293,-0.008104934697239932,-0.008137868596035158
Weather,2022,block_pca_fit_b32,balanced_interval,288,-0.0008193344397350252,-0.0008196701858869115,-0.005298790588675436,-0.005312854008259649
Weather,2022,block_pca_fit_b32,balanced_interval,336,0.000414148607379532,0.00041406285968281775,-0.003412611516131265,-0.00341844110429812
Weather,2022,block_pca_fit_b32,balanced_interval,512,-0.0005942452462342708,-0.0005944218449198679,-0.004662020811415954,-0.004672904937873756
Weather,2022,block_pca_fit_b32,balanced_interval,720,0.00013094648122782178,0.00013093790811158357,-0.0045712173960534746,-0.004581681348552857
Weather,2022,block_pca_fit_b32,dct2,48,0.0004328771706882095,0.00043278349288322637,-0.006441534546601592,-0.0064623258489155955
Weather,2022,block_pca_fit_b32,dct2,96,-0.005132165615749777,-0.005145357736097145,-0.004262632098145073,-0.004271730036808918
Weather,2022,block_pca_fit_b32,dct2,144,-0.0035238693816233555,-0.0035300855087947447,-0.005382584060150543,-0.0053970961916387505
Weather,2022,block_pca_fit_b32,dct2,192,-0.0019250404461518586,-0.001926894526046885,-0.0038974590778138077,-0.0039050640482560794
Weather,2022,block_pca_fit_b32,dct2,288,-0.0009525092543681998,-0.0009529630353735108,-0.00426972284212956,-0.004278851095784297
Weather,2022,block_pca_fit_b32,dct2,336,5.840130689791097e-05,5.839960157483226e-05,-0.0029659856450479733,-0.0029703885323619783
Weather,2022,block_pca_fit_b32,dct2,512,0.0003008085722244429,0.0003007633338619753,-0.003589439921511457,-0.0035958896756793646
Weather,2022,block_pca_fit_b32,dct2,720,0.0018334622532272691,0.0018317824880624833,-0.0009225211428154264,-0.0009229467963263183
Weather,2022,block_pca_fit_b32,pca_fit,48,0.01964240810597637,0.01945075291570264,0.008055406031687555,0.008023048191992177
Weather,2022,block_pca_fit_b32,pca_fit,96,0.0078040432184027135,0.00777367073387536,0.00548290561638395,0.005467901923187246
Weather,2022,block_pca_fit_b32,pca_fit,144,0.0040719480287747575,0.004063668889620509,0.001581539495467348,0.0015802895209277024
Weather,2022,block_pca_fit_b32,pca_fit,192,0.0045258200062267715,0.004515593915827232,0.0029906806875548346,0.0029862130569293655
Weather,2022,block_pca_fit_b32,pca_fit,288,0.001704814706416903,0.0017033623352837868,-0.00014595359969130214,-0.0001459642514360926
Weather,2022,block_pca_fit_b32,pca_fit,336,0.002457432508911049,0.002454415493519657,0.0018407476399016677,0.0018390545030033678
Weather,2022,block_pca_fit_b32,pca_fit,512,0.0015065363299282023,0.00150540207374239,0.0007151356964084241,0.0007148800478210537
Weather,2022,block_pca_fit_b32,pca_fit,720,0.0005592791709366406,0.0005591228034934614,0.0005583258567594047,0.0005581700218818542
Weather,2022,block_pca_fit_b48,balanced_interval,48,-0.02709668329617939,-0.027467136870946263,-0.027705886480236135,-0.02809326382214339
Weather,2022,block_pca_fit_b48,balanced_interval,96,-0.01439101753689158,-0.014495066755324526,-0.015465526411314191,-0.015585736569870612
Weather,2022,block_pca_fit_b48,balanced_interval,144,-0.009115275494776053,-0.009156946135337352,-0.012329938549933226,-0.012406265622367352
Weather,2022,block_pca_fit_b48,balanced_interval,192,-0.006010627737488252,-0.006028727806475009,-0.010445466209269628,-0.010500210535404175
Weather,2022,block_pca_fit_b48,balanced_interval,288,-0.003231589234162565,-0.0032368164478708827,-0.007045024812628928,-0.007069899379604561
Weather,2022,block_pca_fit_b48,balanced_interval,336,-0.0026832130787330195,-0.0026868161167981075,-0.006688855439454154,-0.006711275793959359
Weather,2022,block_pca_fit_b48,balanced_interval,512,-0.0032743587977585417,-0.003279725366285069,-0.008047765051135304,-0.00808023535831448
Weather,2022,block_pca_fit_b48,balanced_interval,720,-0.0032195069121253193,-0.0032246950908021432,-0.008955477430643862,-0.008995697692876892
Weather,2022,block_pca_fit_b48,dct2,48,-0.01203701811899758,-0.012109754571951958,-0.006461041756591806,-0.006481959312349517
Weather,2022,block_pca_fit_b48,dct2,96,-0.00844751469789627,-0.008483295632539356,-0.004278508070854838,-0.004287673953950577
Weather,2022,block_pca_fit_b48,dct2,144,-0.006968170744273928,-0.0069925049347965285,-0.006404859241455725,-0.006425414212874125
Weather,2022,block_pca_fit_b48,dct2,192,-0.004800042531236986,-0.004811581190018233,-0.006237990589843454,-0.006257487372308468
Weather,2022,block_pca_fit_b48,dct2,288,-0.003364764048795756,-0.0033704312217983645,-0.006015957066083003,-0.0060340892784276345
Weather,2022,block_pca_fit_b48,dct2,336,-0.003038960379214714,-0.003043582700472225,-0.0062422295683707794,-0.00626175288523112
Weather,2022,block_pca_fit_b48,dct2,512,-0.002379304979299799,-0.0023821377716388703,-0.0069751841612309025,-0.006999567417872221
Weather,2022,block_pca_fit_b48,dct2,720,-0.001516991140125866,-0.0015181423532386606,-0.005306781177405839,-0.005320887081915915
Weather,2022,block_pca_fit_b48,pca_fit,48,0.007172512816290469,0.0071468517343730165,0.008035898821697402,0.008003697300547508
Weather,2022,block_pca_fit_b48,pca_fit,96,0.004488694136256216,0.004478635005147558,0.005467029643674072,0.005452112633404171
Weather,2022,block_pca_fit_b48,pca_fit,144,0.0006276466661242384,0.0006274497371582255,0.0005592643141621098,0.0005591079550255618
Weather,2022,block_pca_fit_b48,pca_fit,192,0.0016508179211415838,0.0016494560707293049,0.0006501491755251202,0.0006499378743448636
Weather,2022,block_pca_fit_b48,pca_fit,288,-0.0007074400880107335,-0.0007076903827691883,-0.001892187823644731,-0.0018939791406826778
Weather,2022,block_pca_fit_b48,pca_fit,336,-0.0006399291772014973,-0.0006401339755606195,-0.0014354962834211007,-0.0014365271013969672
Weather,2022,block_pca_fit_b48,pca_fit,512,-0.0011735772215960122,-0.001174266132814017,-0.002670608543310987,-0.0026741777949574885
Weather,2022,block_pca_fit_b48,pca_fit,720,-0.0027911742224166654,-0.002795073175895446,-0.0038259341778310333,-0.003833262406790938
Weather,2022,block_pca_fit_b96,balanced_interval,48,-0.026563425232175572,-0.026919377796162935,-0.03070573242004516,-0.03118201579907809
Weather,2022,block_pca_fit_b96,balanced_interval,96,-0.015172837924495816,-0.015288529814019292,-0.0175629810834957,-0.017718117122064836
Weather,2022,block_pca_fit_b96,balanced_interval,144,-0.008179565260612547,-0.008213109300718946,-0.011663739957457397,-0.011732026606674495
Weather,2022,block_pca_fit_b96,balanced_interval,192,-0.005547256411078915,-0.005562670927501623,-0.009311555200410779,-0.009355042604186181
Weather,2022,block_pca_fit_b96,balanced_interval,288,-0.001974956123507033,-0.001976907633856273,-0.00640852944779615,-0.006429108008589202
Weather,2022,block_pca_fit_b96,balanced_interval,336,-0.0010077364041116829,-0.0010082443410495134,-0.005184984431094154,-0.0051984497252572925
Weather,2022,block_pca_fit_b96,balanced_interval,512,-0.0016421891900030708,-0.0016435383210793297,-0.006146454046249113,-0.006165382255505003
Weather,2022,block_pca_fit_b96,balanced_interval,720,-0.0016185941319134403,-0.0016199047624263496,-0.007323251906885937,-0.007350132493837425
Weather,2022,block_pca_fit_b96,dct2,48,-0.011503760054993832,-0.011570182761965198,-0.009460887696400824,-0.009505783367005582
Weather,2022,block_pca_fit_b96,dct2,96,-0.009229335085500532,-0.009272056728198974,-0.006375962743036444,-0.006396332462665688
Weather,2022,block_pca_fit_b96,dct2,144,-0.006032460510110362,-0.006050692442713945,-0.005738660648979939,-0.005755158305054353
Weather,2022,block_pca_fit_b96,dct2,192,-0.004336671204827716,-0.0043460881712384936,-0.005104079580984697,-0.005117127585074099
Weather,2022,block_pca_fit_b96,dct2,288,-0.0021081309381402267,-0.002110354608487963,-0.005379461701250229,-0.005393956985968007
Weather,2022,block_pca_fit_b96,dct2,336,-0.001363483704593477,-0.0013644136711166155,-0.004738358560010757,-0.004749602332926983
Weather,2022,block_pca_fit_b96,dct2,512,-0.0007471353715443981,-0.0007474145466990212,-0.00507387315634463,-0.00508676704884925
Weather,2022,block_pca_fit_b96,dct2,720,8.39216400860332e-05,8.391811876373723e-05,-0.003674555653647834,-0.0036813151100707486
Weather,2022,block_pca_fit_b96,pca_fit,48,0.007705770880294369,0.007676157541219419,0.005036052881888237,0.005023393228051343
Weather,2022,block_pca_fit_b96,pca_fit,96,0.0037068737486519085,0.0037000117736012417,0.0033695749714926855,0.0033639043247596367
Weather,2022,block_pca_fit_b96,pca_fit,144,0.001563356900287682,0.0015621354944694854,0.0012254629066379076,0.001224712333601219
Weather,2022,block_pca_fit_b96,pca_fit,192,0.002114189247550871,0.0021119559236306706,0.0017840601843839665,0.0017824696949967356
Weather,2022,block_pca_fit_b96,pca_fit,288,0.0005491930226447359,0.0005490422437601783,-0.0012556924588118825,-0.0012564811706794465
Weather,2022,block_pca_fit_b96,pca_fit,336,0.0010355474974197063,0.0010350115031417806,6.837472493902918e-05,6.83723874408404e-05
Weather,2022,block_pca_fit_b96,pca_fit,512,0.00045859238615933613,0.00045848724874342217,-0.0007692975384247798,-0.0007695935236715634
Weather,2022,block_pca_fit_b96,pca_fit,720,-0.0011902614422047814,-0.0011909700844838778,-0.0021937086540730205,-0.002196116593353059
Weather,2022,block_pca_fit_b144,balanced_interval,48,-0.0361421823151146,-0.0368032510980707,-0.03727903345474703,-0.03798261230770361
Weather,2022,block_pca_fit_b144,balanced_interval,96,-0.018578753544785147,-0.01875241237417824,-0.019073751485830848,-0.019256817550201255
Weather,2022,block_pca_fit_b144,balanced_interval,144,-0.010914579983919894,-0.010974361310087666,-0.012944445582178044,-0.01302858758310843
Weather,2022,block_pca_fit_b144,balanced_interval,192,-0.007743187342272894,-0.007773243343714986,-0.010367663318247459,-0.010421593755991942
Weather,2022,block_pca_fit_b144,balanced_interval,288,-0.003551451753227443,-0.0035577656302692162,-0.006012070691322571,-0.006030179460532414
Weather,2022,block_pca_fit_b144,balanced_interval,336,-0.002247516578756187,-0.002250044137364071,-0.004609185893857296,-0.004619824530029959
Weather,2022,block_pca_fit_b144,balanced_interval,512,-0.0016257864194954813,-0.0016271087267356599,-0.0050134215628491515,-0.005026009788634989
Weather,2022,block_pca_fit_b144,balanced_interval,720,-0.0015109288590363112,-0.001512070887146777,-0.006237934848181411,-0.006257431281845305
Weather,2022,block_pca_fit_b144,dct2,48,-0.02108251713793285,-0.021306323435309693,-0.01603418873110268,-0.016163426150353377
Weather,2022,block_pca_fit_b144,dct2,96,-0.012635250705789941,-0.012715412752714483,-0.007886733145371576,-0.007917915346553173
Weather,2022,block_pca_fit_b144,dct2,144,-0.008767475233417752,-0.008806022114990375,-0.007019366273700468,-0.007044059768892552
Weather,2022,block_pca_fit_b144,dct2,192,-0.006532602136021654,-0.006553986120349409,-0.006160187698821311,-0.006179200676183383
Weather,2022,block_pca_fit_b144,dct2,288,-0.0036846265678606807,-0.003691423149390749,-0.004983002944776774,-0.004995438751257186
Weather,2022,block_pca_fit_b144,dct2,336,-0.0026032638792379604,-0.0026066553129442394,-0.00416256002277399,-0.004171235508979576
Weather,2022,block_pca_fit_b144,dct2,512,-0.0007307326010366461,-0.0007309996511470906,-0.003940840672944694,-0.003948615995964078
Weather,2022,block_pca_fit_b144,dct2,720,0.00019158691296304142,0.00019156856136237632,-0.0025892385949434446,-0.002592593568178092
Weather,2022,block_pca_fit_b144,pca_fit,48,-0.0018729862026448003,-0.0018747413369122334,-0.0015372481528135714,-0.0015384303244414532
Weather,2022,block_pca_fit_b144,pca_fit,96,0.00030095812836263783,0.00030091284500799453,0.0018588045691573997,0.0018570780618564209
Weather,2022,block_pca_fit_b144,pca_fit,144,-0.0011716578230196318,-0.001172344482197163,-5.524271808262277e-05,-5.524424398961614e-05
Weather,2022,block_pca_fit_b144,pca_fit,192,-8.174168364300438e-05,-8.174502458535571e-05,0.0007279520665472405,0.0007276871737219581
Weather,2022,block_pca_fit_b144,pca_fit,288,-0.0010273026070755846,-0.0010278304631392565,-0.0008592337023384404,-0.0008596029493650459
Weather,2022,block_pca_fit_b144,pca_fit,336,-0.00020423267722472817,-0.00020425353413777714,0.0006441732621757054,0.0006439658271236715
Weather,2022,block_pca_fit_b144,pca_fit,512,0.0004749951566670673,0.0004748823643269118,0.000363734944975104,0.0003636688014397871
Weather,2022,block_pca_fit_b144,pca_fit,720,-0.0010825961693277176,-0.001083182388087689,-0.0011083915953685722,-0.001109006088344966
Weather,2023,block_dct2_b16,balanced_interval,48,0.0018014512703801312,0.001799829630954708,0.006541797554332778,0.006520446579999062
Weather,2023,block_dct2_b16,balanced_interval,96,-0.0005811736303478164,-0.0005813425444634035,0.004479132771218922,0.004469116416469188
Weather,2023,block_dct2_b16,balanced_interval,144,0.0013394395721359842,0.0013385429233325752,0.003689955058030931,0.003683155539742522
Weather,2023,block_dct2_b16,balanced_interval,192,0.0017078218496785142,0.0017063643517770677,0.0031602468615247576,0.003155258537573813
Weather,2023,block_dct2_b16,balanced_interval,288,0.003081260627513509,0.0030765184158998427,0.0033402809976979067,0.0033347084654606896
Weather,2023,block_dct2_b16,balanced_interval,336,0.0028002451815331343,0.0027963281520620997,0.0035727343271196852,0.0035663597057028484
Weather,2023,block_dct2_b16,balanced_interval,512,0.0013692407454105337,0.001368303763001344,0.0012277653146178973,0.0012270119191465367
Weather,2023,block_dct2_b16,balanced_interval,720,-0.0003336367723353469,-0.00033369243527348047,-0.0005622373535034735,-0.0005623954385500785
Weather,2023,block_dct2_b16,dct2,48,-0.009592927477884846,-0.009639087090551834,0.007726669532604197,0.007696895555482697
Weather,2023,block_dct2_b16,dct2,96,-0.01001543075064437,-0.010065753036685887,0.0006504881124348305,0.0006502765909092156
Weather,2023,block_dct2_b16,dct2,144,-0.007533401880923923,-0.007561849343394211,-0.0031920218358208055,-0.0031971217624362502
Weather,2023,block_dct2_b16,dct2,192,-0.006203150603733732,-0.0062224299861286525,-0.004673392104679662,-0.004684329433065626
Weather,2023,block_dct2_b16,dct2,288,-0.0036794134031515537,-0.003686190754323526,-0.005464456233533111,-0.005479413606723327
Weather,2023,block_dct2_b16,dct2,336,-0.003442644905987884,-0.003448577614077797,-0.005388170837119529,-0.005402713136670734
Weather,2023,block_dct2_b16,dct2,512,-0.0036303291203006825,-0.003636926746497071,-0.007010768568483415,-0.007035401538146413
Weather,2023,block_dct2_b16,dct2,720,-0.0016382474237572864,-0.0016395900841712496,-0.004629345109856274,-0.004640077082206595
Weather,2023,block_dct2_b16,pca_fit,48,0.023850258202213762,0.02356808851877723,0.022698172264898297,0.022442506785869676
Weather,2023,block_dct2_b16,pca_fit,96,0.009590479770746481,0.009544637785555032,0.012268772279245988,0.012193817739162949
Weather,2023,block_dct2_b16,pca_fit,144,0.00397919929195439,0.003971292769138435,0.004749929296572057,0.00473866622240271
Weather,2023,block_dct2_b16,pca_fit,192,0.003013659763353682,0.003009123249083423,0.0033888490207903523,0.0033831133528809954
Weather,2023,block_dct2_b16,pca_fit,288,0.0006226258880202198,0.0006224320967439523,-0.0004898611520343168,-0.0004899811536023257
Weather,2023,block_dct2_b16,pca_fit,336,0.0005619882401408016,0.0005618303543277747,0.0005644856941524537,0.0005643264020771532
Weather,2023,block_dct2_b16,pca_fit,512,-0.00028695089965329924,-0.00028699207400095794,-0.0006141428024096923,-0.0006143314267126332
Weather,2023,block_dct2_b16,pca_fit,720,-0.00167500436422057,-0.0016764079676019339,-0.0016797971326054796,-0.0016812087821265198
Weather,2023,block_dct2_b32,balanced_interval,48,0.0003881470939575467,0.00038807177461963605,0.006808441170726763,0.006785316246464279
Weather,2023,block_dct2_b32,balanced_interval,96,-0.0011461906731814269,-0.0011468478007516936,0.003346024133792472,0.0033404324334339597
Weather,2023,block_dct2_b32,balanced_interval,144,-0.0005619113141408836,-0.0005620692158776475,0.0033105664176471226,0.0033050925348612203
Weather,2023,block_dct2_b32,balanced_interval,192,-0.0006031552544266861,-0.0006033371891336348,0.00392504716289364,0.003917354233606174
Weather,2023,block_dct2_b32,balanced_interval,288,-0.0007696736924845945,-0.0007699699672878424,0.002070797389429643,0.0020686547677493117
Weather,2023,block_dct2_b32,balanced_interval,336,-0.00039931881623763804,-0.0003993985546093537,0.003000481852481868,0.002995984905601823
Weather,2023,block_dct2_b32,balanced_interval,512,-0.002383001824956396,-0.002385843430540824,0.0004597552433657927,0.0004596495721188587
Weather,2023,block_dct2_b32,balanced_interval,720,-0.003404498580751945,-0.0034103004683494476,-0.00036978841362905767,-0.0003698567937928665
Weather,2023,block_dct2_b32,dct2,48,-0.011006231654307507,-0.011067023045257196,0.00799331314899819,0.007961451571156908
Weather,2023,block_dct2_b32,dct2,96,-0.01058044779347806,-0.010636618660750496,-0.0004826205249916242,-0.00048273700501488825
Weather,2023,block_dct2_b32,dct2,144,-0.00943475276720069,-0.009479400349590827,-0.00357141047620462,-0.0035777955615901025
Weather,2023,block_dct2_b32,dct2,192,-0.008514127707838968,-0.008550475977856076,-0.003908591803310745,-0.003916240309970176
Weather,2023,block_dct2_b32,dct2,288,-0.007530347723149798,-0.007558772095238364,-0.006733939841801198,-0.006756663793302309
Weather,2023,block_dct2_b32,dct2,336,-0.00664220890375869,-0.006664317295732136,-0.005960423311757301,-0.005978221979745291
Weather,2023,block_dct2_b32,dct2,512,-0.0073825716906676655,-0.0074098900582748595,-0.007778778639735547,-0.007809111939294899
Weather,2023,block_dct2_b32,dct2,720,-0.004709109232173836,-0.004720214512203391,-0.004436896169981903,-0.004446753767446854
Weather,2023,block_dct2_b32,pca_fit,48,0.02243695402579095,0.022187117584159588,0.022964815881292358,0.022703131502590734
Weather,2023,block_dct2_b32,pca_fit,96,0.009025462727912676,0.008984855497363498,0.011135663641819433,0.011073891642799372
Weather,2023,block_dct2_b32,pca_fit,144,0.0020778484056774753,0.0020756911730718253,0.004370540656188466,0.004361003742256897
Weather,2023,block_dct2_b32,pca_fit,192,0.0007026826592483838,0.0007024358356048088,0.004153649322159149,0.004145034852103269
Weather,2023,block_dct2_b32,pca_fit,288,-0.00322830843197807,-0.0032335250317312436,-0.0017593447603024347,-0.0017608933153094863
Weather,2023,block_dct2_b32,pca_fit,336,-0.0026375757576301115,-0.0026410572207700156,-7.766780485351236e-06,-7.766810646847588e-06
Weather,2023,block_dct2_b32,pca_fit,512,-0.004039193470020251,-0.004047362006361022,-0.0013821528736617432,-0.0013831084871620547
Weather,2023,block_dct2_b32,pca_fit,720,-0.004745866172637141,-0.00475714563204388,-0.0014873481927310586,-0.001488454843644682
Weather,2023,block_dct2_b48,balanced_interval,48,0.017681417895045286,0.01752601886531302,0.010535639864949145,0.010480334407798386
