dataset,target_horizon,path_id,family,mse,mae,source_path,relative_vs_setting_best_pct,relative_vs_fixed_pct,relative_vs_h1_pct,is_best,within_0p2pct_of_best
ETTh2,96,a3e_target_conditioned_scratch,target_conditioned_nested,0.2404634952545166,0.31343233585357666,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.0,-10.844652590302129,-0.21505674217016102,True,True
ETTh2,96,h1_target_set,dense_target_set,0.24098174273967743,0.3125793933868408,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2155202329618966,-10.652504777866767,0.0,False,False
ETTh2,96,a3d_teacher_preserved,teacher_preserved_nested,0.2418447881937027,0.31238245964050293,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.5744293692995228,-10.332518090479804,0.3581372780416814,False,False
ETTh2,96,h1c_row_gated,dense_target_set,0.24214863777160645,0.31481778621673584,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.7007893299173062,-10.21986142860426,0.48422549304474316,False,False
ETTh2,96,a2_nested,primary_nested,0.24372325837612152,0.3157911002635956,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.355616626197098,-9.636047877672471,1.1376445390743228,False,False
ETTh2,96,a3e_target_conditioned_warm,target_conditioned_nested,0.2456708550453186,0.314505398273468,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.165551068485594,-8.913948011859363,1.9458371627375293,False,False
ETTh2,96,a3c_warm_nested,primary_nested,0.24764448404312134,0.316547155380249,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.986311407061626,-8.182196280600884,2.7648324008684,False,False
ETTh2,96,fixed_specialist,fixed,0.2697129249572754,0.33105576038360596,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH96_official-last/ETTh2/mixed_h96/seed2021/metrics_by_target_horizon.csv,12.163771333274509,0.0,11.922555580749972,False,False
ETTh2,192,h1_target_set,dense_target_set,0.2772313058376312,0.3410320580005646,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.0,-17.14513857776646,0.0,True,True
ETTh2,192,a3d_teacher_preserved,teacher_preserved_nested,0.2778474688529968,0.34067848324775696,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2222559293958204,-16.960988735462845,0.2222559293958204,False,False
ETTh2,192,a3e_target_conditioned_scratch,target_conditioned_nested,0.27935200929641724,0.34303292632102966,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.7649581465478672,-16.511333565506124,0.7649581465478672,False,False
ETTh2,192,h1c_row_gated,dense_target_set,0.2818678021430969,0.34518033266067505,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.6724288375214114,-15.759449982052631,1.6724288375214114,False,False
ETTh2,192,a3e_target_conditioned_warm,target_conditioned_nested,0.28359556198120117,0.34349045157432556,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.2956484385271203,-15.243082245283135,2.2956484385271203,False,False
ETTh2,192,a2_nested,primary_nested,0.2843504548072815,0.3466709554195404,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.567945545738559,-15.017470854446358,2.567945545738559,False,False
ETTh2,192,a3c_warm_nested,primary_nested,0.2863069772720337,0.3455122709274292,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,3.273682027713676,-14.43273387029973,3.273682027713676,False,False
ETTh2,192,fixed_specialist,fixed,0.33459872007369995,0.3746242821216583,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH192_official-last/ETTh2/mixed_h192/seed2021/metrics_by_target_horizon.csv,20.69297840037865,0.0,20.69297840037865,False,False
ETTh2,336,a3d_teacher_preserved,teacher_preserved_nested,0.30260002613067627,0.36414772272109985,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.0,-19.28339329302102,-0.3063299115905527,True,True
ETTh2,336,h1_target_set,dense_target_set,0.30352982878685,0.36583882570266724,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.30727117510960245,-19.035374427083894,0.0,False,False
ETTh2,336,a3e_target_conditioned_warm,target_conditioned_nested,0.3058938682079315,0.365240216255188,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.088513480773079,-18.404782147792975,0.7788491267992192,False,False
ETTh2,336,a3e_target_conditioned_scratch,target_conditioned_nested,0.3073994517326355,0.3677480220794678,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,1.5860625206577605,-18.00317744609491,1.274874025149897,False,False
ETTh2,336,a3c_warm_nested,primary_nested,0.30869343876838684,0.36700239777565,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.013685430112666,-17.658014744081242,1.7011869977243466,False,False
ETTh2,336,h1c_row_gated,dense_target_set,0.3109666407108307,0.3702649474143982,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,2.7649087434451713,-17.051652776767522,2.450109089345265,False,False
ETTh2,336,a2_nested,primary_nested,0.31251633167266846,0.3713846504688263,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,3.2770339344616817,-16.638282700487352,2.960665487716896,False,False
ETTh2,336,fixed_specialist,fixed,0.37489190697669983,0.40398865938186646,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH336_official-last/ETTh2/mixed_h336/seed2021/metrics_by_target_horizon.csv,23.89024276382734,0.0,23.5107298926996,False,False
ETTh2,720,a3d_teacher_preserved,teacher_preserved_nested,0.38430118560791016,0.42372745275497437,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.0,-4.699519137499775,-0.9682374346281386,True,True
