dataset,seed,split,loss,basis,batch_count,mean_responsibility_js,mean_short_pair_cosine,mean_long_pair_cosine,mean_short_negative_pair_fraction,mean_long_negative_pair_fraction,mean_same_component_cosine,mean_same_component_negative_fraction,mean_short_zero_group_count,mean_long_zero_group_count,mean_short_alignment_efficiency,mean_long_alignment_efficiency,mean_short_cancellation,mean_long_cancellation,mean_short_additivity_relative_gap,mean_long_additivity_relative_gap,component_negative_fraction,maximum_cancellation
Weather,2021,validation,l1,random_s20260717,4,0.0006863845628686249,0.3005147151471603,0.34424647564689315,0.0,0.0,0.5449413380452565,0.0,0.0,0.0,0.7380247689182355,0.7712960928689587,0.2619752310817644,0.22870390713104122,3.0981820165813427e-07,2.382293304012594e-07,0.0,0.2619752310817644
Weather,2021,validation,l1,rgnb,4,0.04163062106817961,0.009913614481774857,0.0206430801779442,0.17857142857142855,0.19047619047619047,0.6364944592118263,0.0,2.0,0.0,0.6580135127763231,0.6386629777258318,0.34198648722367686,0.3613370222741682,3.701641403324606e-07,3.162780432634205e-07,0.19047619047619047,0.3613370222741682
Weather,2021,validation,mse,dct,4,0.003941037430195138,0.00307739470181765,0.001089430385036394,0.5119047619047619,0.5,0.5444727550659861,0.0,0.0,0.0,0.6429310812467406,0.7017284268912805,0.3570689187532594,0.29827157310871955,3.4590941482707907e-07,2.779612178743618e-07,0.5119047619047619,0.3570689187532594
Weather,2021,validation,mse,random_s20260715,4,0.0010725335450842977,0.308323962791335,0.3615203021715085,0.0,0.0,0.5506339179618018,0.0,0.0,0.0,0.7506528648576424,0.7775520871768845,0.24934713514235765,0.22244791282311546,2.850702633634469e-07,2.4670335858176744e-07,0.0,0.24934713514235765
Weather,2021,validation,mse,random_s20260716,4,0.0013990068109706044,0.3267890292973745,0.36621940402047976,0.0,0.0,0.5428378007241658,0.0,0.0,0.0,0.7559523866111673,0.7800981915906122,0.24404761338883274,0.21990180840938775,2.8776636627880147e-07,2.44101396115405e-07,0.0,0.24404761338883274
Weather,2021,validation,mse,random_s20260717,4,0.0008064300491241738,0.3149506561014624,0.3460139887230027,0.0,0.0,0.548757013465677,0.0,0.0,0.0,0.7519157512348635,0.7751499316138897,0.24808424876513652,0.2248500683861103,2.8612207953691147e-07,2.4525846341857943e-07,0.0,0.24808424876513652
Weather,2021,validation,mse,rgnb,4,0.03134580422192812,0.008750192483421414,0.003242866329466259,0.17857142857142855,0.39285714285714285,0.6285515427589417,0.0,2.0,0.0,0.6893319777637541,0.7073691884277055,0.3106680222362459,0.29263081157229454,3.4110769579554633e-07,2.7367371533509335e-07,0.39285714285714285,0.3106680222362459
Weather,2022,train,l1,dct,4,0.0005037082592025399,0.0031977783361244725,0.013615399822204685,0.38095238095238093,0.2976190476190476,0.524865175996508,0.0,0.0,0.0,0.5841232414562558,0.5941038912247059,0.4158767585437442,0.40589610877529414,3.7889185703706493e-07,3.184850148204726e-07,0.38095238095238093,0.4158767585437442
Weather,2022,train,l1,random_s20260715,4,0.0006025250186212361,0.2670737060585192,0.32640846224413034,0.0,0.0,0.5225617672715869,0.0,0.0,0.0,0.7286288847241397,0.7563207442352502,0.27137111527586033,0.2436792557647498,3.184168397753364e-07,2.5370033956384253e-07,0.0,0.27137111527586033
Weather,2022,train,l1,random_s20260716,4,0.0012909595970995724,0.28698308757018476,0.33360348233864423,0.0,0.0,0.5222299003175327,0.0,0.0,0.0,0.7294398104557546,0.7575391348628687,0.27056018954424543,0.2424608651371313,3.142442297786686e-07,2.5235031216432945e-07,0.0,0.27056018954424543
Weather,2022,train,l1,random_s20260717,4,0.0004395289288368076,0.28122945085522677,0.31960315807234674,0.0,0.0,0.5343293377331324,0.0,0.0,0.0,0.7241301960412572,0.7513196133474029,0.27586980395874283,0.2486803866525971,3.1360726966370003e-07,2.5181166018146867e-07,0.0,0.27586980395874283
Weather,2022,train,l1,rgnb,4,0.04722069762647152,0.010474519666604464,0.024279355163993648,0.15476190476190477,0.14285714285714285,0.6353745207190513,0.0,2.0,0.0,0.6407079308487165,0.6066761410789048,0.35929206915128353,0.39332385892109517,3.7227973498690623e-07,3.141250510244474e-07,0.15476190476190477,0.39332385892109517
Weather,2022,train,mse,dct,4,0.0069904297415632755,0.001892393020430713,0.0033203609210821533,0.5,0.45238095238095233,0.5769638014691216,0.0,0.0,0.0,0.5177912872844985,0.5795365384626243,0.4822087127155015,0.4204634615373757,3.825491129518881e-07,2.8810018573649555e-07,0.5,0.4822087127155015
Weather,2022,train,mse,random_s20260715,4,0.0006264291587285697,0.19991131202273427,0.2857989256403276,0.023809523809523808,0.0,0.5286458900996617,0.0,0.0,0.0,0.6565266728383878,0.725183118079968,0.34347332716161216,0.27481688192003195,3.356444981351467e-07,2.6555143007379027e-07,0.023809523809523808,0.34347332716161216
Weather,2022,train,mse,random_s20260716,4,0.00092680655507138,0.20749067029516613,0.2925565952124695,0.023809523809523808,0.0,0.5194902058158603,0.0,0.0,0.0,0.6593687388454772,0.7265976649737277,0.34063126115452275,0.2734023350262723,3.3368785013539806e-07,2.6475962770479263e-07,0.023809523809523808,0.34063126115452275
Weather,2022,train,mse,random_s20260717,4,0.0007639710238436237,0.2045831827868131,0.28094880158702534,0.03571428571428571,0.0,0.5308056835617337,0.0,0.0,0.0,0.6536181364379636,0.7204597354883544,0.3463818635620363,0.27954026451164565,3.522588125334913e-07,2.648142517091683e-07,0.03571428571428571,0.3463818635620363
Weather,2022,train,mse,rgnb,4,0.05298194941133261,0.006791201462328899,0.00492861306667605,0.17857142857142855,0.36904761904761907,0.6195681542158127,0.0,2.0,0.0,0.5907869656475321,0.5929105282371598,0.4092130343524679,0.40708947176284016,3.6824731541860064e-07,2.7866769509193605e-07,0.36904761904761907,0.4092130343524679
Weather,2022,validation,l1,dct,4,0.0007968657300807536,0.001580980662852415,0.00941560166323879,0.4642857142857143,0.34523809523809523,0.52766623880182,0.0,0.0,0.0,0.6025629820817715,0.6220817178082771,0.3974370179182285,0.3779182821917229,3.746360880964838e-07,3.2266315275126015e-07,0.4642857142857143,0.3974370179182285
Weather,2022,validation,l1,random_s20260715,4,0.0007724205497652292,0.2839475116204648,0.3597833253443241,0.0,0.0,0.5215612649917603,0.0,0.0,0.0,0.7420701679176415,0.7783485251923251,0.25792983208235853,0.22165147480767491,3.113511175126858e-07,2.406258958644183e-07,0.0,0.25792983208235853
Weather,2022,validation,l1,random_s20260716,4,0.001503637555288151,0.30566043672817095,0.36636922428650515,0.0,0.0,0.5186039858630725,0.0,0.0,0.0,0.7411989146436891,0.7801292983227859,0.25880108535631086,0.21987070167721406,3.085421923109738e-07,2.414515222709776e-07,0.0,0.25880108535631086
Weather,2022,validation,l1,random_s20260717,4,0.0006170561391627416,0.2980669677434933,0.34782316863891627,0.0,0.0,0.528657581124987,0.0,0.0,0.0,0.7368969661091747,0.7716223857863792,0.26310303389082534,0.22837761421362077,3.090545605492106e-07,2.3984427302737684e-07,0.0,0.26310303389082534
Weather,2022,validation,l1,rgnb,4,0.04166298918426037,0.007300886095981696,0.025151038394098924,0.20238095238095238,0.26190476190476186,0.6276589587330819,0.0,2.0,0.0,0.6575231163154527,0.6362431637023679,0.3424768836845473,0.3637568362976321,3.7059532896359166e-07,3.1849868722926207e-07,0.26190476190476186,0.3637568362976321
Weather,2022,validation,mse,dct,4,0.0038129110471345484,-1.2984375990483763e-05,0.0014289565435666148,0.5833333333333333,0.47619047619047616,0.5378991503800664,0.0,0.0,0.0,0.6509567371785493,0.7075292124269814,0.3490432628214507,0.29247078757301864,3.505070009351918e-07,2.784429830677249e-07,0.5833333333333333,0.3490432628214507
Weather,2022,validation,mse,random_s20260715,4,0.0010483847581781447,0.3147332520179805,0.375565447977611,0.0,0.0,0.5392500971044812,0.0,0.0,0.0,0.7625254197731421,0.7897735293846768,0.2374745802268579,0.21022647061532318,2.9108603306887194e-07,2.4140865243146786e-07,0.0,0.2374745802268579
Weather,2022,validation,mse,random_s20260716,4,0.00164272595429793,0.3378380135233913,0.38429723121225834,0.0,0.0,0.5351618794458253,0.0,0.0,0.0,0.7622668592437287,0.7907097117457749,0.23773314075627125,0.20929028825422508,2.8581911721799703e-07,2.3782123211479326e-07,0.0,0.23773314075627125
Weather,2022,validation,mse,random_s20260717,4,0.0008646072819828987,0.32291965656692073,0.36141372401089894,0.0,0.0,0.5372377591473716,0.0,0.0,0.0,0.7575237701344473,0.7833087833242418,0.24247622986555273,0.21669121667575816,2.8762563741619005e-07,2.4258266611233666e-07,0.0,0.24247622986555273
Weather,2022,validation,mse,rgnb,4,0.030601100996136665,0.001066948975494597,0.0011093911879946799,0.2857142857142857,0.5238095238095238,0.6229284793138504,0.0,2.0,0.0,0.6948813942492764,0.7120657633331873,0.3051186057507236,0.2879342366668127,3.475668421601778e-07,2.76046297496487e-07,0.5238095238095238,0.3051186057507236
Weather,2023,train,l1,dct,4,0.0009387360332766548,0.006016212016610163,0.011134284335899532,0.369047619047619,0.34523809523809523,0.5288564041256905,0.0,0.0,0.0,0.5812475509356091,0.6073461627301646,0.4187524490643909,0.3926538372698354,3.7651940238353836e-07,3.1978859258302666e-07,0.369047619047619,0.4187524490643909
Weather,2023,train,l1,random_s20260715,4,0.0006816198583692312,0.2633719209226824,0.3397702761881408,0.0,0.0,0.5213547157389777,0.0,0.0,0.0,0.7254362431699144,0.7652845952916274,0.27456375683008566,0.2347154047083726,3.1729899409465743e-07,2.4657642205699867e-07,0.0,0.27456375683008566
Weather,2023,train,l1,random_s20260716,4,0.0011117001413367689,0.2902890943168175,0.35187901015437784,0.0,0.0,0.530895145876067,0.0,0.0,0.0,0.7295366377506654,0.7666057757420094,0.2704633622493346,0.23339422425799058,3.1225995299159755e-07,2.450893005048408e-07,0.0,0.2704633622493346
Weather,2023,train,l1,random_s20260717,4,0.0007163242116803303,0.28409991395615397,0.3342665462266831,0.0,0.0,0.531899804515498,0.0,0.0,0.0,0.7227339929820391,0.7629416094196508,0.2772660070179609,0.23705839058034922,3.1090309958863695e-07,2.446023737998688e-07,0.0,0.2772660070179609
Weather,2023,train,l1,rgnb,4,0.04615833517163992,0.008978894823121664,0.02118682118660737,0.11904761904761904,0.15476190476190477,0.6392410099506378,0.0,2.0,0.0,0.6346369161249032,0.6201707768930882,0.3653630838750968,0.37982922310691186,3.6968098028696414e-07,3.151740379962623e-07,0.15476190476190477,0.37982922310691186
Weather,2023,train,mse,dct,4,0.00761728038196452,0.004303558525169224,0.0018066017918976112,0.42857142857142855,0.5238095238095238,0.5781242560063089,0.0,0.0,0.0,0.5173319753977909,0.5859830107736802,0.4826680246022091,0.4140169892263198,3.8371054419381956e-07,2.8418029413956133e-07,0.5238095238095238,0.4826680246022091
Weather,2023,train,mse,random_s20260715,4,0.0007253934745676816,0.1947462429386741,0.2923928833610955,0.047619047619047616,0.0,0.5274112107498306,0.0,0.0,0.0,0.6542710275744483,0.7298973703440911,0.34572897242555173,0.2701026296559089,3.392098089393161e-07,2.6110767583379125e-07,0.047619047619047616,0.34572897242555173
Weather,2023,train,mse,random_s20260716,4,0.0009573861316312104,0.20748270041353645,0.3033412481613812,0.03571428571428571,0.0,0.5211749470659665,0.0,0.0,0.0,0.658079597482893,0.7324806787415897,0.341920402517107,0.26751932125841027,3.3198328786818754e-07,2.5829845221337535e-07,0.03571428571428571,0.341920402517107
Weather,2023,train,mse,random_s20260717,4,0.0008307283133035526,0.20180526478881283,0.2881446714025168,0.03571428571428571,0.0,0.5330134917582785,0.0,0.0,0.0,0.6475959089250618,0.7273443235886926,0.35240409107493825,0.2726556764113074,3.32985444500763e-07,2.593496748455353e-07,0.03571428571428571,0.35240409107493825
Weather,2023,train,mse,rgnb,4,0.053022755309939384,0.007078999511577422,0.004906563199862528,0.15476190476190477,0.26190476190476186,0.6244648575782776,0.0,2.0,0.0,0.5865615158600452,0.59960096093433,0.41343848413995476,0.4003990390656699,3.6174543927341053e-07,2.755928115001012e-07,0.26190476190476186,0.41343848413995476
Weather,2023,validation,l1,dct,4,0.0015804435242898762,0.003972858487984576,0.007438908564619764,0.41666666666666663,0.3214285714285714,0.5284495736871446,0.0,0.0,0.0,0.6047693811990966,0.6439444592429556,0.39523061880090343,0.3560555407570444,3.708041111648239e-07,3.243472801385027e-07,0.41666666666666663,0.39523061880090343
Weather,2023,validation,l1,random_s20260715,4,0.0009310947498306632,0.2840591551115116,0.3816524901915164,0.0,0.0,0.5197674621428762,0.0,0.0,0.0,0.7410813207449579,0.7919280620518244,0.2589186792550421,0.20807193794817555,3.0966995236751714e-07,2.3367434825410056e-07,0.0,0.2589186792550421
Weather,2023,validation,l1,random_s20260716,4,0.001372537575662136,0.3118945405419384,0.39202561495559557,0.0,0.0,0.5219460651278496,0.0,0.0,0.0,0.7447769713705976,0.7939611890606444,0.25522302862940244,0.20603881093935555,3.062111938041272e-07,2.3139184695769736e-07,0.0,0.25522302862940244
Weather,2023,validation,l1,random_s20260717,4,0.0009620870114304125,0.3053788793761106,0.37173635441632497,0.0,0.0,0.5290453529783657,0.0,0.0,0.0,0.7394430585246385,0.7893414049715203,0.2605569414753615,0.21065859502847975,3.069926714362508e-07,2.3167752730659045e-07,0.0,0.2605569414753615
Weather,2023,validation,l1,rgnb,4,0.041159989312291145,0.008558123347756918,0.022077578620415546,0.15476190476190477,0.13095238095238093,0.6321662068367004,0.0,2.0,0.0,0.658611120476841,0.6583727290760304,0.34138887952315905,0.34162727092396955,3.6571929312373717e-07,3.2137146930808744e-07,0.15476190476190477,0.34162727092396955
Weather,2023,validation,mse,dct,4,0.004267323383828625,0.004549983707312051,0.004017899061658508,0.41666666666666663,0.34523809523809523,0.5406491575496537,0.0,0.0,0.0,0.6527011968215133,0.7135868264961627,0.3472988031784867,0.2864131735038373,3.4141331219224464e-07,2.7667833128122314e-07,0.41666666666666663,0.3472988031784867
Weather,2023,validation,mse,random_s20260715,4,0.0011929571628570557,0.3223151293184076,0.3875798656649533,0.0,0.0,0.5358934487615312,0.0,0.0,0.0,0.7642608401070935,0.7961358030876299,0.23573915989290653,0.2038641969123701,2.871448529514854e-07,2.4116556783697887e-07,0.0,0.23573915989290653
Weather,2023,validation,mse,random_s20260716,4,0.0013843855704180896,0.3504503509473233,0.4000971106191476,0.0,0.0,0.5339343106108052,0.0,0.0,0.0,0.7704105419100173,0.7979692804884078,0.22958945808998268,0.20203071951159227,2.8215901003642833e-07,2.441253693924779e-07,0.0,0.22958945808998268
Weather,2023,validation,mse,random_s20260717,4,0.0010123481406481005,0.3338447751566058,0.3749070131175575,0.0,0.0,0.5387746638485363,0.0,0.0,0.0,0.7612016197583479,0.7929047829508694,0.23879838024165212,0.20709521704913061,2.8117581709495843e-07,2.4263425455052766e-07,0.0,0.23879838024165212
Weather,2023,validation,mse,rgnb,4,0.03057393105700612,0.009809032094563009,0.005903982546269184,0.14285714285714285,0.3333333333333333,0.6293880671262742,0.0,2.0,0.0,0.6953262869414578,0.719406409271058,0.3046737130585422,0.28059359072894197,3.3948896144580786e-07,2.75310652379636e-07,0.3333333333333333,0.3046737130585422
