dataset,seed,split,loss,target,batch_count,negative_fraction,mean_short_norm,mean_long_norm,mean_norm_ratio,mean_cosine,mean_dot
ETTm2,2021,validation,l1,coeff_params,4,0.0,0.2320038117468357,0.11926233395934105,1.9538822315986624,0.5264839231967926,0.01490533584728837
ETTm2,2021,validation,l1,coeff_tensor,4,0.0,0.0033576340065337718,0.0015967419603839517,2.1056704042748975,0.5387741923332214,2.8874532631562033e-06
ETTm2,2021,validation,l1,encoder_params,4,0.0,0.0666991202160716,0.10481347516179085,1.6627192253881833,0.3847793638706207,0.002817915636114776
ETTm2,2021,validation,mse,all_params,4,0.0,0.17747482284903526,0.2802440673112869,1.7699255194957761,0.3366113603115082,0.014619512483477592
ETTm2,2021,validation,mse,basis_params,4,0.0,0.03027506824582815,0.020520840073004365,1.5004145919876994,0.4098631665110588,0.0002716016660997411
ETTm2,2021,validation,mse,coeff_params,4,0.0,0.16362573951482773,0.16173313930630684,1.3152460057566737,0.3745368905365467,0.00933259620796889
ETTm2,2021,validation,mse,coeff_tensor,4,0.0,0.002633070747833699,0.001997947518248111,1.3553731382567578,0.4392256736755371,2.3111388713914494e-06
ETTm2,2021,validation,mse,encoder_params,4,0.0,0.06010650936514139,0.2175250742584467,3.6832470423315193,0.4376547038555145,0.00483337725745514
ETTm2,2022,train,l1,all_params,4,0.0,0.3313337340950966,0.2002093605697155,1.7048826544831088,0.5010807514190674,0.033061609137803316
ETTm2,2022,train,l1,basis_params,4,0.0,0.04772063251584768,0.019603397231549025,2.450075900395555,0.526684395968914,0.0004967710992787033
ETTm2,2022,train,l1,coeff_params,4,0.0,0.3187803253531456,0.16272085905075073,1.9961942110738713,0.564649410545826,0.029646742157638073
ETTm2,2022,train,l1,coeff_tensor,4,0.0,0.00437402242096141,0.002045269211521372,2.1424220462707786,0.5654305517673492,5.217475234076119e-06
ETTm2,2022,train,l1,encoder_params,4,0.0,0.0739222802221775,0.11051195673644543,1.5172954024561518,0.35894250497221947,0.002734313311520964
ETTm2,2022,train,mse,all_params,4,0.0,0.40741202235221863,0.28652380406856537,1.4473350068643422,0.4222928211092949,0.053343120496720076
ETTm2,2022,train,mse,basis_params,4,0.0,0.04828009847551584,0.026240202132612467,1.862188475453467,0.42496073991060257,0.0005440879322122782
ETTm2,2022,train,mse,coeff_params,4,0.0,0.3923220857977867,0.23734501376748085,1.6399804432747676,0.4843599870800972,0.04855132149532437
ETTm2,2022,train,mse,coeff_tensor,4,0.0,0.0053751361556351185,0.0031718952232040465,1.7281585456090864,0.49100934714078903,8.5475509195021e-06
ETTm2,2022,train,mse,encoder_params,4,0.25,0.09517431538552046,0.15079950913786888,1.895752132524298,0.2016483163461089,0.003892615561198909
ETTm2,2022,validation,l1,all_params,4,0.0,0.26342323049902916,0.16012028604745865,1.6881745816184857,0.42660418152809143,0.017162438249215484
ETTm2,2022,validation,l1,basis_params,4,0.0,0.0386038264259696,0.018577124923467636,2.0929525096056323,0.4881764128804207,0.0003520919490256347
ETTm2,2022,validation,l1,coeff_params,4,0.0,0.2541178874671459,0.13019345700740814,1.9703616666910595,0.4910619556903839,0.015931325498968363
ETTm2,2022,validation,l1,coeff_tensor,4,0.0,0.0033742485102266073,0.0016063184011727571,2.1046197906039694,0.5560935437679291,3.0114847504592035e-06
ETTm2,2022,validation,l1,encoder_params,4,0.5,0.05522601865231991,0.08560014609247446,1.7599510724516472,0.2728748437948525,0.0008395743298024172
ETTm2,2022,validation,mse,all_params,4,0.0,0.19882460311055183,0.2782692462205887,1.6302933455351112,0.3640877492725849,0.018725056666880846
ETTm2,2022,validation,mse,basis_params,4,0.0,0.03010936127975583,0.019200571347028017,1.5687690926810227,0.41869044303894043,0.0002536420834076125
ETTm2,2022,validation,mse,coeff_params,4,0.0,0.18990637362003326,0.1978958174586296,1.3818869504757274,0.40350619703531265,0.014272100059315562
ETTm2,2022,validation,mse,coeff_tensor,4,0.0,0.002682983234990388,0.0020124221045989543,1.3677214071479598,0.4638286828994751,2.500799041627033e-06
ETTm2,2022,validation,mse,encoder_params,4,0.0,0.048724821768701077,0.18472449108958244,3.7511695233454243,0.42800144851207733,0.003879531199345365
ETTm2,2023,train,l1,all_params,4,0.0,0.36423588171601295,0.24286595359444618,1.640429387680003,0.5600310564041138,0.04981073038652539
ETTm2,2023,train,l1,basis_params,4,0.0,0.04713131673634052,0.018585152691230178,2.5451200661946687,0.5387875288724899,0.000490541868202854
ETTm2,2023,train,l1,coeff_params,4,0.0,0.3556113764643669,0.21407997608184814,1.7679518926954167,0.5913117676973343,0.04591876594349742
ETTm2,2023,train,l1,coeff_tensor,4,0.0,0.004306799150072038,0.0021273062739055604,2.035320362598119,0.5784782916307449,5.3985794465916115e-06
ETTm2,2023,train,l1,encoder_params,4,0.0,0.060865385457873344,0.10490335104987025,1.812105670572536,0.48321786522865295,0.0030399548122659326
ETTm2,2023,train,mse,all_params,4,0.0,0.4152660593390465,0.2896115742623806,1.5325486464396971,0.45687951892614365,0.052004423923790455
ETTm2,2023,train,mse,basis_params,4,0.0,0.048933216370642185,0.0250501804985106,1.9791573906855753,0.4428476169705391,0.0005463440538733266
ETTm2,2023,train,mse,coeff_params,4,0.0,0.40579336881637573,0.25660258531570435,1.673981678120274,0.49905988574028015,0.04957087058573961
ETTm2,2023,train,mse,coeff_tensor,4,0.0,0.005478580016642809,0.003453591896686703,1.6514412028051746,0.5167379751801491,9.782521487977647e-06
ETTm2,2023,train,mse,encoder_params,4,0.25,0.07118571363389492,0.12495309673249722,1.7490621677877636,0.19522274285554886,0.0017159343915409409
ETTm2,2023,validation,l1,all_params,4,0.0,0.29934388399124146,0.14835947379469872,2.0387496226102995,0.5093331634998322,0.023490356747061014
ETTm2,2023,validation,l1,basis_params,4,0.0,0.036205182783305645,0.017255197977647185,2.1179374865159852,0.49788884818553925,0.0003113093916908838
ETTm2,2023,validation,l1,coeff_params,4,0.0,0.2923250272870064,0.13398569449782372,2.212050077892571,0.5438515394926071,0.022138398373499513
ETTm2,2023,validation,l1,coeff_tensor,4,0.0,0.0033524124301038682,0.0016388425719924271,2.0489705125132613,0.56868015229702,3.1246581784216687e-06
ETTm2,2023,validation,l1,encoder_params,4,0.0,0.05094058159738779,0.058318834751844406,1.2921891069266749,0.3381386548280716,0.0009843730149441399
ETTm2,2023,validation,mse,all_params,4,0.0,0.21117617562413216,0.224064439535141,1.3921043931652874,0.3501034416258335,0.014851428917609155
ETTm2,2023,validation,mse,basis_params,4,0.0,0.028789055068045855,0.017115905648097396,1.6781898135646296,0.43381160497665405,0.0002229428937425837
ETTm2,2023,validation,mse,coeff_params,4,0.0,0.20490119606256485,0.1843719594180584,1.4220726158175951,0.37198011577129364,0.013211742858402431
ETTm2,2023,validation,mse,coeff_tensor,4,0.0,0.002685953106265515,0.002039396087639034,1.3457207225834518,0.48609286546707153,2.6733348477137042e-06
ETTm2,2023,validation,mse,encoder_params,4,0.0,0.040641785599291325,0.1170403491705656,3.158533498216611,0.3967322027310729,0.0013538864368456416
Weather,2021,train,l1,all_params,4,0.0,0.35528718680143356,0.20323830470442772,1.7456843543681697,0.5645707696676254,0.04369343398138881
Weather,2021,train,l1,basis_params,4,0.0,0.030927780084311962,0.01360701397061348,2.280424465624177,0.5015349462628365,0.00021922308405919466
Weather,2021,train,l1,coeff_params,4,0.0,0.3092808425426483,0.1513633318245411,2.033732065824418,0.5789119303226471,0.03027986316010356
Weather,2021,train,l1,coeff_tensor,4,0.0,0.006105607375502586,0.0028315706294961274,2.1612366005795725,0.565020889043808,9.877123602564097e-06
Weather,2021,train,l1,encoder_params,4,0.0,0.15489226765930653,0.12660763785243034,1.2838398458174327,0.5618349611759186,0.012287616729736328
Weather,2021,train,mse,all_params,4,0.0,0.40199826657772064,0.29084934294223785,1.4032711927167647,0.4988318830728531,0.05901648290455341
Weather,2021,train,mse,basis_params,4,0.0,0.04109042836353183,0.019654625561088324,2.0393027514926882,0.46472037583589554,0.0004096603879588656
Weather,2021,train,mse,coeff_params,4,0.0,0.3442813903093338,0.20505792275071144,1.6746765171081632,0.47729137539863586,0.03711640369147062
Weather,2021,train,mse,coeff_tensor,4,0.0,0.008552560932002962,0.004179492767434567,2.0731999271241315,0.5190924108028412,1.8456927136867307e-05
Weather,2021,train,mse,encoder_params,4,0.0,0.1873990073800087,0.1940309777855873,1.0795241018712405,0.5652334839105606,0.020274013048037887
Weather,2021,validation,l1,all_params,4,0.0,0.2842486724257469,0.25800029188394547,1.1681437524168992,0.5154677703976631,0.04041358735412359
Weather,2021,validation,l1,basis_params,4,0.0,0.041402366012334824,0.01947780861519277,2.1672532809409475,0.4807625710964203,0.0003944264681194909
Weather,2021,validation,l1,coeff_params,4,0.0,0.19390394166111946,0.11236179806292057,1.7723950551585541,0.5145234316587448,0.011242939624935389
Weather,2021,validation,l1,coeff_tensor,4,0.0,0.006280393456108868,0.0030265827663242817,2.074763655983356,0.5627676844596863,1.0745309964477201e-05
Weather,2021,validation,l1,encoder_params,4,0.25,0.19808512553572655,0.2284163497388363,1.170505538587376,0.5039754025638103,0.0283591381739825
Weather,2021,validation,mse,all_params,4,0.0,0.7486486062407494,0.4626748189330101,1.6965643054457291,0.581278920173645,0.2542654904536903
Weather,2021,validation,mse,basis_params,4,0.0,0.04157821089029312,0.0256267455406487,1.6608765454048817,0.422344908118248,0.0005766769863839727
Weather,2021,validation,mse,coeff_params,4,0.0,0.6748636178672314,0.2985931634902954,2.028017168426043,0.6762411892414093,0.20218882709741592
Weather,2021,validation,mse,coeff_tensor,4,0.0,0.013351288042031229,0.006496270245406777,1.9401092529149282,0.5667537376284599,6.230810186025337e-05
Weather,2021,validation,mse,encoder_params,4,0.0,0.29516953229904175,0.34092724695801735,1.5216673116415538,0.46573220379650593,0.046608892269432545
Weather,2022,train,l1,all_params,4,0.0,0.3096839301288128,0.19980048760771751,1.5314771809571133,0.5259713530540466,0.03625837014988065
Weather,2022,train,l1,basis_params,4,0.0,0.03154145088046789,0.01394113153219223,2.306539815252997,0.5192042291164398,0.0002308722869202029
Weather,2022,train,l1,coeff_params,4,0.0,0.26643306389451027,0.14339515939354897,1.831344135954376,0.5348889753222466,0.022825196851044893
Weather,2022,train,l1,coeff_tensor,4,0.0,0.006039213272742927,0.00283918937202543,2.12959725563169,0.5482156872749329,9.45634747040458e-06
Weather,2022,train,l1,encoder_params,4,0.0,0.14437218755483627,0.13326524198055267,1.2170880173699574,0.589980386197567,0.012411768431775272
Weather,2022,train,mse,all_params,4,0.0,0.3593294024467468,0.2621299810707569,1.46017333913978,0.4983055666089058,0.04807088151574135
Weather,2022,train,mse,basis_params,4,0.0,0.038537087850272655,0.01875162683427334,2.008587295996043,0.4557758569717407,0.00035443332672002725
Weather,2022,train,mse,coeff_params,4,0.0,0.31078432872891426,0.1724972501397133,1.805971555269489,0.48418497294187546,0.028916017385199666
Weather,2022,train,mse,coeff_tensor,4,0.0,0.008442060905508697,0.004264121293090284,2.0019113584710406,0.49968820810317993,1.792267835298844e-05
Weather,2022,train,mse,encoder_params,4,0.0,0.16514455154538155,0.1885647028684616,1.16350760919404,0.5855025798082352,0.017971400171518326
Weather,2022,validation,l1,all_params,4,0.25,0.3615501672029495,0.304602425545454,1.32764239594809,0.4052398856729269,0.04995451483409852
Weather,2022,validation,l1,basis_params,4,0.0,0.03879756107926369,0.016787477768957615,2.358040967659587,0.5244185328483582,0.00033499402343295515
Weather,2022,validation,l1,coeff_params,4,0.0,0.29493019357323647,0.16451511532068253,1.8875238611649445,0.5151827558875084,0.025317372288554907
Weather,2022,validation,l1,coeff_tensor,4,0.0,0.006282407906837761,0.003054220520425588,2.0566332413063986,0.5361460596323013,1.0304703209840227e-05
Weather,2022,validation,l1,encoder_params,4,0.25,0.1988460049033165,0.2510663755238056,1.2659210279086262,0.3990771323442459,0.023205311270430684
Weather,2022,validation,mse,all_params,4,0.0,0.7551631927490234,0.473896823823452,1.703383908639052,0.5558546110987663,0.24769378453493118
Weather,2022,validation,mse,basis_params,4,0.0,0.039760477375239134,0.02391184540465474,1.6885771706366177,0.431808952242136,0.0004853325335716363
Weather,2022,validation,mse,coeff_params,4,0.0,0.6810066066682339,0.2841612510383129,2.1659824045304386,0.6626742854714394,0.19319660612381995
Weather,2022,validation,mse,coeff_tensor,4,0.0,0.013453441439196467,0.00661501195281744,1.923583192748635,0.5476867035031319,6.149351133899472e-05
Weather,2022,validation,mse,encoder_params,4,0.0,0.29315583035349846,0.36691495031118393,1.4839261323417676,0.4470789432525635,0.04921590583398938
Weather,2023,train,l1,all_params,4,0.0,0.26893988251686096,0.17656805738806725,1.522799229632099,0.5121071636676788,0.025664549553766847
Weather,2023,train,l1,basis_params,4,0.0,0.029117136262357235,0.013004477601498365,2.2344569671191437,0.5081953406333923,0.00019868399613187648
Weather,2023,train,l1,coeff_params,4,0.0,0.2231796197593212,0.11963078565895557,1.8800134560192743,0.5253885388374329,0.015986670972779393
Weather,2023,train,l1,coeff_tensor,4,0.0,0.005986607517115772,0.002940824255347252,2.0441730366278668,0.5476582199335098,9.73691999206494e-06
Weather,2023,train,l1,encoder_params,4,0.0,0.13756522722542286,0.12426001764833927,1.165270169139506,0.5142845138907433,0.009002434730064124
Weather,2023,train,mse,all_params,4,0.0,0.3885474056005478,0.2657490484416485,1.490529973062681,0.527693584561348,0.05606876965612173
Weather,2023,train,mse,basis_params,4,0.0,0.04265302699059248,0.019442847929894924,2.1310413715409835,0.47740495949983597,0.00043557389653869905
Weather,2023,train,mse,coeff_params,4,0.0,0.3233219236135483,0.16699091717600822,1.9282670489411962,0.5131885036826134,0.030378203839063644
Weather,2023,train,mse,coeff_tensor,4,0.0,0.008388008340261877,0.004354767617769539,1.9511190029008647,0.5026449784636497,1.8250016637466615e-05
Weather,2023,train,mse,encoder_params,4,0.0,0.1966237798333168,0.19895072653889656,1.1118879557404848,0.5949113667011261,0.024542774772271514
Weather,2023,validation,l1,all_params,4,0.0,0.3552372455596924,0.35527877509593964,1.1730003344970785,0.5362371355295181,0.0754964342340827
Weather,2023,validation,l1,basis_params,4,0.0,0.03898325935006142,0.018114855280146003,2.201829684979386,0.49724747985601425,0.00034992106520803645
Weather,2023,validation,l1,coeff_params,4,0.0,0.2584835886955261,0.14430170692503452,1.8286900813913307,0.5142707601189613,0.020056683104485273
Weather,2023,validation,l1,coeff_tensor,4,0.0,0.006284558912739158,0.0032094494672492146,1.9576770181496974,0.5391408056020737,1.0889297982430435e-05
Weather,2023,validation,l1,encoder_params,4,0.0,0.23628100380301476,0.32132796198129654,1.3859093158183542,0.612835138104856,0.05410386045696214
Weather,2023,validation,mse,all_params,4,0.0,0.7683413550257683,0.5603725463151932,1.6626873337020287,0.5853801220655441,0.2867899425327778
Weather,2023,validation,mse,basis_params,4,0.0,0.041426129173487425,0.025422684848308563,1.6697223095631797,0.4236373119056225,0.0005399682631832547
Weather,2023,validation,mse,coeff_params,4,0.0,0.6731296442449093,0.2973726075142622,2.007600784150248,0.6443770304322243,0.20205079193692654
Weather,2023,validation,mse,coeff_tensor,4,0.0,0.013718806556425989,0.006828412530012429,1.8976827876048323,0.5504509136080742,6.544964571730816e-05
Weather,2023,validation,mse,encoder_params,4,0.0,0.32772044837474823,0.4628049060702324,1.573241345329354,0.5186305120587349,0.07863423321396112
